0,3,-64,-80,0,0,100,0,0,0,128,96,0,-48,-55,0,0,100,0,256,24,128,80,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-62,-79,0,0,100,0,128,0,128,88,0,-51,-45,0,0,100,0,384,32,128,64,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-62,-76,0,0,100,0,0,96,128,88,0,-48,-50,0,0,100,0,256,112,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-62,-76,0,0,100,0,128,96,128,88,0,-51,-52,0,0,100,0,384,112,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-62,-77,0,0,100,0,0,192,128,88,0,-43,-46,0,0,100,0,256,216,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-64,-77,0,0,100,0,128,192,128,88,0,-34,-49,0,0,100,0,400,216,96,64,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-59,-86,0,0,100,0,0,288,128,96,0,-48,-55,0,0,100,0,256,24,128,80,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-63,-86,0,0,100,0,128,288,128,96,0,-51,-45,0,0,100,0,384,32,128,64,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-41,-113,0,0,100,0,8,392,120,136,0,-48,-50,0,0,100,0,256,112,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-75,-139,0,0,100,0,128,384,160,160,0,-51,-52,0,0,100,0,384,112,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-79,-141,0,0,100,0,288,384,152,160,0,-43,-46,0,0,100,0,256,216,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-58,-143,0,0,100,0,0,520,128,152,0,-34,-49,0,0,100,0,400,216,96,64,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-61,-116,0,0,100,0,128,544,128,128,0,-48,-55,0,0,100,0,256,24,128,80,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-74,-120,0,0,100,0,248,544,136,136,0,-51,-45,0,0,100,0,384,32,128,64,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-82,-119,0,0,100,0,384,544,160,136,0,-48,-50,0,0,100,0,256,112,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-101,-164,0,0,100,0,0,688,192,176,0,-51,-52,0,0,100,0,384,112,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-125,-306,0,0,100,0,288,760,224,376,0,-34,-49,0,0,100,0,400,216,96,64,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-107,-418,0,0,100,0,536,8,192,504,0,-48,-55,0,0,100,0,256,24,128,80,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-101,-525,0,0,100,0,728,0,168,552,0,-51,-45,0,0,100,0,384,32,128,64,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-120,-604,0,0,100,0,704,544,192,608,0,-48,-50,0,0,100,0,256,112,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-102,-636,0,0,100,0,536,512,192,640,0,-51,-52,0,0,100,0,384,112,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-57,-464,0,0,100,0,192,672,112,480,0,-43,-46,0,0,100,0,256,216,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-42,-77,0,0,100,0,0,872,88,88,0,-34,-49,0,0,100,0,400,216,96,64,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-44,-82,0,0,100,0,96,864,88,96,0,-48,-55,0,0,100,0,256,24,128,80,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-54,-88,0,0,100,0,448,408,88,104,0,-51,-45,0,0,100,0,384,32,128,64,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-58,-73,0,0,100,0,256,296,128,88,0,-48,-50,0,0,100,0,256,112,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-64,-65,0,0,100,0,384,304,88,80,0,-51,-52,0,0,100,0,384,112,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-58,-68,0,0,100,0,0,968,128,80,0,-43,-46,0,0,100,0,256,216,128,72,0,-20,-16,0,0,65,0,256,0,40,32,0,
0,3,-59,-71,0,0,100,0,0,1064,128,88,0,-34,-49,0,0,100,0,400,216,96,64,0,-20,-16,0,0,65,0,256,0,40,32,0,
