0,8,-49,-18,0,0,100,0,768,0,96,32,0,-1,-46,0,0,100,0,0,56,32,48,0,-9,-33,0,0,100,0,488,88,32,16,0,-2,-50,0,0,100,0,128,56,40,48,0,-25,-52,0,0,100,0,0,0,48,56,0,23,-44,0,0,100,0,288,56,16,32,0,-49,-44,0,0,100,0,864,0,96,48,0,-24,-8,0,0,100,0,288,88,48,16,0,
0,8,-49,-18,0,0,100,0,768,32,96,32,0,-1,-49,0,0,100,0,32,56,32,56,0,-9,-34,0,0,100,0,488,104,32,16,0,-2,-50,0,0,100,0,168,56,40,48,0,-25,-52,0,0,100,0,48,0,48,56,0,22,-46,0,0,100,0,304,56,16,32,0,-49,-44,0,0,100,0,864,48,96,48,0,-24,-8,0,0,100,0,288,88,48,16,0,
0,8,-49,-18,0,0,100,0,768,64,96,32,0,-1,-50,0,0,100,0,64,56,32,56,0,-9,-33,0,0,100,0,488,120,32,16,0,-3,-50,0,0,100,0,208,56,40,48,0,-25,-52,0,0,100,0,96,0,48,56,0,15,-45,0,0,100,0,320,56,24,32,0,-49,-44,0,0,100,0,864,96,96,48,0,-24,-8,0,0,100,0,288,88,48,16,0,
0,8,-49,-18,0,0,100,0,768,96,96,32,0,-1,-48,0,0,100,0,96,56,32,56,0,-9,-32,0,0,100,0,488,136,32,16,0,-4,-50,0,0,100,0,248,56,40,48,0,-25,-52,0,0,100,0,144,0,48,56,0,17,-45,0,0,100,0,344,56,24,32,0,-49,-44,0,0,100,0,864,144,96,48,0,-24,-8,0,0,100,0,288,88,48,16,0,
0,7,-49,-18,0,0,100,0,768,128,96,32,0,-1,-46,0,0,100,0,0,56,32,48,0,-9,-33,0,0,100,0,488,88,32,16,0,-2,-50,0,0,100,0,128,56,40,48,0,-25,-52,0,0,100,0,0,0,48,56,0,-49,-44,0,0,100,0,960,0,96,48,0,-24,-8,0,0,100,0,288,88,48,16,0,
0,7,-49,-18,0,0,100,0,768,160,96,32,0,-1,-49,0,0,100,0,32,56,32,56,0,-9,-34,0,0,100,0,488,104,32,16,0,-2,-50,0,0,100,0,168,56,40,48,0,-25,-52,0,0,100,0,48,0,48,56,0,-49,-44,0,0,100,0,960,48,96,48,0,-24,-8,0,0,100,0,288,88,48,16,0,
0,7,-49,-18,0,0,100,0,768,192,96,32,0,-1,-50,0,0,100,0,64,56,32,56,0,-9,-33,0,0,100,0,488,120,32,16,0,-3,-50,0,0,100,0,208,56,40,48,0,-25,-52,0,0,100,0,96,0,48,56,0,-49,-44,0,0,100,0,960,96,96,48,0,-24,-8,0,0,100,0,288,88,48,16,0,
0,7,-49,-18,0,0,100,0,864,192,96,32,0,-1,-48,0,0,100,0,96,56,32,56,0,-9,-32,0,0,100,0,488,136,32,16,0,-4,-50,0,0,100,0,248,56,40,48,0,-25,-52,0,0,100,0,144,0,48,56,0,-49,-44,0,0,100,0,960,144,96,48,0,-24,-8,0,0,100,0,288,88,48,16,0,
0,5,-49,-18,0,0,70,0,768,32,96,32,0,-16,-52,0,0,70,0,168,56,40,48,0,-23,-53,0,0,100,0,192,0,40,56,0,-49,-44,0,0,70,0,864,48,96,48,0,-24,-8,0,0,100,0,288,88,48,16,0,
0,8,-49,-18,0,0,50,0,768,64,96,32,0,-36,-70,0,1,50,0,336,88,88,96,0,-36,-70,0,0,90,0,336,88,88,96,0,-6,-42,0,0,50,0,496,56,32,32,0,-22,-52,0,0,100,0,232,0,40,56,0,-49,-44,0,0,50,0,864,96,96,48,0,-24,-8,0,0,100,0,288,88,48,16,0,-39,-7,0,0,50,0,1056,0,80,16,0,
0,6,-62,-96,0,1,50,0,0,112,128,120,0,-62,-96,0,0,90,0,0,112,128,120,0,-18,-56,0,0,50,0,128,104,48,48,0,-22,-52,0,0,100,0,272,0,40,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-49,-16,0,0,70,0,1056,16,96,32,0,
0,5,-56,-92,0,1,50,0,1184,0,128,120,0,-56,-92,0,0,90,0,1184,0,128,120,0,-22,-52,0,0,100,0,272,0,40,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,100,0,1056,48,96,32,0,
0,6,-59,-98,0,1,50,0,1312,0,136,136,0,-59,-98,0,0,90,0,1312,0,136,136,0,-34,-65,0,0,40,0,176,104,80,64,0,-22,-52,0,0,100,0,272,0,40,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,100,0,1056,48,96,32,0,
0,6,-73,-99,0,1,50,0,1448,0,144,128,0,-73,-99,0,0,90,0,1448,0,144,128,0,-37,-74,0,0,30,0,256,104,80,80,0,-22,-52,0,0,100,0,272,0,40,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,100,0,1056,48,96,32,0,
0,5,-38,-50,0,1,50,0,424,88,64,64,0,-38,-50,0,0,90,0,424,88,64,64,0,-23,-52,0,0,100,0,312,0,40,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,100,0,1056,48,96,32,0,
0,7,-52,-14,0,1,80,0,536,0,104,32,0,-70,-66,0,1,50,0,424,152,96,72,0,-70,-66,0,0,90,0,424,152,96,72,0,-29,-51,0,0,100,0,352,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-56,-24,0,1,80,0,640,0,112,32,0,
0,7,-64,-30,0,1,100,0,536,32,120,48,0,-82,-82,0,1,30,0,1184,120,112,96,0,-82,-82,0,0,70,0,1184,120,112,96,0,-29,-51,0,0,100,0,400,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-52,-34,0,1,100,0,656,32,112,48,0,
0,8,-130,-75,0,0,100,0,1592,0,112,48,0,-114,-37,0,0,100,0,128,200,88,32,0,-64,-30,0,1,100,0,536,80,120,48,0,-88,-100,0,0,50,0,1056,80,128,128,0,-29,-51,0,0,100,0,352,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-51,-33,0,1,100,0,656,80,112,48,0,
0,9,-213,-80,0,0,100,0,1592,48,192,88,0,-235,-66,0,0,90,0,0,936,96,104,0,-179,-43,0,0,100,0,1816,384,152,48,0,-64,-30,0,1,90,0,536,128,120,48,0,-43,-49,0,0,50,0,368,56,32,32,0,-29,-51,0,0,100,0,448,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-54,-34,0,1,90,0,656,128,112,48,0,
0,9,-236,-84,0,0,100,0,1784,0,208,88,0,-253,-81,0,0,90,0,0,1040,128,128,0,-186,-94,0,0,100,0,1816,432,160,104,0,-56,-30,0,1,85,0,536,176,120,48,0,-43,-49,0,0,50,0,400,56,32,32,0,-29,-51,0,0,100,0,352,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-56,-34,0,1,85,0,656,176,112,48,0,
0,9,-299,-85,0,0,100,0,0,232,272,96,0,-299,-84,0,0,90,0,0,1168,184,136,0,-238,-115,0,0,100,0,1320,672,216,128,0,-64,-30,0,1,80,0,536,32,120,48,0,-43,-49,0,0,50,0,432,56,32,32,0,-29,-51,0,0,100,0,400,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-52,-34,0,1,80,0,656,32,112,48,0,
0,9,-326,-89,0,0,100,0,0,328,296,120,0,-313,-83,0,0,90,0,0,1304,200,144,0,-231,-113,0,0,100,0,1608,392,208,120,0,-64,-30,0,1,80,0,536,80,120,48,0,-43,-49,0,0,50,0,464,56,32,32,0,-29,-51,0,0,100,0,352,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-51,-33,0,1,80,0,656,80,112,48,0,
0,9,-350,-97,0,0,100,0,0,448,336,144,0,-340,-93,0,0,90,0,0,1448,248,160,0,-294,-111,0,0,100,0,1544,528,272,112,0,-64,-30,0,1,90,0,536,128,120,48,0,-43,-49,0,0,50,0,368,56,32,32,0,-29,-51,0,0,100,0,448,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-54,-34,0,1,90,0,656,128,112,48,0,
0,9,-373,-135,0,0,100,0,0,592,360,208,0,-348,-113,0,0,90,0,0,1608,240,176,0,-322,-115,0,0,100,0,1544,640,296,128,0,-56,-30,0,1,90,0,536,176,120,48,0,-43,-49,0,0,50,0,400,56,32,32,0,-29,-51,0,0,100,0,352,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-56,-34,0,1,90,0,656,176,112,48,0,
0,9,-371,-175,0,0,100,0,336,224,360,256,0,-355,-139,0,0,90,0,0,1784,256,208,0,-338,-111,0,0,100,0,1320,800,312,128,0,-64,-30,0,1,90,0,536,32,120,48,0,-43,-49,0,0,50,0,432,56,32,32,0,-29,-51,0,0,100,0,400,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-52,-34,0,1,90,0,656,32,112,48,0,
0,9,-365,-186,0,0,100,0,360,480,352,232,0,-351,-167,0,0,90,0,128,936,264,232,0,-355,-108,0,0,100,0,1632,768,336,144,0,-64,-30,0,1,85,0,536,80,120,48,0,-43,-49,0,0,50,0,464,56,32,32,0,-29,-51,0,0,100,0,352,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-51,-33,0,1,85,0,656,80,112,48,0,
0,9,-368,-150,0,0,100,0,360,712,344,224,0,-355,-135,0,0,90,0,392,936,304,200,0,-358,-105,0,0,100,0,616,1136,336,160,0,-64,-30,0,1,80,0,536,128,120,48,0,-43,-49,0,0,50,0,368,56,32,32,0,-29,-51,0,0,100,0,448,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-54,-34,0,1,80,0,656,128,112,48,0,
0,9,-373,-177,0,0,100,0,696,224,352,256,0,-335,-163,0,0,90,0,200,1168,192,224,0,-298,-106,0,0,100,0,688,1296,256,128,0,-56,-30,0,1,80,0,536,176,120,48,0,-43,-49,0,0,50,0,400,56,32,32,0,-29,-51,0,0,100,0,352,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-56,-34,0,1,80,0,656,176,112,48,0,
0,10,-303,-113,0,0,100,0,0,800,280,136,0,-349,-161,0,0,90,0,248,1392,216,224,0,-52,-79,0,0,100,0,128,152,32,48,0,-211,-43,0,0,100,0,1288,928,168,72,0,-64,-30,0,1,85,0,536,32,120,48,0,-43,-49,0,0,50,0,432,56,32,32,0,-29,-51,0,0,100,0,400,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-52,-34,0,1,85,0,656,32,112,48,0,
0,10,-296,-111,0,0,100,0,712,480,288,144,0,-355,-162,0,0,90,0,256,1616,224,224,0,-75,-91,0,0,100,0,272,184,56,104,0,-202,-55,0,0,100,0,1456,928,176,80,0,-64,-30,0,1,90,0,536,80,120,48,0,-43,-49,0,0,50,0,464,56,32,32,0,-29,-51,0,0,100,0,352,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-51,-33,0,1,90,0,656,80,112,48,0,
0,9,-267,-131,0,0,100,0,712,624,256,128,0,-126,-99,0,0,100,0,1704,136,104,120,0,-203,-58,0,0,100,0,1816,536,176,88,0,-64,-30,0,1,85,0,536,128,120,48,0,-43,-49,0,0,50,0,368,56,32,32,0,-29,-51,0,0,100,0,448,0,48,56,0,-24,-8,0,0,100,0,288,88,48,16,0,-48,-16,0,0,70,0,1056,48,96,32,0,-54,-34,0,1,85,0,656,128,112,48,0,
