0,1,-188,-125,0,0,100,0,0,0,272,160,0,
0,1,-188,-125,0,0,100,0,272,0,272,160,0,
0,1,-188,-125,0,0,100,0,544,0,272,160,0,
0,1,-188,-125,0,0,100,0,816,0,272,160,0,
0,1,-188,-125,0,0,100,0,1088,0,272,160,0,
0,1,-188,-125,0,0,100,0,1360,0,272,160,0,
0,1,-188,-125,0,0,100,0,1632,0,272,160,0,
0,1,-188,-125,0,0,100,0,0,160,272,160,0,
0,1,-188,-125,0,0,100,0,272,160,272,160,0,
0,1,-188,-125,0,0,100,0,544,160,272,160,0,
0,1,-188,-125,0,0,100,0,816,160,272,160,0,
0,1,-188,-125,0,0,100,0,1088,160,272,160,0,
0,1,-188,-125,0,0,100,0,1360,160,272,160,0,
0,1,-188,-125,0,0,100,0,1632,160,272,160,0,
0,1,-188,-125,0,0,100,0,0,320,272,160,0,
0,1,-188,-125,0,0,100,0,272,320,272,160,0,
0,1,-188,-125,0,0,100,0,544,320,272,160,0,
0,1,-188,-125,0,0,100,0,816,320,272,160,0,
0,1,-188,-125,0,0,100,0,1088,320,272,160,0,
0,1,-188,-125,0,0,100,0,1360,320,272,160,0,
0,1,-188,-125,0,0,100,0,1632,320,272,160,0,
0,1,-188,-125,0,0,100,0,0,480,272,160,0,
0,1,-188,-125,0,0,100,0,272,480,272,160,0,
0,1,-188,-125,0,0,100,0,544,480,272,160,0,
0,1,-188,-125,0,0,100,0,816,480,272,160,0,
0,1,-188,-125,0,0,100,0,1088,480,272,160,0,
0,1,-188,-125,0,0,100,0,1360,480,272,160,0,
0,1,-188,-125,0,0,100,0,1632,480,272,160,0,
