0,11,-30,-19,0,0,100,0,270,30,14,18,0,-64,-74,0,0,100,0,248,71,130,86,0,-20,-61,0,0,100,0,52,77,48,38,0,-9,-40,0,0,100,0,0,0,21,21,0,-25,-32,0,0,100,0,78,0,59,28,0,-26,-23,0,0,100,0,21,0,51,30,0,-21,-20,0,0,100,0,103,30,39,17,0,4,-53,0,0,100,0,50,37,46,35,0,-39,-52,0,0,100,0,7,38,34,37,0,-6,-27,0,0,100,0,106,49,47,26,0,-21,-8,0,0,100,0,1,81,42,18,0,
0,2,-77,-76,0,0,100,0,378,15,131,92,0,-21,-8,0,0,100,0,1,81,42,18,0,
0,2,-76,-71,0,0,100,0,645,20,127,86,0,-21,-8,0,0,100,0,1,81,42,18,0,
0,4,-87,-55,0,0,100,0,636,111,149,60,0,-21,-80,0,0,100,0,573,100,46,49,0,-39,-84,0,0,100,0,542,97,31,55,0,-21,-8,0,0,100,0,1,81,42,18,0,
0,4,-29,-68,0,0,100,0,577,153,35,48,0,-108,-82,0,0,100,0,642,190,133,82,0,-66,-61,0,0,100,0,541,163,34,40,0,-41,-8,0,0,100,0,5,99,34,17,0,
0,4,-56,-127,0,0,100,0,576,154,35,48,0,-135,-141,0,0,100,0,642,190,133,82,0,-93,-120,0,0,100,0,541,163,34,40,0,-62,-8,0,0,100,0,5,99,34,17,0,
0,4,-150,-169,0,0,100,0,642,190,133,82,0,-71,-183,0,0,100,0,573,100,46,49,0,-84,-189,0,0,100,0,542,97,31,55,0,-74,-8,0,0,100,0,5,99,34,17,0,
0,7,-105,-202,0,0,100,0,577,154,35,48,0,-186,-219,0,0,100,0,642,190,133,82,0,-142,-195,0,0,100,0,541,164,34,40,0,-94,-179,0,0,40,0,577,154,35,48,0,-175,-196,0,0,40,0,642,190,133,82,0,-131,-172,0,0,40,0,541,164,34,40,0,-108,-8,0,0,100,0,5,99,34,17,0,
0,3,-152,-226,0,0,40,0,577,154,35,48,0,-233,-243,0,0,40,0,642,190,133,82,0,-189,-219,0,0,40,0,541,164,34,40,0,
0,3,-388,-269,0,0,100,0,517,9,105,73,0,-345,-8,0,0,100,0,5,99,34,17,0,-426,-323,0,0,100,0,0,234,225,125,0,
0,3,-327,-213,0,0,100,0,517,9,105,73,0,-357,-259,3,0,100,0,0,234,225,125,0,-290,-8,0,0,100,0,5,99,34,17,0,
0,3,-248,-148,0,0,100,0,517,9,105,73,0,-218,-8,0,0,100,0,5,99,34,17,0,-286,-202,0,0,100,0,0,234,225,125,0,
0,5,-226,-107,0,0,100,0,0,382,267,150,0,-144,-48,0,0,100,0,622,284,164,69,0,-130,-79,1,0,100,0,573,100,46,49,0,-94,-84,1,0,100,0,542,97,31,55,0,-125,-8,0,0,100,0,8,188,62,18,0,
0,13,-226,-108,0,0,100,0,0,533,298,160,0,-78,-37,0,0,100,0,88,115,25,29,0,-94,-45,0,0,100,0,577,210,42,29,0,-176,-74,0,0,100,0,402,117,125,81,0,-123,-40,0,0,100,0,510,201,59,42,0,-85,-19,0,0,100,0,50,0,20,28,0,-125,-27,0,0,100,0,3,115,30,33,0,-71,-24,0,0,100,0,87,146,24,25,0,-139,-45,0,0,100,0,36,118,46,25,0,-131,-81,1,0,100,0,573,100,46,49,0,-91,-86,1,0,100,0,542,97,31,55,0,-205,-105,0,0,0,0,561,374,239,148,0,-125,-8,0,0,100,0,8,188,62,18,0,
0,13,-228,-119,0,0,100,0,325,522,285,171,0,-226,-108,0,0,40,0,0,533,298,163,0,-78,-36,0,0,100,0,88,115,25,29,0,-95,-43,0,0,100,0,576,239,43,29,0,-174,-79,0,0,100,0,402,117,125,81,0,-123,-36,0,0,100,0,510,250,59,42,0,-85,-19,0,0,100,0,50,0,20,28,0,-125,-27,0,0,100,0,3,115,30,33,0,-71,-22,0,0,100,0,87,146,24,25,0,-138,-32,0,0,100,0,30,144,53,20,0,-131,-78,1,0,100,0,573,100,46,49,0,-90,-83,1,0,100,0,542,97,31,55,0,-125,-8,0,0,100,0,8,188,62,18,0,
0,13,-259,-116,0,0,80,0,283,340,276,145,0,-228,-119,0,0,50,0,325,522,285,168,0,-78,-36,0,0,100,0,88,115,25,29,0,-98,-40,0,0,100,0,573,270,49,29,0,-170,-78,0,0,100,0,402,117,125,81,0,-123,-36,0,0,100,0,510,298,59,42,0,-85,-19,0,0,100,0,50,0,20,28,0,-125,-27,0,0,100,0,3,115,30,33,0,-71,-22,0,0,100,0,87,146,24,25,0,-138,-30,0,0,100,0,30,144,53,20,0,-130,-77,1,0,100,0,573,100,46,49,0,-88,-82,1,0,100,0,542,97,31,55,0,-125,-8,0,0,100,0,8,188,62,18,0,
0,12,-259,-116,0,0,50,0,283,340,276,145,0,-78,-37,0,0,100,0,88,115,25,29,0,-98,-39,0,0,100,0,573,302,49,29,0,-170,-79,0,0,100,0,402,117,125,81,0,-123,-37,0,0,100,0,510,298,59,42,0,-85,-19,0,0,100,0,50,0,20,28,0,-125,-27,0,0,100,0,3,115,30,33,0,-71,-22,0,0,100,0,87,146,24,25,0,-138,-33,0,0,100,0,30,144,53,20,0,-131,-78,1,0,100,0,573,100,46,49,0,-88,-83,1,0,100,0,542,97,31,55,0,-125,-8,0,0,100,0,8,188,62,18,0,
0,11,-78,-37,0,0,100,0,88,115,25,29,0,-98,-39,0,0,100,0,573,302,49,29,0,-170,-80,0,0,100,0,402,117,125,81,0,-123,-37,0,0,100,0,510,298,59,42,0,-85,-19,0,0,100,0,50,0,20,28,0,-125,-27,0,0,100,0,3,115,30,33,0,-71,-23,0,0,100,0,87,146,24,25,0,-138,-42,0,0,100,0,37,118,45,25,0,-131,-78,1,0,100,0,573,100,46,49,0,-89,-83,1,0,100,0,542,97,31,55,0,-125,-8,0,0,100,0,8,188,62,18,0,
0,2,-40,-8,0,0,100,0,5,99,34,17,0,-98,-96,0,0,100,0,643,20,123,86,0,
0,13,-70,-86,0,0,100,0,0,696,149,104,0,-30,-19,0,0,100,0,270,30,14,18,0,-64,-74,0,0,100,0,248,71,130,86,0,-20,-61,0,0,100,0,52,77,48,38,0,-9,-40,0,0,100,0,0,0,21,21,0,-25,-32,0,0,100,0,78,0,59,28,0,-26,-23,0,0,100,0,21,0,51,30,0,-21,-20,0,0,100,0,103,30,39,17,0,4,-53,0,0,100,0,50,37,46,35,0,-39,-52,0,0,100,0,7,38,34,37,0,-6,-27,0,0,100,0,106,49,47,26,0,-70,-86,0,0,100,0,0,800,149,104,0,-21,-8,0,0,100,0,1,81,42,18,0,
0,13,-70,-86,0,0,100,0,149,696,149,104,0,-31,-18,0,0,100,0,283,30,14,18,0,-64,-73,0,0,100,0,248,71,130,86,0,-20,-60,0,0,100,0,52,77,48,38,0,-9,-39,0,0,100,0,0,0,21,21,0,-28,-31,0,0,100,0,138,0,62,28,0,-26,-23,0,0,100,0,21,0,51,30,0,-21,-19,0,0,100,0,142,30,39,17,0,3,-54,0,0,100,0,50,37,46,35,0,-38,-53,0,0,100,0,7,38,34,37,0,-7,-27,0,0,100,0,153,49,44,26,0,-70,-86,0,0,100,0,149,800,149,104,0,-21,-8,0,0,100,0,1,81,42,18,0,
0,13,-70,-86,0,0,100,0,298,696,149,104,0,-30,-17,0,0,100,0,270,30,14,18,0,-64,-72,0,0,100,0,248,71,130,86,0,-20,-61,0,0,100,0,52,77,48,38,0,-9,-40,0,0,100,0,0,0,21,21,0,-27,-32,0,0,100,0,201,0,61,28,0,-26,-23,0,0,100,0,21,0,51,30,0,-21,-20,0,0,100,0,183,30,39,17,0,4,-53,0,0,100,0,50,37,46,35,0,-39,-52,0,0,100,0,7,38,34,37,0,-6,-27,0,0,100,0,106,49,47,26,0,-70,-86,0,0,100,0,298,800,149,104,0,-21,-8,0,0,100,0,1,81,42,18,0,
0,13,-70,-86,0,0,100,0,447,696,149,104,0,-30,-19,0,0,100,0,296,30,14,18,0,-64,-74,0,0,100,0,248,71,130,86,0,-20,-62,0,0,100,0,52,77,48,38,0,-9,-41,0,0,100,0,0,0,21,21,0,-23,-33,0,0,100,0,262,0,58,28,0,-26,-23,0,0,100,0,21,0,51,30,0,-20,-21,0,0,100,0,224,30,39,17,0,5,-53,0,0,100,0,50,37,46,35,0,-40,-52,0,0,100,0,7,38,34,37,0,-6,-22,0,0,100,0,197,49,47,26,0,-70,-86,0,0,100,0,447,800,149,104,0,-21,-8,0,0,100,0,1,81,42,18,0,
