0,14,14,-50,0,1,100,0,152,40,24,16,0,24,-58,0,1,100,0,168,64,32,40,0,23,-54,0,0,100,0,32,72,24,24,0,-24,-76,0,1,100,0,128,40,24,16,0,-13,-93,0,1,100,0,136,56,32,48,0,-14,-80,0,0,100,0,32,72,24,24,0,-55,-46,0,1,100,0,104,40,24,16,0,-48,-64,0,1,100,0,104,56,32,48,0,-48,-50,0,0,100,0,32,72,24,24,0,-30,-14,0,1,100,0,168,104,40,24,0,-55,-31,0,0,100,0,104,0,88,40,0,-29,-19,0,0,100,0,48,0,56,24,0,-24,-51,0,0,100,0,0,0,48,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,14,13,-49,0,1,100,0,128,40,24,16,0,-57,-47,0,1,100,0,152,40,24,16,0,-48,-55,0,1,100,0,168,64,32,40,0,22,-66,0,1,100,0,136,56,32,48,0,-20,-78,0,1,100,0,104,40,24,16,0,-14,-96,0,1,100,0,104,56,32,48,0,23,-53,0,0,100,0,32,72,24,24,0,-13,-82,0,0,100,0,32,72,24,24,0,-48,-51,0,0,100,0,32,72,24,24,0,-30,-15,0,1,100,0,208,104,40,24,0,-55,-31,0,0,100,0,104,0,88,40,0,-29,-19,0,0,100,0,48,24,56,16,0,-24,-51,0,0,100,0,0,0,48,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,14,-58,-46,0,1,100,0,128,40,24,16,0,-21,-77,0,1,100,0,152,40,24,16,0,-11,-85,0,1,100,0,168,64,32,40,0,-48,-63,0,1,100,0,136,56,32,48,0,16,-47,0,1,100,0,104,40,24,16,0,22,-64,0,1,100,0,104,56,32,48,0,23,-51,0,0,100,0,32,72,24,24,0,-12,-81,0,0,100,0,32,72,24,24,0,-48,-50,0,0,100,0,32,72,24,24,0,-30,-15,0,1,100,0,168,128,40,24,0,-55,-31,0,0,100,0,104,0,88,40,0,-29,-19,0,0,100,0,48,40,56,24,0,-24,-51,0,0,100,0,0,0,48,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,14,13,-48,0,1,100,0,128,40,24,16,0,-57,-45,0,1,100,0,152,40,24,16,0,-47,-53,0,1,100,0,168,64,32,40,0,23,-64,0,1,100,0,136,56,32,48,0,-20,-76,0,1,100,0,104,40,24,16,0,-14,-92,0,1,100,0,104,56,32,48,0,23,-52,0,0,100,0,32,72,24,24,0,-13,-80,0,0,100,0,32,72,24,24,0,-48,-49,0,0,100,0,32,72,24,24,0,-30,-10,0,1,100,0,208,128,40,24,0,-55,-31,0,0,100,0,104,0,88,40,0,-21,-19,0,0,100,0,56,64,40,32,0,-24,-51,0,0,100,0,0,0,48,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,13,-67,-32,0,1,100,0,128,40,24,16,0,-10,-76,0,1,100,0,152,40,24,16,0,25,-36,2,1,100,0,168,64,32,40,0,-1,-93,0,1,100,0,136,56,32,48,0,17,-23,0,1,100,0,104,40,24,16,0,-57,-49,0,1,100,0,104,56,32,48,0,24,-27,0,0,100,0,32,72,24,24,0,-1,-80,0,0,100,0,32,72,24,24,0,-57,-36,0,0,100,0,32,72,24,24,0,-39,-13,0,1,100,0,248,104,32,24,0,-52,-44,0,0,100,0,0,104,80,64,0,-24,-51,0,0,100,0,0,168,48,64,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,12,8,-94,0,1,100,0,288,288,40,56,0,16,-16,0,1,100,0,248,288,40,48,0,-71,-32,0,1,100,0,208,288,40,40,0,12,-92,0,1,100,0,312,144,24,24,0,22,-11,0,1,100,0,296,144,16,24,0,-59,-30,0,1,100,0,280,144,16,16,0,20,-8,0,0,100,0,0,72,32,32,0,13,-85,0,0,100,0,0,72,32,32,0,-62,-29,0,0,100,0,0,72,32,32,0,-46,-74,0,1,100,0,200,0,64,104,0,-32,-51,0,0,100,0,48,168,64,64,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,14,-77,-94,0,1,100,0,0,344,144,128,0,6,-15,0,1,100,0,264,24,40,32,0,10,-93,0,1,100,0,264,24,40,32,0,-81,-33,0,1,100,0,264,24,40,32,0,-69,-28,0,1,100,0,312,144,24,24,0,27,-85,0,1,100,0,296,144,16,24,0,21,-4,0,1,100,0,280,144,16,16,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-23,-67,0,1,100,0,304,0,32,56,0,-49,-71,0,0,100,0,80,104,80,64,0,-24,-51,0,0,100,0,112,168,56,64,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,12,-29,-63,0,1,100,0,336,0,40,48,0,-20,-33,0,1,100,0,280,112,40,32,0,23,-89,0,1,100,0,312,144,24,24,0,21,-6,0,1,100,0,296,144,16,24,0,-64,-21,0,1,100,0,280,144,16,16,0,-71,-100,0,1,100,0,144,344,128,136,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-49,-70,0,0,100,0,80,104,80,64,0,-24,-51,0,0,100,0,168,168,56,64,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,12,-32,-66,0,1,100,0,376,0,40,48,0,-10,-34,0,1,100,0,320,112,24,32,0,17,-13,0,1,100,0,384,144,24,24,0,23,-91,0,1,100,0,360,144,24,24,0,-69,-28,0,1,100,0,336,144,24,24,0,-73,-99,0,1,100,0,272,344,144,136,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-49,-70,0,0,100,0,80,104,80,64,0,-24,-51,0,0,100,0,224,168,56,64,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,12,-36,-68,0,1,100,0,280,56,40,56,0,-17,-32,0,1,100,0,360,64,40,40,0,12,-16,0,1,100,0,176,288,32,32,0,18,-94,0,1,100,0,144,288,32,32,0,-74,-34,0,1,100,0,112,288,32,32,0,-75,-98,0,1,100,0,424,280,136,128,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-49,-70,0,0,100,0,80,104,80,64,0,-32,-51,0,0,100,0,280,168,64,64,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,12,-32,-69,0,1,100,0,320,56,40,48,0,-15,-33,0,1,100,0,400,64,32,32,0,-74,-34,0,1,100,0,176,288,32,32,0,11,-15,0,1,100,0,144,288,32,32,0,18,-95,0,1,100,0,112,288,32,32,0,-63,-96,0,1,100,0,424,408,120,120,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-49,-70,0,0,100,0,80,104,80,64,0,-30,-51,0,0,100,0,344,168,56,64,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,12,-32,-67,0,1,100,0,376,0,40,48,0,-9,-32,0,1,100,0,320,112,24,32,0,18,-95,0,1,100,0,176,288,32,32,0,-74,-33,0,1,100,0,144,288,32,32,0,11,-16,0,1,100,0,112,288,32,32,0,-51,-81,0,1,100,0,0,480,96,96,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-49,-70,0,0,100,0,80,104,80,64,0,-24,-51,0,0,100,0,0,232,56,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,12,-36,-68,0,1,100,0,280,56,40,56,0,-17,-32,0,1,100,0,360,64,40,32,0,11,-16,0,1,100,0,176,288,32,32,0,18,-94,0,1,100,0,144,288,32,32,0,-74,-34,0,1,100,0,112,288,32,32,0,-39,-65,0,1,100,0,96,480,72,72,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-49,-70,0,0,100,0,80,104,80,64,0,-32,-51,0,0,100,0,56,232,64,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,12,-32,-69,0,1,100,0,320,56,40,48,0,-15,-33,0,1,100,0,400,64,32,32,0,-74,-34,0,1,100,0,176,288,32,32,0,11,-15,0,1,100,0,144,288,32,32,0,18,-95,0,1,100,0,112,288,32,32,0,-27,-56,0,1,100,0,168,480,48,48,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-49,-70,0,0,100,0,80,104,80,64,0,-24,-51,0,0,100,0,120,232,56,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,12,-33,-69,0,1,100,0,376,0,40,48,0,18,-95,0,1,100,0,176,288,32,32,0,-74,-33,0,1,100,0,144,288,32,32,0,11,-16,0,1,100,0,112,288,32,32,0,-19,-44,0,1,100,0,216,480,32,32,0,-17,-32,0,1,100,0,360,64,40,32,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-49,-70,0,0,100,0,80,104,80,64,0,-24,-51,0,0,100,0,224,168,56,64,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,15,10,-21,0,1,100,0,400,168,32,40,0,17,-100,0,1,100,0,400,168,32,40,0,-75,-39,0,1,100,0,400,168,32,40,0,0,-14,0,1,100,0,432,0,56,48,0,-42,-95,0,1,100,0,360,224,48,64,0,-66,-89,0,1,100,0,328,288,96,56,0,-23,-30,0,1,100,0,384,120,40,24,0,7,-93,0,1,100,0,432,0,56,48,0,-87,-33,0,1,100,0,432,0,56,48,0,18,-2,0,0,100,0,0,72,32,32,0,25,-81,0,0,100,0,0,72,32,32,0,-67,-20,0,0,100,0,0,72,32,32,0,-48,-69,0,0,100,0,80,104,80,64,0,-32,-51,0,0,100,0,176,232,64,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,15,-51,-91,0,1,100,0,432,72,40,32,0,-67,-85,0,1,100,0,432,104,88,56,0,-13,-29,0,1,100,0,472,80,32,24,0,7,-31,0,1,100,0,408,232,24,32,0,14,-110,0,1,100,0,408,232,24,32,0,-78,-49,0,1,100,0,408,232,24,32,0,-8,-28,0,1,100,0,488,0,72,72,0,-2,-107,0,1,100,0,488,0,72,72,0,-93,-47,0,1,100,0,488,0,72,72,0,19,-1,0,0,100,0,0,72,32,32,0,26,-80,0,0,100,0,0,72,32,32,0,-66,-19,0,0,100,0,0,72,32,32,0,-48,-69,0,0,100,0,80,104,80,64,0,-24,-51,0,0,100,0,240,232,56,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,12,-44,-92,0,1,100,0,528,72,32,32,0,-59,-87,0,1,100,0,432,160,80,64,0,-22,-38,0,1,100,0,520,104,104,88,0,-15,-115,0,1,100,0,520,104,104,88,0,-107,-54,0,1,100,0,520,104,104,88,0,2,-16,0,1,100,0,504,88,24,16,0,18,-2,0,0,100,0,0,72,32,32,0,25,-81,0,0,100,0,0,72,32,32,0,-67,-20,0,0,100,0,0,72,32,32,0,-48,-69,0,0,100,0,80,104,80,64,0,-32,-51,0,0,100,0,296,232,64,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,11,-23,-23,0,1,100,0,520,184,104,72,0,-16,-101,0,1,100,0,520,184,104,72,0,-108,-37,0,1,100,0,520,184,104,72,0,-60,-86,0,1,100,0,432,224,80,56,0,-23,-54,0,1,100,0,440,48,16,16,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-48,-69,0,0,100,0,80,104,80,64,0,-24,-51,0,0,100,0,0,288,56,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
0,10,-22,-54,0,1,100,0,456,48,16,16,0,9,-8,0,1,100,0,560,0,40,32,0,16,-87,0,1,100,0,560,0,40,32,0,-76,-26,0,1,100,0,560,0,40,32,0,17,-3,0,0,100,0,0,72,32,32,0,24,-82,0,0,100,0,0,72,32,32,0,-68,-21,0,0,100,0,0,72,32,32,0,-48,-69,0,0,100,0,80,104,80,64,0,-24,-51,0,0,100,0,56,288,56,56,0,-21,-7,0,0,100,0,0,56,40,16,0,
