0,6,-68,-88,0,1,100,0,0,368,120,96,0,4,-56,0,0,100,0,280,0,40,48,0,-60,-56,0,0,100,0,224,0,56,48,0,-28,-64,0,0,100,0,0,8,56,64,0,-4,-80,0,0,100,0,16,72,40,56,0,-20,-8,0,0,100,0,232,48,40,16,0,
0,6,-68,-87,0,1,100,0,120,368,120,96,0,4,-55,0,0,100,0,280,0,40,48,0,-60,-55,0,0,100,0,224,0,56,48,0,-28,-63,0,0,100,0,56,8,56,64,0,-4,-79,0,0,100,0,72,72,40,56,0,-20,-8,0,0,100,0,232,48,40,16,0,
0,6,-68,-86,0,1,100,0,240,368,120,96,0,4,-54,0,0,100,0,280,0,40,48,0,-60,-54,0,0,100,0,224,0,56,48,0,-28,-62,0,0,100,0,112,8,56,64,0,-4,-78,0,0,100,0,128,72,40,56,0,-20,-8,0,0,100,0,232,48,40,16,0,
0,6,-68,-87,0,1,100,0,360,368,120,96,0,4,-55,0,0,100,0,280,0,40,48,0,-60,-55,0,0,100,0,224,0,56,48,0,-28,-63,0,0,100,0,168,8,56,64,0,-4,-79,0,0,100,0,184,72,40,56,0,-20,-8,0,0,100,0,232,48,40,16,0,
0,2,-35,-64,0,0,100,0,232,64,96,56,0,-20,-8,0,0,100,0,232,48,40,16,0,
0,7,24,-36,0,1,100,0,376,0,32,32,0,-55,-35,0,1,100,0,328,0,48,40,0,2,-46,0,0,100,0,112,152,48,40,0,-40,-42,0,0,100,0,64,152,48,40,0,-24,-66,0,0,100,0,8,128,48,64,0,-8,-80,0,0,100,0,16,72,40,48,0,-20,-8,0,0,100,0,232,48,40,16,0,
0,7,-57,-44,0,1,100,0,0,464,80,48,0,-38,-34,0,1,100,0,328,40,80,32,0,-27,-41,0,0,100,0,256,128,56,24,0,-15,-47,0,0,100,0,112,152,48,40,0,-43,-66,0,0,100,0,160,128,48,64,0,-43,-74,0,0,100,0,208,128,48,48,0,-40,-8,0,0,100,0,232,48,40,16,0,
0,7,-88,-84,0,1,100,0,80,464,112,96,0,-8,-27,0,1,100,0,328,72,48,40,0,-87,-75,0,1,100,0,408,0,72,64,0,-18,-44,0,0,100,0,80,192,48,56,0,-81,-76,0,0,100,0,0,192,80,72,0,-24,-81,0,0,100,0,16,72,40,48,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,8,-87,-121,0,1,100,0,0,512,88,128,0,-88,-131,0,1,100,0,384,72,56,80,0,-72,-51,0,1,100,0,400,152,80,56,0,-59,-57,0,0,100,0,248,192,40,48,0,-25,-72,0,0,100,0,160,192,48,32,0,-40,-85,0,0,100,0,128,192,32,64,0,-55,-133,0,0,100,0,208,176,40,72,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,8,-87,-190,0,1,100,0,368,464,104,200,0,-75,-179,0,1,100,0,192,464,96,136,0,-38,-147,0,0,100,0,8,328,56,40,0,-30,-119,0,0,100,0,40,264,40,48,0,-40,-128,0,0,100,0,8,264,32,64,0,-45,-173,0,1,70,0,288,464,80,152,0,-27,-151,0,0,100,0,64,320,64,48,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,8,-58,-80,0,1,100,0,264,616,40,80,0,-67,-201,0,1,100,0,168,600,96,80,0,-56,-185,0,1,100,0,88,560,80,96,0,-38,-162,0,0,100,0,8,328,56,40,0,-30,-134,0,0,100,0,40,264,40,48,0,-40,-143,0,0,100,0,8,264,32,64,0,-28,-166,0,0,100,0,64,320,64,48,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,7,-56,-190,0,1,70,0,72,656,88,48,0,-20,-186,0,1,100,0,328,112,56,56,0,-38,-167,0,0,100,0,8,328,56,40,0,-30,-139,0,0,100,0,40,264,40,48,0,-40,-148,0,0,100,0,8,264,32,64,0,-28,-171,0,0,100,0,64,320,64,48,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,5,-38,-167,0,0,100,0,8,328,56,40,0,-30,-139,0,0,100,0,40,264,40,48,0,-40,-148,0,0,100,0,8,264,32,64,0,-28,-171,0,0,100,0,64,320,64,48,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,10,-186,-49,0,1,100,0,480,264,160,56,0,-186,-161,0,1,100,0,480,152,184,112,0,-203,-168,0,1,100,0,480,544,168,176,0,-99,-172,0,1,100,0,480,0,80,152,0,-26,-123,0,0,100,0,128,320,32,48,0,-70,-84,0,0,100,0,288,192,56,56,0,-41,-104,0,0,100,0,128,264,56,56,0,-92,-159,0,1,70,0,560,0,72,136,0,-65,-84,0,0,100,0,344,192,56,56,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,8,-191,-105,0,1,100,0,480,320,160,112,0,-222,-127,0,1,100,0,0,704,144,136,0,-97,-115,0,1,100,0,664,136,56,128,0,-26,-86,0,0,100,0,128,320,32,48,0,-70,-47,0,0,100,0,288,192,56,56,0,-41,-75,0,0,100,0,184,256,56,64,0,-65,-47,0,0,100,0,344,192,56,56,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,8,-158,-47,0,1,70,0,480,488,192,56,0,-220,-96,0,1,100,0,144,704,128,104,0,-47,-49,0,1,100,0,480,432,104,56,0,-27,-62,0,0,100,0,248,320,80,48,0,-26,-73,0,0,100,0,128,320,32,48,0,-41,-70,0,0,100,0,240,248,64,72,0,-14,-64,0,0,100,0,64,320,64,48,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,8,-65,-44,0,1,50,0,584,432,96,48,0,-220,-88,0,1,100,0,272,704,96,80,0,-10,-63,0,1,70,0,640,320,72,64,0,-27,-63,0,0,100,0,248,320,80,48,0,-26,-74,0,0,100,0,128,320,32,48,0,-41,-63,0,0,100,0,304,256,56,64,0,-14,-65,0,0,100,0,64,320,64,48,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,8,-3,-45,0,1,30,0,672,480,40,40,0,-213,-79,0,1,50,0,640,0,48,48,0,15,-64,0,1,50,0,680,384,40,48,0,-27,-64,0,0,100,0,248,320,80,48,0,-26,-75,0,0,100,0,128,320,32,48,0,-41,-64,0,0,100,0,360,256,56,64,0,-14,-66,0,0,100,0,64,320,64,48,0,-44,-8,0,0,100,0,232,48,40,16,0,
0,5,-27,-64,0,0,100,0,248,320,80,48,0,-26,-75,0,0,100,0,128,320,32,48,0,-41,-64,0,0,100,0,416,256,56,64,0,-14,-66,0,0,100,0,64,320,64,48,0,-44,-8,0,0,100,0,232,48,40,16,0,
