0,2,-71,-143,0,0,100,0,0,0,144,144,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,2,-71,-143,0,0,100,0,144,0,144,144,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,2,-71,-143,0,0,100,0,288,0,144,144,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,2,-71,-143,0,0,100,0,272,304,144,144,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,0,
0,6,9,-108,0,0,100,0,0,352,64,32,0,-71,-143,0,0,100,0,0,144,144,144,0,-51,-75,0,0,100,0,64,352,64,32,0,-65,-143,0,0,60,0,288,144,144,144,0,-61,-143,0,0,40,0,144,144,144,144,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,6,11,-94,0,0,100,0,0,352,64,32,0,-71,-142,0,0,100,0,0,144,144,144,0,-51,-91,0,0,100,0,64,352,64,32,0,-65,-142,0,0,60,0,288,144,144,144,0,-61,-142,0,0,40,0,144,144,144,144,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,8,-78,-157,0,1,80,0,432,0,176,152,0,11,-82,0,0,100,0,0,352,64,32,0,-71,-143,0,0,100,0,0,144,144,144,0,-49,-117,0,0,100,0,64,320,64,32,0,-65,-143,0,0,60,0,288,144,144,144,0,-61,-143,0,0,40,0,144,144,144,144,0,65,-129,0,0,100,0,0,512,48,88,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,8,-78,-157,0,1,80,0,608,0,176,152,0,6,-59,0,0,100,0,0,384,64,32,0,-71,-142,0,0,100,0,0,144,144,144,0,-43,-127,0,0,100,0,64,320,64,32,0,-65,-142,0,0,60,0,288,144,144,144,0,-61,-142,0,0,40,0,144,144,144,144,0,60,-138,0,0,100,0,48,512,64,104,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,8,-76,-157,0,1,80,0,784,0,176,152,0,-36,-139,0,0,100,0,0,288,64,32,0,1,-45,0,0,100,0,0,384,64,32,0,-71,-143,0,0,100,0,0,144,144,144,0,-65,-143,0,0,60,0,288,144,144,144,0,-61,-143,0,0,40,0,144,144,144,144,0,63,-142,0,0,100,0,112,512,72,112,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,8,-78,-157,0,1,80,0,432,152,192,152,0,-29,-144,0,0,100,0,0,288,64,32,0,-5,-36,0,0,100,0,0,416,64,32,0,-71,-142,0,0,100,0,0,144,144,144,0,-65,-142,0,0,60,0,288,144,144,144,0,-61,-142,0,0,40,0,144,144,144,144,0,68,-151,0,0,100,0,184,512,80,128,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,11,-83,-197,0,1,100,0,416,304,304,144,0,-104,-164,0,1,100,0,416,304,304,144,0,-78,-157,0,1,80,0,624,152,176,152,0,-8,-141,0,0,100,0,0,320,64,32,0,-38,-39,0,0,100,0,0,416,64,32,0,-71,-143,0,0,100,0,0,144,144,144,0,-65,-143,0,0,60,0,288,144,144,144,0,-61,-143,0,0,40,0,144,144,144,144,0,-30,-8,0,0,100,0,49,456,60,16,0,-19,-8,0,0,100,0,0,456,40,16,0,-19,-8,0,0,100,0,0,456,40,16,0,
0,10,-83,-197,0,1,100,0,720,304,304,144,0,-104,-164,0,1,100,0,720,304,304,144,0,-78,-157,0,1,80,0,432,0,176,152,0,1,-130,0,0,100,0,0,320,64,32,0,-71,-142,0,0,100,0,0,144,144,144,0,-46,-49,0,0,100,0,64,384,64,32,0,-65,-142,0,0,60,0,288,144,144,144,0,-61,-142,0,0,40,0,144,144,144,144,0,65,-129,0,0,100,0,0,512,48,88,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,10,-83,-197,0,1,100,0,416,448,304,144,0,-104,-164,0,1,100,0,416,448,304,144,0,-78,-157,0,1,80,0,608,0,176,152,0,10,-105,0,0,100,0,0,352,64,32,0,-71,-143,0,0,100,0,0,144,144,144,0,-50,-59,0,0,100,0,64,384,64,32,0,-65,-143,0,0,60,0,288,144,144,144,0,-61,-143,0,0,40,0,144,144,144,144,0,60,-138,0,0,100,0,48,512,64,104,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,10,-83,-197,0,1,100,0,720,448,304,144,0,-104,-164,0,1,100,0,720,448,304,144,0,-76,-157,0,1,80,0,784,0,176,152,0,10,-91,0,0,100,0,0,352,64,32,0,-71,-142,0,0,100,0,0,144,144,144,0,-51,-70,0,0,100,0,64,352,64,32,0,-65,-142,0,0,60,0,288,144,144,144,0,-61,-142,0,0,40,0,144,144,144,144,0,63,-142,0,0,100,0,112,512,72,112,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,10,-83,-197,0,1,100,0,416,592,304,144,0,-104,-164,0,1,100,0,416,592,304,144,0,-78,-157,0,1,80,0,432,152,192,152,0,8,-69,0,0,100,0,0,384,64,32,0,-71,-143,0,0,100,0,0,144,144,144,0,-53,-84,0,0,100,0,64,352,64,32,0,-65,-143,0,0,60,0,288,144,144,144,0,-61,-143,0,0,40,0,144,144,144,144,0,68,-151,0,0,100,0,184,512,80,128,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,9,-83,-197,0,1,100,0,416,304,304,144,0,-104,-164,0,1,100,0,416,304,304,144,0,-78,-157,0,1,80,0,624,152,176,152,0,4,-53,0,0,100,0,0,384,64,32,0,-71,-142,0,0,100,0,0,144,144,144,0,-51,-102,0,0,100,0,64,352,64,32,0,-65,-142,0,0,60,0,288,144,144,144,0,-61,-142,0,0,40,0,144,144,144,144,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,10,-83,-197,0,1,100,0,720,304,304,144,0,-104,-164,0,1,100,0,720,304,304,144,0,-78,-157,0,1,80,0,432,0,176,152,0,-1,-38,0,0,100,0,0,416,64,32,0,-71,-143,0,0,100,0,0,144,144,144,0,-48,-115,0,0,100,0,64,320,64,32,0,-65,-143,0,0,60,0,288,144,144,144,0,-61,-143,0,0,40,0,144,144,144,144,0,65,-129,0,0,100,0,0,512,48,88,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,10,-83,-197,0,1,100,0,416,448,304,144,0,-104,-164,0,1,100,0,416,448,304,144,0,-78,-157,0,1,80,0,608,0,176,152,0,-71,-142,0,0,100,0,0,144,144,144,0,-31,-31,0,0,100,0,0,416,64,32,0,-42,-131,0,0,100,0,64,320,64,32,0,-65,-142,0,0,60,0,288,144,144,144,0,-61,-142,0,0,40,0,144,144,144,144,0,60,-138,0,0,100,0,48,512,64,104,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,10,-83,-197,0,1,100,0,720,448,304,144,0,-104,-164,0,1,100,0,720,448,304,144,0,-76,-157,0,1,80,0,784,0,176,152,0,-36,-38,0,0,100,0,0,416,64,32,0,-36,-139,0,0,100,0,0,288,64,32,0,-71,-143,0,0,100,0,0,144,144,144,0,-65,-143,0,0,60,0,288,144,144,144,0,-61,-143,0,0,40,0,144,144,144,144,0,63,-142,0,0,100,0,112,512,72,112,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,10,-83,-197,0,1,100,0,416,592,304,144,0,-104,-164,0,1,100,0,416,592,304,144,0,-78,-157,0,1,80,0,432,152,192,152,0,-41,-44,0,0,100,0,0,416,64,32,0,-9,-144,0,0,100,0,0,288,64,32,0,-71,-143,0,0,100,0,0,144,144,144,0,-65,-143,0,0,60,0,288,144,144,144,0,-61,-143,0,0,40,0,144,144,144,144,0,68,-151,0,0,100,0,184,512,80,128,0,-30,-8,0,0,100,0,49,456,60,16,0,
0,9,-83,-197,0,1,100,0,416,304,304,144,0,-104,-164,0,1,100,0,416,304,304,144,0,-78,-157,0,1,80,0,624,152,176,152,0,-45,-54,0,0,100,0,0,416,64,32,0,-1,-138,0,0,100,0,0,288,64,32,0,-71,-142,0,0,100,0,0,144,144,144,0,-65,-142,0,0,60,0,288,144,144,144,0,-61,-142,0,0,40,0,144,144,144,144,0,-30,-8,0,0,100,0,49,456,60,16,0,
