0,4,-35,-13,0,0,100,0,440,424,64,24,0,-72,-54,0,0,100,0,0,0,112,56,0,-37,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,4,-35,-13,0,0,100,0,440,424,64,24,0,-72,-54,0,0,100,0,112,0,112,56,0,-37,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,4,-35,-13,0,0,100,0,440,424,64,24,0,-73,-54,0,0,100,0,224,0,112,56,0,-37,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,4,-35,-13,0,0,100,0,440,424,64,24,0,-73,-54,0,0,100,0,336,0,112,56,0,-37,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,2,-38,-48,0,0,100,0,0,256,96,56,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,5,-47,-26,0,0,100,0,96,256,96,32,0,-29,-13,0,0,100,0,440,424,64,24,0,-56,-50,0,0,100,0,0,72,112,56,0,-29,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,5,-47,-26,0,0,100,0,192,256,72,40,0,-29,-13,0,0,100,0,440,424,64,24,0,-56,-50,0,0,100,0,112,72,112,56,0,-29,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,5,-64,-71,0,0,100,0,264,256,88,80,0,-29,-13,0,0,100,0,440,424,64,24,0,-65,-49,0,0,100,0,224,64,112,64,0,-29,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,5,-68,-66,0,0,100,0,352,256,72,80,0,-29,-13,0,0,100,0,440,424,64,24,0,-65,-49,0,0,100,0,336,64,120,64,0,-29,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,5,-53,-55,0,0,100,0,120,296,112,48,0,-29,-13,0,0,100,0,440,424,64,24,0,-59,-46,0,0,100,0,0,136,96,48,0,-29,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,5,-54,-53,0,0,100,0,424,272,88,48,0,-29,-13,0,0,100,0,440,424,64,24,0,-59,-46,0,0,100,0,96,136,96,48,0,-29,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,5,-74,-33,0,0,100,0,0,320,104,48,0,-29,-13,0,0,100,0,440,424,64,24,0,-30,-46,0,0,100,0,192,136,64,48,0,-29,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,5,-55,-48,0,0,100,0,0,368,112,48,0,-29,-13,0,0,100,0,440,424,64,24,0,-54,-46,0,0,100,0,256,136,80,48,0,-29,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,5,-63,-45,0,0,100,0,112,344,136,64,0,-29,-13,0,0,100,0,440,424,64,24,0,-43,-46,0,0,100,0,336,136,112,56,0,-29,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
0,6,-72,-55,0,0,100,0,248,336,144,80,0,-14,-53,0,0,100,0,456,64,56,72,0,-29,-13,0,0,100,0,440,424,64,24,0,-26,-54,0,0,100,0,0,192,56,56,0,-29,-46,0,0,100,0,424,208,80,48,0,-24,-8,0,0,100,0,464,32,48,16,0,
