0,4,-36,-80,0,0,100,0,0,0,96,96,0,-43,-67,0,0,100,0,0,96,32,48,0,-15,-92,0,0,100,0,0,144,80,72,0,-32,-12,0,0,100,0,576,40,64,24,0,
0,4,-36,-80,0,0,100,0,96,0,96,96,0,-44,-66,0,0,100,0,32,96,32,48,0,-15,-91,0,0,100,0,80,144,80,72,0,-32,-12,0,0,100,0,576,40,64,24,0,
0,4,-36,-81,0,0,100,0,192,0,96,96,0,-43,-67,0,0,100,0,64,96,32,48,0,-12,-91,0,0,100,0,160,144,80,72,0,-32,-12,0,0,100,0,576,40,64,24,0,
0,4,-36,-80,0,0,100,0,288,0,96,96,0,-44,-68,0,0,100,0,96,96,40,48,0,-12,-91,0,0,100,0,240,144,80,72,0,-32,-12,0,0,100,0,576,40,64,24,0,
0,4,-44,-84,0,0,100,0,384,0,96,96,0,-51,-69,0,0,100,0,32,96,32,48,0,-17,-95,0,0,100,0,80,144,80,72,0,-32,-10,0,0,100,0,576,40,64,24,0,
0,4,-36,-78,0,0,100,0,480,0,96,96,0,-43,-63,0,0,100,0,32,96,32,48,0,-13,-89,0,0,100,0,80,144,80,72,0,-32,-10,0,0,100,0,576,40,64,24,0,
0,4,-36,-78,0,0,100,0,288,0,96,96,0,-44,-66,0,0,100,0,96,96,40,48,0,-12,-89,0,0,100,0,240,144,80,72,0,-32,-10,0,0,100,0,576,40,64,24,0,
0,2,-40,-94,0,0,100,0,320,96,104,112,0,-32,-10,0,0,100,0,576,40,64,24,0,
0,2,-41,-111,0,0,100,0,424,96,120,128,0,-32,-10,0,0,100,0,576,40,64,24,0,
0,2,-47,-107,0,0,100,0,0,216,128,120,0,-42,-12,0,0,100,0,576,40,64,24,0,
0,2,-86,-95,0,0,100,0,128,216,144,120,0,-42,-12,0,0,100,0,576,40,64,24,0,
0,5,-72,-2,0,0,100,0,136,96,56,24,0,-88,-68,0,0,100,0,0,472,128,96,0,-168,-111,0,0,100,0,0,336,160,136,0,-58,-71,0,0,100,0,272,216,120,72,0,-39,-12,0,0,60,0,576,40,64,24,0,
0,4,-113,0,0,0,100,0,136,120,88,24,0,-186,-104,0,0,100,0,160,336,144,128,0,-52,-75,0,0,100,0,392,224,120,72,0,-35,-11,0,0,60,0,576,40,64,24,0,
0,4,-128,-10,0,0,100,0,232,96,88,32,0,-221,-112,0,0,100,0,0,336,160,136,0,-50,-79,0,0,100,0,512,224,120,72,0,-29,-12,0,0,60,0,576,40,64,24,0,
0,4,-127,-2,0,0,100,0,136,96,56,24,0,-220,-110,0,0,100,0,304,296,136,136,0,-38,-65,0,0,100,0,440,296,104,72,0,-30,-12,0,0,80,0,576,40,64,24,0,
0,4,-151,5,0,0,100,0,192,96,32,16,0,-238,-141,0,0,100,0,304,432,136,168,0,-36,-78,0,0,100,0,288,0,96,96,0,-32,-10,0,0,100,0,576,40,64,24,0,
0,5,-238,-162,0,0,100,0,440,368,120,192,0,-36,-78,0,0,100,0,0,0,96,96,0,-43,-65,0,0,60,0,0,96,32,48,0,-15,-90,0,0,60,0,0,144,80,72,0,-32,-10,0,0,100,0,576,40,64,24,0,
