0,2,-76,-88,0,0,100,0,0,0,160,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-77,-89,0,0,100,0,160,0,152,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-75,-90,0,0,100,0,0,104,152,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-76,-85,0,0,100,0,160,104,168,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-71,-87,0,0,100,0,0,208,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-79,-88,0,0,100,0,160,208,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-76,-88,0,0,100,0,0,0,160,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-82,-96,0,0,100,0,320,200,160,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-86,-87,0,0,100,0,472,0,176,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-91,-86,0,0,100,0,464,104,184,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-78,-103,0,0,100,0,480,214,168,122,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-64,-103,0,0,100,0,656,0,128,120,0,-25,-15,0,0,23,0,328,0,56,32,0,
0,1,-22,-43,0,0,100,0,405,53,48,52,0,
0,1,-21,-58,0,0,100,0,405,53,48,52,0,
0,1,-37,-82,0,0,100,0,384,112,80,88,0,
0,3,-150,-136,0,0,100,0,1088,0,48,72,0,-72,-110,0,0,100,0,645,128,139,128,0,-25,-15,0,0,23,0,328,0,56,32,0,
0,3,-149,-119,0,0,100,0,1144,0,48,72,0,-67,-110,0,0,100,0,792,0,152,128,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-149,-94,0,0,100,0,984,96,48,48,0,-79,-113,0,0,100,0,800,128,168,128,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-157,-110,0,0,100,0,976,80,240,128,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-181,-131,0,0,100,0,984,240,232,136,0,-77,-105,0,0,100,0,0,440,160,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-194,-169,0,0,100,0,976,384,240,192,0,-81,-101,0,0,100,0,155,448,167,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-193,-149,0,0,100,0,667,256,245,168,0,-72,-93,0,0,100,0,0,560,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-194,-188,0,0,100,0,668,416,252,225,0,-76,-95,0,0,100,0,160,558,160,114,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,5,-184,-177,0,0,100,0,323,376,120,216,0,-229,-224,0,0,100,0,224,968,192,312,0,-210,-193,0,0,100,0,656,640,264,280,0,-73,-97,0,0,100,0,0,328,152,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-184,-177,0,0,100,0,323,376,120,216,0,-226,-221,0,0,100,0,416,968,192,312,0,-253,-211,0,0,100,0,435,344,229,304,0,-56,-107,0,0,100,0,920,600,112,104,0,-79,-101,0,0,100,0,160,320,168,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-184,-177,0,0,100,0,323,376,120,216,0,-217,-232,0,0,100,0,608,952,192,328,0,-245,-214,0,0,100,0,8,667,224,301,0,-61,-107,0,0,100,0,1104,264,128,112,0,-77,-105,0,0,100,0,0,440,160,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-184,-177,0,0,100,0,323,376,120,216,0,-220,-217,0,0,100,0,800,944,192,328,0,-252,-210,0,0,100,0,232,664,227,312,0,-50,-113,0,0,100,0,1120,440,104,112,0,-81,-101,0,0,100,0,155,448,167,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-184,-177,0,0,100,0,323,376,120,216,0,-229,-213,0,0,100,0,992,968,200,304,0,-242,-210,0,0,100,0,6,966,226,314,0,-60,-109,0,0,100,0,800,296,120,112,0,-72,-93,0,0,100,0,0,560,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-184,-177,0,0,100,0,323,376,120,216,0,-224,-213,0,0,100,0,460,648,196,320,0,-253,-211,0,0,100,0,435,344,229,304,0,-50,-108,0,0,100,0,812,496,108,112,0,-76,-95,0,0,100,0,160,558,160,114,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-184,-177,0,0,100,0,323,376,120,216,0,-229,-224,0,0,100,0,224,968,192,312,0,-245,-214,0,0,100,0,8,667,224,301,0,-50,-105,0,0,100,0,816,728,96,104,0,-73,-97,0,0,100,0,0,328,152,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-184,-177,0,0,100,0,323,376,120,216,0,-226,-221,0,0,100,0,416,968,192,312,0,-252,-210,0,0,100,0,232,664,227,312,0,-56,-107,0,0,100,0,920,600,112,104,0,-79,-101,0,0,100,0,160,320,168,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-184,-177,0,0,100,0,323,376,120,216,0,-217,-232,0,0,100,0,608,952,192,328,0,-242,-210,0,0,100,0,6,966,226,314,0,-61,-107,0,0,100,0,1104,264,128,112,0,-77,-105,0,0,100,0,0,440,160,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-184,-177,0,0,100,0,323,376,120,216,0,-220,-217,0,0,100,0,800,944,192,328,0,-253,-211,0,0,100,0,435,344,229,304,0,-50,-113,0,0,100,0,1120,440,104,112,0,-81,-101,0,0,100,0,155,448,167,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-184,-177,0,0,100,0,323,376,120,216,0,-229,-213,0,0,100,0,992,968,200,304,0,-245,-214,0,0,100,0,8,667,224,301,0,-60,-109,0,0,100,0,800,296,120,112,0,-72,-93,0,0,100,0,0,560,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
