0,4,-17,-57,0,0,100,0,0,0,40,40,1,-62,-73,0,0,100,0,0,128,112,80,0,-19,-57,0,0,100,0,0,80,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,4,-17,-57,0,0,100,0,40,0,40,40,1,-62,-73,0,0,100,0,112,128,112,80,0,-19,-57,0,0,100,0,48,80,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,4,-17,-57,0,0,100,0,80,0,40,40,1,-62,-73,0,0,100,0,224,128,112,80,0,-19,-57,0,0,100,0,96,80,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,4,-17,-57,0,0,100,0,120,0,40,40,1,-62,-73,0,0,100,0,336,128,112,80,0,-19,-57,0,0,100,0,144,80,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,4,-17,-57,0,0,100,0,0,40,40,40,1,-78,-65,0,0,100,0,0,208,128,88,0,-19,-57,0,0,100,0,0,80,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,4,-15,-58,0,0,100,0,40,40,40,40,1,-78,-65,0,0,100,0,128,208,128,88,0,-17,-58,0,0,100,0,192,80,48,48,1,-39,-16,0,0,65,0,632,160,80,32,0,
0,4,-14,-57,0,0,100,0,80,40,40,40,1,-77,-65,0,0,100,0,256,208,128,88,0,-16,-57,0,0,100,0,240,80,48,48,1,-38,-16,0,0,65,0,632,160,80,32,0,
0,4,-12,-55,0,0,100,0,120,40,40,40,1,-78,-65,0,0,100,0,384,208,128,88,0,-14,-55,0,0,100,0,288,80,48,48,1,-36,-16,0,0,65,0,632,160,80,32,0,
0,4,-19,-55,0,0,100,0,160,40,40,40,1,-78,-65,0,0,100,0,512,208,128,88,0,-21,-55,0,0,100,0,336,80,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,5,-102,-37,0,0,100,0,736,384,120,32,0,-38,-53,0,0,100,0,200,40,40,40,1,-94,-65,0,0,100,0,640,208,128,88,0,-40,-53,0,0,100,0,384,80,48,48,1,-47,-16,0,0,65,0,632,160,80,32,0,
0,5,-102,-37,0,0,100,0,736,416,120,32,0,-36,-53,0,0,100,0,240,40,40,40,1,-94,-65,0,0,100,0,768,208,128,88,0,-38,-53,0,0,100,0,432,80,48,48,1,-47,-16,0,0,65,0,632,160,80,32,0,
0,4,-36,-53,0,0,100,0,280,40,40,40,1,-94,-65,0,0,100,0,896,208,128,88,0,-38,-53,0,0,100,0,480,80,48,48,1,-47,-16,0,0,65,0,632,160,80,32,0,
0,4,-34,-53,0,0,100,0,320,40,40,40,1,-94,-65,0,0,100,0,0,296,128,88,0,-36,-53,0,0,100,0,480,80,48,48,1,-46,-16,0,0,65,0,632,160,80,32,0,
0,4,-27,-55,0,0,100,0,360,40,40,40,1,-86,-65,0,0,100,0,128,296,128,88,0,-29,-55,0,0,100,0,480,80,48,48,1,-45,-16,0,0,65,0,632,160,80,32,0,
0,5,-57,-92,0,0,100,0,640,384,48,88,0,-23,-57,0,0,100,0,400,40,40,40,1,-78,-65,0,0,100,0,256,296,128,88,0,-25,-57,0,0,100,0,528,80,48,48,1,-44,-16,0,0,65,0,632,160,80,32,0,
0,5,-19,-108,0,0,100,0,688,384,48,88,0,-20,-58,0,0,100,0,440,40,40,40,1,-78,-65,0,0,100,0,384,296,128,88,0,-22,-58,0,0,100,0,576,80,48,48,1,-43,-16,0,0,65,0,632,160,80,32,0,
