0,5,-35,-58,0,0,100,0,360,128,64,64,0,-17,-53,0,0,100,0,0,0,32,32,1,-35,-58,0,0,100,0,0,128,72,64,0,-21,-57,0,0,100,0,0,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-35,-57,0,0,100,0,360,128,64,64,0,-17,-53,0,0,100,0,32,0,32,32,1,-35,-58,0,0,100,0,72,128,72,64,0,-21,-57,0,0,100,0,48,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-35,-58,0,0,100,0,424,128,64,64,0,-17,-53,0,0,100,0,64,0,32,32,1,-35,-58,0,0,100,0,144,128,72,64,0,-21,-57,0,0,100,0,96,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-35,-59,0,0,100,0,424,128,64,64,0,-17,-53,0,0,100,0,96,0,32,32,1,-35,-58,0,0,100,0,216,128,72,64,0,-21,-57,0,0,100,0,144,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,0,384,72,80,0,-17,-53,0,0,100,0,0,0,32,32,1,-59,-58,0,0,100,0,0,192,104,64,0,-21,-57,0,0,100,0,192,64,48,40,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,72,384,72,80,0,-18,-53,0,0,100,0,0,0,32,32,1,-59,-58,0,0,100,0,104,192,104,64,0,-22,-57,0,0,100,0,240,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,144,384,72,80,0,-16,-53,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,208,192,104,64,0,-20,-57,0,0,100,0,288,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,216,384,72,80,0,-17,-53,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,312,192,104,64,0,-21,-57,0,0,100,0,336,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,288,384,72,80,0,-16,-54,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,416,192,104,64,0,-20,-58,0,0,100,0,384,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,360,384,72,80,0,-16,-54,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,520,192,104,64,0,-20,-58,0,0,100,0,336,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,432,384,72,80,0,-16,-54,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,624,192,104,64,0,-20,-58,0,0,100,0,432,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,504,384,72,80,0,-16,-54,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,728,192,104,64,0,-20,-58,0,0,100,0,336,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,6,-131,-62,0,0,100,0,0,544,168,67,0,-43,-71,0,0,100,0,576,384,72,80,0,-16,-54,0,0,100,0,32,32,32,32,1,-59,-58,0,0,100,0,0,256,104,64,0,-20,-58,0,0,100,0,480,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,6,-131,-62,0,0,100,0,168,544,168,67,0,-43,-71,0,0,100,0,648,384,72,80,0,-17,-54,0,0,100,0,32,32,32,32,1,-59,-58,0,0,100,0,104,256,104,64,0,-21,-58,0,0,100,0,528,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,6,-131,-62,0,0,100,0,336,544,168,67,0,-43,-71,0,0,100,0,720,384,72,80,0,-16,-54,0,0,100,0,64,32,32,32,1,-59,-58,0,0,100,0,208,256,104,64,0,-20,-58,0,0,100,0,576,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,6,-131,-62,0,0,100,0,504,544,168,67,0,-43,-71,0,0,100,0,0,464,72,80,0,-16,-54,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,312,256,104,64,0,-20,-58,0,0,100,0,624,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,72,464,72,80,0,-17,-54,0,0,100,0,96,32,32,32,1,-59,-58,0,0,100,0,416,256,104,64,0,-21,-58,0,0,100,0,720,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,144,464,72,80,0,-16,-54,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,520,256,104,64,0,-20,-58,0,0,100,0,720,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,216,464,72,80,0,-16,-54,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,624,256,104,64,0,-20,-58,0,0,100,0,672,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,288,464,72,80,0,-16,-54,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,728,256,104,64,0,-20,-58,0,0,100,0,768,64,48,56,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,360,464,72,80,0,-16,-54,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,0,320,104,64,0,-20,-58,0,0,100,0,720,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-47,-71,0,0,100,0,432,464,72,80,0,-17,-53,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,104,320,104,64,0,-21,-57,0,0,100,0,624,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-47,-71,0,0,100,0,504,464,72,80,0,-17,-53,0,0,100,0,0,32,32,32,1,-59,-58,0,0,100,0,208,320,104,64,0,-21,-57,0,0,100,0,816,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,576,464,72,80,0,-17,-53,0,0,100,0,0,0,32,32,1,-59,-58,0,0,100,0,312,320,104,64,0,-21,-57,0,0,100,0,864,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-43,-71,0,0,100,0,648,464,72,72,0,-18,-53,0,0,100,0,0,0,32,32,1,-59,-58,0,0,100,0,416,320,104,64,0,-22,-57,0,0,100,0,240,64,48,48,1,-40,-17,0,0,65,0,632,160,80,32,0,
0,5,-32,-49,0,0,100,0,128,0,32,32,1,-45,-57,0,0,100,0,288,128,72,64,0,-45,-57,0,0,100,0,488,128,64,64,0,-36,-53,0,0,100,0,480,64,48,48,1,-42,-17,0,0,65,0,632,160,80,32,0,
