0,8,-57,-95,0,0,100,0,840,460,130,110,0,-43,-70,0,0,100,0,0,400,100,80,0,-46,-64,0,0,100,0,0,0,90,70,0,-67,-65,0,1,100,0,360,170,70,70,0,-78,-66,0,0,100,0,360,0,110,70,0,-58,-86,0,0,100,0,0,310,120,90,0,-19,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,0,70,110,30,0,
0,8,-57,-95,0,0,100,0,970,460,130,110,0,-43,-70,0,0,100,0,100,400,100,80,0,-46,-64,0,0,100,0,90,0,90,70,0,-67,-65,0,1,100,0,430,170,70,70,0,-78,-65,0,0,100,0,360,0,110,70,0,-58,-86,0,0,100,0,120,310,120,90,0,-19,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,110,70,110,30,0,
0,8,-57,-95,0,0,100,0,1100,460,130,110,0,-43,-70,0,0,100,0,200,400,100,80,0,-46,-64,0,0,100,0,180,0,90,70,0,-67,-65,0,1,100,0,500,170,70,70,0,-78,-64,0,0,100,0,360,0,110,70,0,-58,-86,0,0,100,0,240,310,120,90,0,-19,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,220,70,110,30,0,
0,8,-57,-95,0,0,100,0,1230,460,130,110,0,-43,-70,0,0,100,0,300,400,100,80,0,-46,-64,0,0,100,0,270,0,90,70,0,-67,-65,0,1,100,0,430,170,70,70,0,-78,-65,0,0,100,0,360,0,110,70,0,-58,-86,0,0,100,0,360,310,120,90,0,-19,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,330,70,110,30,0,
0,8,-57,-95,0,0,100,0,840,570,130,110,0,-43,-70,0,0,100,0,400,400,100,80,0,-46,-64,0,0,100,0,0,100,90,70,0,-67,-59,0,1,100,0,360,170,70,70,0,-76,-69,0,0,100,0,470,0,110,70,0,-48,-86,0,0,100,0,480,310,120,90,0,-15,-9,0,0,100,0,640,0,32,16,0,-48,-16,0,0,100,0,360,240,110,30,0,
0,8,-57,-95,0,0,100,0,970,570,130,110,0,-43,-70,0,0,100,0,500,400,100,80,0,-46,-64,0,0,100,0,90,100,90,70,0,-66,-70,0,1,100,0,430,170,70,70,0,-77,-70,0,0,100,0,360,0,110,70,0,-58,-36,0,0,100,0,410,270,50,40,0,-20,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,470,240,110,30,0,
0,8,-57,-95,0,0,100,0,1100,570,130,110,0,-43,-70,0,0,100,0,600,400,100,80,0,-46,-64,0,0,100,0,180,100,90,70,0,-56,-93,0,1,100,0,500,170,70,70,0,-42,-92,0,0,100,0,580,0,59,100,0,-58,-36,0,0,100,0,460,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,580,240,110,30,0,
0,9,-57,-95,0,0,100,0,1230,570,130,110,0,-110,-55,0,0,100,0,720,0,190,70,0,-43,-70,0,0,100,0,300,480,100,80,0,-46,-64,0,0,100,0,270,100,90,70,0,-55,-95,0,1,100,0,430,170,70,70,0,-41,-93,0,0,100,0,580,0,59,100,0,-58,-36,0,0,100,0,510,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,330,70,110,30,0,
0,9,-57,-85,0,0,100,0,840,680,130,110,0,-110,-55,0,0,100,0,910,0,190,70,0,-43,-70,0,0,100,0,0,480,100,80,0,-46,-64,0,0,100,0,360,100,90,70,0,-77,-93,0,1,100,0,420,930,100,70,0,-40,-93,0,0,100,0,580,0,59,100,0,-58,-36,0,0,100,0,360,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,0,70,110,30,0,
0,10,-57,-85,0,0,100,0,970,680,130,110,0,-110,-55,0,0,100,0,1100,0,190,70,0,-43,-70,0,0,100,0,100,480,100,80,0,-46,-64,0,0,100,0,450,100,90,70,0,-77,-93,0,1,100,0,520,930,100,70,0,-40,-93,0,0,100,0,580,0,59,100,0,-124,-54,0,0,100,0,0,560,210,70,0,-58,-36,0,0,100,0,410,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,110,70,110,30,0,
0,10,-57,-85,0,0,100,0,1100,680,130,110,0,-110,-55,0,0,100,0,1290,0,190,70,0,-43,-70,0,0,100,0,200,480,100,80,0,-46,-64,0,0,100,0,540,100,90,70,0,-85,-85,0,1,100,0,620,930,100,70,0,-83,-74,0,0,100,0,360,0,110,70,0,-134,-54,0,0,100,0,210,560,210,70,0,-58,-36,0,0,100,0,460,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,220,70,110,30,0,
0,10,-57,-85,0,0,100,0,1230,680,130,110,0,-140,-105,0,0,100,0,720,70,190,130,0,-43,-70,0,0,100,0,300,480,100,80,0,-46,-64,0,0,100,0,630,100,90,70,0,-76,-75,0,1,100,0,720,930,100,70,0,-79,-75,0,0,100,0,470,0,110,70,0,-134,-54,0,0,100,0,420,560,210,70,0,-58,-36,0,0,100,0,510,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,330,70,110,30,0,
0,10,-57,-85,0,0,100,0,840,790,130,110,0,-140,-105,0,0,100,0,910,70,190,130,0,-43,-70,0,0,100,0,0,480,100,80,0,-46,-64,0,0,100,0,0,170,90,70,0,-86,-64,0,1,100,0,420,1000,100,70,0,-77,-74,0,0,100,0,470,0,110,70,0,-134,-134,0,0,100,0,0,630,210,150,0,-58,-36,0,0,100,0,360,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,0,70,110,30,0,
0,10,-67,-85,0,0,100,0,970,790,130,110,0,-140,-105,0,0,100,0,1100,70,190,130,0,-43,-70,0,0,100,0,100,480,100,80,0,-46,-64,0,0,100,0,90,170,90,70,0,-86,-64,0,1,100,0,520,1000,100,70,0,-77,-74,0,0,100,0,470,0,110,70,0,-134,-134,0,0,100,0,210,630,210,150,0,-58,-36,0,0,100,0,410,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,110,70,110,30,0,
0,10,-77,-85,0,0,100,0,1100,790,130,110,0,-140,-105,0,0,100,0,1290,70,190,130,0,-43,-70,0,0,100,0,200,480,100,80,0,-46,-64,0,0,100,0,180,170,90,70,0,-86,-64,0,1,100,0,620,1000,100,70,0,-77,-74,0,0,100,0,470,0,110,70,0,-144,-134,0,0,100,0,420,630,210,150,0,-58,-36,0,0,100,0,460,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,220,70,110,30,0,
0,10,-97,-85,0,0,100,0,1230,790,130,110,0,-160,-105,0,0,100,0,720,200,190,130,0,-43,-70,0,0,100,0,300,480,100,80,0,-46,-64,0,0,100,0,270,170,90,70,0,-86,-64,0,1,100,0,520,1000,100,70,0,-77,-74,0,0,100,0,470,0,110,70,0,-144,-134,0,0,100,0,630,630,210,150,0,-58,-36,0,0,100,0,510,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,330,70,110,30,0,
0,10,-117,-105,0,0,100,0,840,900,130,110,0,-160,-105,0,0,100,0,910,200,190,130,0,-43,-70,0,0,100,0,0,480,100,80,0,-46,-64,0,0,100,0,0,170,90,70,0,-86,-64,0,1,100,0,420,1000,100,70,0,-77,-74,0,0,100,0,470,0,110,70,0,-134,-134,0,0,100,0,0,780,210,150,0,-58,-36,0,0,100,0,360,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,0,70,110,30,0,
0,10,-137,-105,0,0,100,0,970,900,130,110,0,-160,-105,0,0,100,0,1100,200,190,130,0,-43,-70,0,0,100,0,100,480,100,80,0,-46,-64,0,0,100,0,90,170,90,70,0,-86,-64,0,1,100,0,520,1000,100,70,0,-77,-74,0,0,100,0,470,0,110,70,0,-134,-134,0,0,100,0,210,780,210,150,0,-58,-36,0,0,100,0,410,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,110,70,110,30,0,
0,10,-137,-105,0,0,100,0,1100,900,130,110,0,-160,-105,0,0,100,0,1290,200,190,130,0,-43,-70,0,0,100,0,200,480,100,80,0,-46,-64,0,0,100,0,180,170,90,70,0,-86,-64,0,1,100,0,620,1000,100,70,0,-77,-74,0,0,100,0,470,0,110,70,0,-144,-134,0,0,100,0,420,780,210,150,0,-58,-36,0,0,100,0,460,270,50,40,0,-21,-10,0,0,100,0,640,16,40,16,0,-48,-16,0,0,100,0,220,70,110,30,0,
