0,13,-10,-11,0,0,100,0,261,30,21,14,0,-18,-40,0,0,100,0,205,1,35,27,0,-43,-47,0,0,100,0,353,1,60,42,0,4,-32,0,0,100,0,122,4,33,24,0,-12,-26,0,0,100,0,53,24,33,24,0,-8,-49,0,0,100,0,48,0,16,20,0,-52,-70,0,0,100,0,3,53,61,36,0,2,-15,0,0,100,0,96,3,20,19,0,-22,-18,0,0,100,0,300,47,26,22,0,-15,-23,0,0,100,0,238,34,15,13,0,5,-65,0,0,100,0,409,98,46,64,0,-35,-67,0,0,100,0,361,45,58,51,0,-21,-9,0,0,100,0,0,0,42,18,0,
0,13,-10,-10,0,0,100,0,284,30,21,14,0,-18,-39,0,0,100,0,242,1,35,27,0,-43,-46,0,0,100,0,415,1,60,42,0,4,-31,0,0,100,0,122,4,33,24,0,-12,-25,0,0,100,0,53,24,33,24,0,-8,-48,0,0,100,0,48,0,16,20,0,-52,-69,0,0,100,0,3,53,61,36,0,2,-15,0,0,100,0,96,3,20,19,0,-22,-18,0,0,100,0,300,47,26,22,0,-15,-22,0,0,100,0,238,34,15,13,0,4,-64,0,0,100,0,457,98,46,64,0,-34,-66,0,0,100,0,421,45,58,51,0,-21,-9,0,0,100,0,0,0,42,18,0,
0,13,-10,-11,0,0,100,0,307,30,21,14,0,-18,-40,0,0,100,0,279,1,35,27,0,-43,-47,0,0,100,0,477,1,60,42,0,4,-31,0,0,100,0,122,4,33,24,0,-12,-26,0,0,100,0,53,24,33,24,0,-8,-48,0,0,100,0,48,0,16,20,0,-52,-69,0,0,100,0,3,53,61,36,0,2,-15,0,0,100,0,96,3,20,19,0,-22,-18,0,0,100,0,300,47,26,22,0,-15,-23,0,0,100,0,238,34,15,13,0,5,-65,0,0,100,0,505,98,46,64,0,-35,-67,0,0,100,0,481,45,58,51,0,-21,-9,0,0,100,0,0,0,42,18,0,
0,13,-10,-12,0,0,100,0,330,30,21,14,0,-18,-41,0,0,100,0,316,1,35,27,0,-43,-48,0,0,100,0,539,1,60,42,0,4,-32,0,0,100,0,122,4,33,24,0,-12,-27,0,0,100,0,53,24,33,24,0,-8,-49,0,0,100,0,48,0,16,20,0,-52,-70,0,0,100,0,3,53,61,36,0,2,-15,0,0,100,0,96,3,20,19,0,-22,-18,0,0,100,0,327,47,26,22,0,-15,-24,0,0,100,0,238,34,15,13,0,6,-66,0,0,100,0,553,98,46,64,0,-36,-68,0,0,100,0,541,45,58,51,0,-21,-9,0,0,100,0,0,0,42,18,0,
0,8,-31,-46,0,0,100,0,134,147,48,38,0,-24,-32,0,0,100,0,186,150,74,42,0,-13,-13,0,0,100,0,251,48,19,13,0,-28,-20,0,0,100,0,138,32,53,26,0,-58,-58,1,0,100,0,409,98,46,64,0,-25,-63,0,0,100,0,79,99,64,43,0,-21,-54,0,0,100,0,50,204,55,39,0,-21,-9,0,0,100,0,0,0,42,18,0,
0,7,-35,-8,0,0,100,0,4,18,34,17,0,-42,-100,0,0,100,0,119,193,57,59,0,-29,-50,0,0,100,0,251,48,19,13,0,-39,-53,0,0,100,0,95,29,41,30,0,-18,-87,0,0,100,0,53,206,48,43,0,-38,-94,0,0,100,0,268,100,59,43,0,-56,-91,0,0,100,0,10,202,36,44,0,
0,7,-49,-103,0,0,100,0,119,193,57,59,0,-36,-53,0,0,100,0,251,48,19,13,0,-46,-56,0,0,100,0,95,29,41,30,0,-25,-90,0,0,100,0,53,206,48,43,0,-46,-101,0,0,100,0,81,102,61,38,0,-63,-94,0,0,100,0,10,202,36,44,0,-42,-8,0,0,100,0,4,18,34,17,0,
0,9,-165,-135,0,0,100,0,0,306,175,158,0,-127,-40,0,0,100,0,313,142,77,50,0,-83,-44,0,0,100,0,287,67,23,22,0,-78,-13,0,0,100,0,251,48,19,13,0,-95,-23,0,0,100,0,138,29,54,29,0,-68,-52,0,0,100,0,53,206,48,43,0,-95,-72,0,0,100,0,146,92,58,49,0,-111,-56,0,0,100,0,10,202,36,44,0,-87,-9,0,0,100,0,0,0,42,18,0,
0,9,-153,-131,0,0,100,0,181,294,153,153,0,-128,-39,0,0,100,0,313,142,77,50,0,-83,-44,0,0,100,0,311,67,23,22,0,-81,-11,0,0,100,0,232,49,19,12,0,-95,-23,0,0,100,0,138,29,54,29,0,-69,-51,0,0,100,0,53,206,48,43,0,-94,-66,0,0,100,0,207,96,56,43,0,-112,-55,0,0,100,0,10,202,36,44,0,-87,-9,0,0,100,0,0,0,42,18,0,
0,9,-146,-145,0,0,100,0,348,267,142,150,0,-128,-39,0,0,100,0,313,142,77,50,0,-86,-38,0,0,100,0,336,71,24,19,0,-82,-12,0,0,100,0,271,48,18,13,0,-95,-23,0,0,100,0,138,29,54,29,0,-69,-51,0,0,100,0,53,206,48,43,0,-89,-49,0,0,100,0,269,102,58,42,0,-112,-55,0,0,100,0,10,202,36,44,0,-87,-9,0,0,100,0,0,0,42,18,0,
0,8,-98,-46,0,0,100,0,134,147,48,38,0,-91,-32,0,0,100,0,186,150,74,42,0,-95,-23,0,0,100,0,138,29,54,29,0,-125,-58,1,0,100,0,409,98,46,64,0,-93,-68,0,0,100,0,146,90,56,50,0,-80,-12,0,0,100,0,251,49,19,12,0,-88,-54,0,0,100,0,50,204,55,39,0,-87,-9,0,0,100,0,0,0,42,18,0,
0,8,-98,-46,0,0,100,0,134,147,48,38,0,-92,-32,0,0,100,0,186,150,74,42,0,-81,-11,0,0,100,0,251,49,19,12,0,-95,-23,0,0,100,0,138,29,54,29,0,-125,-58,1,0,100,0,409,98,46,64,0,-92,-63,0,0,100,0,79,99,64,43,0,-88,-54,0,0,100,0,50,204,55,39,0,-87,-9,0,0,100,0,0,0,42,18,0,
0,11,-183,-78,0,0,100,0,8,473,144,105,0,-100,-33,0,0,100,0,265,195,37,23,0,-101,-46,0,0,100,0,261,146,49,44,0,-95,-44,0,0,100,0,67,1,24,23,0,-84,-48,0,0,100,0,287,67,23,22,0,-79,-13,0,0,100,0,251,49,19,12,0,-95,-23,0,0,100,0,138,29,54,29,0,-73,-50,0,0,100,0,190,194,53,44,0,-80,-57,0,0,100,0,86,65,49,36,0,-88,-64,0,0,100,0,0,129,51,47,0,-87,-9,0,0,100,0,0,0,42,18,0,
0,11,-173,-80,0,0,100,0,160,472,135,97,0,-101,-33,0,0,100,0,265,195,37,23,0,-102,-46,0,0,100,0,261,146,49,44,0,-96,-44,0,0,100,0,67,1,24,23,0,-86,-47,0,0,100,0,311,68,23,22,0,-83,-12,0,0,100,0,230,49,20,12,0,-95,-23,0,0,100,0,138,29,54,29,0,-74,-50,0,0,100,0,190,194,53,44,0,-78,-54,0,0,100,0,330,104,57,36,0,-86,-62,0,0,100,0,0,129,51,47,0,-87,-9,0,0,100,0,0,0,42,18,0,
0,11,-139,-79,0,0,100,0,302,474,76,57,0,-101,-33,0,0,100,0,265,195,37,23,0,-102,-46,0,0,100,0,261,146,49,44,0,-96,-44,0,0,100,0,67,1,24,23,0,-86,-42,0,0,100,0,337,71,23,19,0,-84,-12,0,0,100,0,230,49,20,12,0,-95,-23,0,0,100,0,138,29,54,29,0,-74,-50,0,0,100,0,190,194,53,44,0,-79,-44,0,0,100,0,140,67,61,28,0,-86,-62,0,0,100,0,0,129,51,47,0,-87,-9,0,0,100,0,0,0,42,18,0,
0,11,-99,-33,0,0,100,0,265,195,37,23,0,-99,-47,0,0,100,0,261,146,49,44,0,-91,-46,0,0,100,0,67,1,24,23,0,-81,-42,0,0,100,0,337,71,23,19,0,-81,-14,0,0,100,0,271,48,18,13,0,-88,-20,0,0,100,0,141,32,19,26,0,-73,-18,0,0,100,0,160,34,31,22,0,-115,-34,0,0,100,0,3,96,62,27,0,-72,-51,0,0,100,0,190,194,53,44,0,-80,-41,0,0,100,0,140,67,61,28,0,-87,-9,0,0,100,0,0,0,42,18,0,
0,11,-100,-33,0,0,100,0,265,195,37,23,0,-99,-47,0,0,100,0,261,146,49,44,0,-89,-46,0,0,100,0,67,1,24,23,0,-79,-42,0,0,100,0,337,71,23,19,0,-81,-14,0,0,100,0,271,48,18,13,0,-88,-20,0,0,100,0,141,32,19,26,0,-73,-18,0,0,100,0,160,34,31,22,0,-114,-34,0,0,100,0,3,96,62,27,0,-72,-50,0,0,100,0,190,194,53,44,0,-80,-39,0,0,100,0,140,67,61,28,0,-87,-9,0,0,100,0,0,0,42,18,0,
0,11,-235,-73,0,0,100,0,389,461,211,96,0,-151,-20,0,0,100,0,4,251,104,26,0,-182,-42,0,0,100,0,50,147,86,40,0,-229,-37,0,0,100,0,4,94,60,29,0,-147,-46,0,0,100,0,287,67,23,22,0,-142,-13,0,0,100,0,250,48,19,12,0,-157,-23,0,0,100,0,138,29,54,29,0,-131,-51,0,0,100,0,53,206,48,43,0,-160,-74,0,0,100,0,144,92,60,50,0,-174,-55,0,0,100,0,10,202,36,44,0,-149,-9,0,0,100,0,0,0,42,18,0,
0,12,-266,-86,0,0,100,0,102,579,248,119,0,-145,-16,0,0,80,0,122,254,91,22,0,-185,-42,0,0,100,0,50,147,86,40,0,-232,-37,0,0,100,0,4,94,60,29,0,-149,-46,0,0,100,0,311,67,23,22,0,-146,-12,0,0,100,0,232,48,18,13,0,-159,-20,0,0,100,0,141,32,19,26,0,-137,-18,0,0,100,0,160,34,31,22,0,-134,-51,0,0,100,0,53,206,48,43,0,-158,-66,0,0,100,0,205,97,60,43,0,-177,-55,0,0,100,0,10,202,36,44,0,-151,-9,0,0,100,0,0,0,42,18,0,
0,11,-136,-16,0,0,30,0,122,254,91,22,0,-185,-42,0,0,100,0,50,147,86,40,0,-232,-37,0,0,100,0,4,94,60,29,0,-150,-41,0,0,100,0,337,71,23,20,0,-147,-11,0,0,100,0,270,48,19,13,0,-160,-20,0,0,100,0,141,32,19,26,0,-138,-18,0,0,100,0,160,34,31,22,0,-134,-51,0,0,100,0,53,206,48,43,0,-155,-50,0,0,100,0,269,102,58,42,0,-177,-55,0,0,100,0,10,202,36,44,0,-152,-9,0,0,100,0,0,0,42,18,0,
0,10,-185,-42,0,0,100,0,50,147,86,40,0,-232,-37,0,0,100,0,4,94,60,29,0,-150,-41,0,0,100,0,337,71,23,20,0,-147,-11,0,0,100,0,270,48,19,13,0,-160,-20,0,0,100,0,141,32,19,26,0,-138,-18,0,0,100,0,160,34,31,22,0,-134,-51,0,0,100,0,53,206,48,43,0,-155,-48,0,0,100,0,269,102,58,42,0,-177,-55,0,0,100,0,10,202,36,44,0,-152,-9,0,0,100,0,0,0,42,18,0,
0,8,-96,-48,0,0,100,0,265,195,37,23,0,-87,-61,0,0,100,0,67,1,24,23,0,-95,-61,0,0,100,0,261,146,49,44,0,-77,-63,0,0,100,0,311,68,23,22,0,-76,-27,0,0,100,0,230,49,20,12,0,-67,-65,0,0,100,0,190,194,53,44,0,-71,-69,0,0,100,0,330,104,57,36,0,-82,-32,0,0,100,0,95,29,41,30,0,
0,8,-29,-57,0,0,100,0,134,147,48,38,0,-23,-43,0,0,100,0,186,150,74,42,0,-12,-22,0,0,100,0,251,49,19,12,0,-56,-69,1,0,100,0,409,98,46,64,0,-23,-74,0,0,100,0,79,99,64,43,0,-19,-65,0,0,100,0,50,204,55,39,0,-21,-26,0,0,100,0,95,29,41,30,0,-21,-9,0,0,100,0,0,0,42,18,0,
