0,10,15,-74,0,0,100,0,236,141,31,25,0,24,-44,0,0,100,0,208,211,35,59,0,-41,-119,0,0,100,0,352,9,76,55,0,28,-61,0,0,100,0,268,137,17,32,0,13,-7,0,0,100,0,248,207,67,36,0,-30,-86,0,0,100,0,166,145,71,66,0,-32,-81,0,0,100,0,242,165,22,23,0,-36,-70,0,0,100,0,265,168,20,35,0,-52,-53,0,0,100,0,174,214,34,50,0,-57,-16,0,0,100,0,253,243,51,29,0,
0,10,15,-75,0,0,100,0,236,141,31,25,0,24,-43,0,0,100,0,208,211,35,59,0,-41,-121,0,0,100,0,352,9,76,55,0,13,-7,0,0,100,0,248,207,67,36,0,28,-60,0,0,100,0,268,137,17,32,0,-30,-87,0,0,100,0,166,145,71,66,0,-32,-82,0,0,100,0,242,165,22,23,0,-36,-69,0,0,100,0,265,168,20,35,0,-52,-52,0,0,100,0,174,214,34,50,0,-57,-16,0,0,100,0,253,243,51,29,0,
0,11,5,-101,0,0,100,0,308,5,14,16,0,15,-76,0,0,100,0,236,141,31,25,0,24,-42,0,0,100,0,208,211,35,59,0,-41,-121,0,0,100,0,352,9,76,55,0,13,-7,0,0,100,0,248,207,67,36,0,28,-61,0,0,100,0,268,137,17,32,0,-30,-86,0,0,100,0,166,145,71,66,0,-32,-83,0,0,100,0,242,165,22,23,0,-36,-70,0,0,100,0,265,168,20,35,0,-52,-51,0,0,100,0,174,214,34,50,0,-57,-16,0,0,100,0,253,243,51,29,0,
0,11,-9,-98,0,0,100,0,295,6,29,14,0,15,-75,0,0,100,0,236,141,31,25,0,24,-41,0,0,100,0,208,211,35,59,0,-41,-119,0,0,100,0,352,9,76,55,0,14,-7,0,0,100,0,248,207,67,36,0,28,-64,0,0,100,0,268,137,17,32,0,-30,-85,0,0,100,0,166,145,71,66,0,-32,-81,0,0,100,0,242,165,22,23,0,-36,-68,0,0,100,0,265,168,20,35,0,-52,-50,0,0,100,0,174,214,34,50,0,-58,-16,0,0,100,0,253,243,51,29,0,
0,11,-8,-96,0,0,100,0,295,7,12,13,0,15,-74,0,0,100,0,236,141,31,25,0,24,-42,0,0,100,0,208,211,35,59,0,-41,-118,0,0,100,0,352,9,76,55,0,14,-7,0,0,100,0,248,207,67,36,0,28,-63,0,0,100,0,268,137,17,32,0,-30,-84,0,0,100,0,166,145,71,66,0,-32,-80,0,0,100,0,242,165,22,23,0,-36,-70,0,0,100,0,265,168,20,35,0,-52,-51,0,0,100,0,174,214,34,50,0,-58,-16,0,0,100,0,253,243,51,29,0,
0,10,15,-74,0,0,100,0,236,141,31,25,0,24,-43,0,0,100,0,208,211,35,59,0,-41,-118,0,0,100,0,352,9,76,55,0,14,-7,0,0,100,0,248,207,67,36,0,28,-62,0,0,100,0,268,137,17,32,0,-30,-85,0,0,100,0,166,145,71,66,0,-32,-80,0,0,100,0,242,165,22,23,0,-36,-70,0,0,100,0,265,168,20,35,0,-52,-52,0,0,100,0,174,214,34,50,0,-58,-16,0,0,100,0,253,243,51,29,0,
0,1,-41,-69,0,0,100,0,6,377,77,71,0,
0,10,-38,-140,0,0,100,0,444,157,56,53,0,-62,-123,0,0,100,0,86,39,27,28,0,-54,-148,0,0,100,0,349,81,82,87,0,13,-140,0,0,100,0,81,11,26,28,0,-57,-105,0,0,100,0,122,39,21,36,0,22,-131,0,0,100,0,120,6,23,34,0,-57,-84,0,0,100,0,2,86,39,41,0,26,-110,0,0,100,0,39,82,36,46,0,29,-94,0,0,100,0,119,80,42,41,0,-57,-83,0,0,100,0,75,74,43,52,0,
0,10,-64,-134,0,0,100,0,86,39,27,28,0,-41,-157,0,0,100,0,444,157,56,53,0,-58,-166,0,0,100,0,349,81,82,87,0,10,-153,0,0,100,0,81,11,26,28,0,-60,-118,0,0,100,0,122,39,21,36,0,19,-144,0,0,100,0,120,6,23,34,0,-60,-96,0,0,100,0,2,86,39,41,0,21,-121,0,0,100,0,39,82,36,46,0,24,-103,0,0,100,0,119,80,42,41,0,-58,-92,0,0,100,0,75,74,43,52,0,
0,10,-63,-141,0,0,100,0,86,39,27,28,0,-41,-169,0,0,100,0,444,157,56,53,0,-59,-176,0,0,100,0,349,81,82,87,0,6,-161,0,0,100,0,81,11,26,28,0,-58,-124,0,0,100,0,122,39,21,36,0,17,-144,0,0,100,0,120,6,23,34,0,-60,-101,0,0,100,0,2,86,39,41,0,21,-121,0,0,100,0,39,82,36,46,0,23,-104,0,0,100,0,119,80,42,41,0,-57,-95,0,0,100,0,75,74,43,52,0,
0,7,5,-127,0,0,100,0,117,207,41,37,0,7,-163,0,0,100,0,42,198,34,57,0,2,-178,0,0,100,0,81,10,28,28,0,-52,-184,0,0,100,0,2,127,78,73,0,-70,-119,0,0,100,0,76,207,43,40,0,-70,-143,0,0,100,0,3,203,40,51,0,-61,-156,0,0,100,0,81,39,32,30,0,
0,7,6,-129,0,0,100,0,117,207,41,37,0,6,-164,0,0,100,0,42,198,34,57,0,1,-178,0,0,100,0,81,10,28,28,0,-59,-191,0,0,100,0,2,127,78,73,0,-66,-120,0,0,100,0,76,207,43,40,0,-70,-144,0,0,100,0,3,203,40,51,0,-63,-158,0,0,100,0,81,39,32,30,0,
0,7,4,-132,0,0,100,0,117,207,41,37,0,3,-165,0,0,100,0,42,198,34,57,0,-3,-181,0,0,100,0,81,10,28,28,0,-65,-198,0,0,100,0,2,127,78,73,0,-68,-123,0,0,100,0,76,207,43,40,0,-71,-147,0,0,100,0,3,203,40,51,0,-67,-161,0,0,100,0,81,39,32,30,0,
0,10,-112,-269,0,0,100,0,67,322,42,43,0,-106,-251,0,0,100,0,1,324,35,52,0,-11,-245,0,0,100,0,36,328,32,48,0,-11,-265,0,0,100,0,109,325,40,40,0,-89,-212,0,0,100,0,99,288,19,23,0,-21,-192,0,0,100,0,242,165,22,24,0,-12,-212,0,0,100,0,101,259,17,29,0,-77,-213,0,0,100,0,0,256,74,68,0,-67,-227,0,0,100,0,361,17,63,45,0,-81,-201,0,0,100,0,240,140,22,25,0,
0,10,-111,-271,0,0,100,0,67,322,42,43,0,-104,-251,0,0,100,0,1,324,35,52,0,-11,-246,0,0,100,0,36,328,32,48,0,-11,-267,0,0,100,0,109,325,40,40,0,-21,-192,0,0,100,0,242,165,22,24,0,-88,-212,0,0,100,0,99,288,19,23,0,-12,-212,0,0,100,0,101,259,17,29,0,-77,-214,0,0,100,0,0,256,74,68,0,-67,-227,0,0,100,0,361,17,63,45,0,-80,-202,0,0,100,0,240,140,22,25,0,
