0,2,-72,-101,0,0,100,0,0,0,144,112,0,-20,-8,0,0,100,0,672,256,40,16,0,
0,2,-72,-101,0,0,100,0,144,0,144,112,0,-20,-8,0,0,100,0,672,256,40,16,0,
0,2,-72,-101,0,0,100,0,288,0,144,112,0,-20,-8,0,0,100,0,672,256,40,16,0,
0,2,-72,-101,0,0,100,0,432,0,144,112,0,-20,-8,0,0,100,0,672,256,40,16,0,
0,2,-40,-103,0,0,100,0,576,0,136,112,0,-20,-8,0,0,100,0,672,256,40,16,0,
0,2,-55,-101,0,0,100,0,0,112,104,104,0,-20,-8,0,0,100,0,672,256,40,16,0,
0,2,-77,-96,0,0,100,0,104,112,112,104,0,-28,-8,0,0,100,0,672,256,40,16,0,
0,2,-77,-106,0,0,100,0,216,112,112,112,0,-28,-8,0,0,100,0,672,256,40,16,0,
0,2,-141,-96,0,0,100,0,328,112,176,120,0,-28,-8,0,0,100,0,672,256,40,16,0,
0,2,-157,-107,0,0,100,0,504,112,192,144,0,-28,-8,0,0,100,0,672,256,40,16,0,
0,2,-158,-104,0,0,100,0,0,216,192,144,0,-28,-8,0,0,100,0,672,256,40,16,0,
0,2,-62,-104,0,0,100,0,192,224,96,112,0,-28,-8,0,0,100,0,672,256,40,16,0,
0,2,-165,-103,0,0,100,0,288,232,184,128,0,-56,-8,0,0,100,0,672,256,40,16,0,
0,2,-175,-108,0,0,100,0,472,256,200,136,0,-56,-8,0,0,100,0,672,256,40,16,0,
0,2,-67,-88,0,0,100,0,0,360,72,104,0,-56,-8,0,0,100,0,672,256,40,16,0,
0,2,-58,-87,0,0,100,0,72,360,120,96,0,-32,-8,0,0,100,0,672,256,40,16,0,
0,2,-50,-84,0,0,100,0,192,360,120,96,0,-32,-8,0,0,100,0,672,256,40,16,0,
0,2,-64,-109,0,0,100,0,312,360,136,120,0,-25,-8,0,0,100,0,672,256,40,16,0,
0,2,-65,-98,0,0,100,0,448,392,128,112,0,-25,-8,0,0,100,0,672,256,40,16,0,
0,2,-76,-104,0,0,100,0,576,392,144,128,0,-25,-8,0,0,100,0,672,256,40,16,0,
0,2,-160,-106,0,0,100,0,144,480,232,152,0,-22,-8,0,0,100,0,672,256,40,16,0,
0,3,-183,-120,0,0,100,0,376,520,192,176,0,-61,-95,0,0,100,0,568,520,128,96,0,-21,-8,0,0,100,0,672,256,40,16,0,
0,4,-151,-1,0,0,100,0,144,632,176,56,0,-142,-126,0,0,100,0,0,592,144,80,0,-57,-100,0,0,100,0,568,616,128,104,0,-21,-8,0,0,100,0,672,256,40,16,0,
0,2,-58,-87,0,0,100,0,72,360,120,96,0,-32,-8,0,0,100,0,672,256,40,16,0,
0,2,-50,-84,0,0,100,0,192,360,120,96,0,-32,-8,0,0,100,0,672,256,40,16,0,
0,2,-154,-103,0,0,100,0,288,232,184,128,0,-45,-8,0,0,100,0,672,256,40,16,0,
0,2,-164,-108,0,0,100,0,472,256,200,136,0,-45,-8,0,0,100,0,672,256,40,16,0,
0,2,-56,-88,0,0,100,0,0,360,72,104,0,-45,-8,0,0,100,0,672,256,40,16,0,
0,2,-75,-104,0,0,100,0,0,464,144,128,0,-25,-8,0,0,100,0,672,256,40,16,0,
0,2,-57,-100,0,0,100,0,568,616,128,104,0,-21,-8,0,0,100,0,672,256,40,16,0,
