0,2,-56,-68,0,0,100,0,0,0,96,72,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-47,-67,0,0,100,0,104,0,96,72,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-54,-68,0,0,100,0,200,0,104,72,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-51,-68,0,0,100,0,304,0,96,72,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-35,-48,0,0,100,0,400,24,96,56,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-36,-52,0,0,100,0,0,80,64,56,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-35,-51,0,0,100,0,64,80,56,56,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-46,-51,0,0,100,0,128,80,80,64,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-69,-76,0,0,100,0,208,72,88,80,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-79,-85,0,0,100,0,296,72,104,88,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-79,-75,0,0,100,0,400,88,104,80,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-87,-76,0,0,100,0,0,144,120,80,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-82,-77,0,0,100,0,128,144,112,80,0,-24,-8,0,0,65,0,464,8,40,16,0,
0,2,-160,-81,0,0,100,0,240,160,144,104,0,-78,-8,0,0,65,0,464,8,40,16,0,
0,2,-203,-86,0,0,100,0,0,224,184,112,0,-91,-8,0,0,65,0,464,8,40,16,0,
0,2,-215,-85,0,0,100,0,0,336,192,120,0,-96,-8,0,0,65,0,464,8,40,16,0,
0,2,-215,-84,0,0,100,0,192,264,192,112,0,-100,-8,0,0,65,0,464,8,40,16,0,
0,3,-124,-28,0,0,100,0,400,256,48,40,0,-153,-83,0,0,100,0,192,392,168,96,0,-67,-8,0,0,46,0,464,8,40,16,0,
0,3,-131,-27,0,0,100,0,448,256,56,32,0,-137,-89,0,0,100,0,192,392,168,96,0,-50,-8,0,0,46,0,464,8,40,16,0,
0,3,-132,-27,0,0,70,0,448,256,56,32,0,-78,-94,0,0,100,0,384,304,120,80,0,-37,-8,0,0,46,0,464,8,40,16,0,
0,2,-33,-77,0,0,100,0,376,392,56,80,0,-23,-8,0,0,46,0,464,8,40,16,0,
0,2,-41,-49,0,0,100,0,432,392,72,56,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-42,-53,0,0,100,0,432,448,80,64,0,-20,-8,0,0,65,0,464,8,40,16,0,
0,2,-64,-55,0,0,100,0,392,176,88,72,0,-20,-8,0,0,65,0,464,8,40,16,0,
