0,3,-75,-80,0,0,100,0,525,0,95,89,0,-60,-78,0,0,100,0,13,0,112,88,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,3,-75,-81,0,0,100,0,525,0,95,89,0,-53,-77,0,0,100,0,144,2,113,90,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,3,-75,-81,0,0,100,0,525,0,95,89,0,-52,-80,0,0,100,0,272,1,109,90,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,3,-75,-80,0,0,100,0,525,0,95,89,0,-56,-80,0,0,100,0,396,1,113,90,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-72,-95,0,0,100,0,536,86,101,115,0,-64,-81,0,0,100,0,17,100,120,94,0,-77,-76,0,0,100,0,486,105,48,78,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-72,-95,0,0,100,0,536,86,101,115,0,-56,-75,0,0,100,0,152,110,112,88,0,-77,-76,0,0,100,0,486,105,48,78,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-70,-92,0,0,100,0,544,209,96,113,0,-74,-83,0,0,100,0,272,106,136,101,0,-75,-80,0,0,100,0,487,214,49,73,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-74,-95,0,0,100,0,543,322,97,121,0,-83,-78,0,0,100,0,8,226,138,98,0,-71,-68,0,0,100,0,497,350,41,61,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,5,-67,-94,0,0,100,0,547,449,87,117,0,-67,-80,0,0,100,0,158,232,123,97,0,-67,-56,0,0,100,0,421,97,51,47,0,-75,-74,0,0,100,0,492,468,45,72,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,5,-74,-95,0,0,100,0,543,322,97,121,0,-92,-76,0,0,100,0,287,235,142,83,0,-78,-62,0,0,80,0,293,363,68,66,0,-71,-68,0,0,100,0,497,350,41,61,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-70,-92,0,0,100,0,544,209,96,113,0,-79,-75,0,0,100,0,10,351,135,95,0,-75,-80,0,0,100,0,487,214,49,73,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,6,-81,-45,0,0,100,0,444,273,48,59,0,-74,-95,0,0,100,0,543,322,97,121,0,-61,-78,0,0,100,0,171,352,120,94,0,-78,-62,0,0,100,0,293,363,68,66,0,-71,-68,0,0,100,0,497,350,41,61,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,5,-67,-94,0,0,100,0,547,449,87,117,0,-67,-80,0,0,100,0,158,232,123,97,0,-72,-62,0,0,100,0,421,157,63,63,0,-75,-74,0,0,100,0,492,468,45,72,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,5,-74,-95,0,0,100,0,543,322,97,121,0,-92,-76,0,0,100,0,287,235,142,83,0,-78,-62,0,0,100,0,293,363,68,66,0,-71,-68,0,0,100,0,497,350,41,61,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-72,-95,0,0,100,0,536,86,101,115,0,-68,-69,0,0,100,0,375,361,119,82,0,-77,-76,0,0,100,0,486,105,48,78,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-72,-95,0,0,100,0,536,86,101,115,0,-56,-78,0,0,100,0,176,352,113,96,0,-77,-76,0,0,100,0,486,105,48,78,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-69,-96,0,0,100,0,415,587,90,126,0,-91,-96,0,0,100,0,9,461,155,109,0,-73,-81,0,0,100,0,364,603,47,83,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-69,-94,0,0,100,0,77,735,93,118,0,-94,-93,0,0,100,0,160,465,189,115,0,-73,-76,0,0,100,0,26,756,45,75,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-68,-107,0,0,100,0,286,720,97,140,0,-108,-97,0,0,100,0,1,587,231,130,0,-85,-82,0,0,100,0,215,745,56,75,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-72,-95,0,0,100,0,536,86,101,115,0,-54,-92,0,0,100,0,357,464,131,106,0,-77,-76,0,0,100,0,486,105,48,78,0,-38,-26,0,0,100,0,536,773,77,47,0,
0,4,-67,-92,0,0,100,0,560,583,77,112,0,-64,-81,0,0,100,0,17,100,120,94,0,-66,-72,0,0,100,0,513,603,37,72,0,-38,-26,0,0,100,0,536,773,77,47,0,
