0,2,-88,-104,0,0,100,0,0,0,144,112,0,-20,-8,0,0,100,0,128,112,40,16,0,
0,2,-88,-104,0,0,100,0,144,0,144,112,0,-20,-8,0,0,100,0,128,112,40,16,0,
0,2,-88,-104,0,0,100,0,288,0,144,112,0,-20,-8,0,0,100,0,128,112,40,16,0,
0,2,-88,-104,0,0,100,0,432,0,144,112,0,-20,-8,0,0,100,0,128,112,40,16,0,
0,2,-78,-95,0,0,100,0,0,112,128,104,0,-20,-8,0,0,100,0,128,112,40,16,0,
0,8,-33,-49,0,0,100,0,176,176,72,56,0,-91,-131,0,0,100,-90,512,112,88,88,0,-78,-143,0,0,100,0,0,272,72,96,0,-24,-59,0,0,100,0,0,216,40,56,0,3,-41,0,0,100,0,448,152,32,16,0,-8,-41,0,0,100,0,128,144,40,32,0,-32,-64,0,0,100,0,176,112,72,64,0,-19,-8,0,0,100,0,128,112,40,16,0,
0,9,-33,-49,0,0,100,0,176,176,72,56,0,-24,-60,0,0,100,0,0,216,40,56,0,6,-41,0,0,100,0,448,112,32,16,0,-6,-42,0,0,100,0,128,144,40,32,0,-98,-194,0,0,100,0,0,560,88,120,0,-98,-185,0,0,50,0,0,560,88,120,0,-98,-179,0,0,30,0,0,560,88,120,0,-32,-64,0,0,100,0,176,112,72,64,0,-19,-8,0,0,100,0,128,112,40,16,0,
0,7,-104,-195,0,0,100,0,0,368,104,96,0,-30,-49,0,0,100,0,248,176,72,56,0,-24,-61,0,0,100,0,40,216,40,56,0,7,-42,0,0,100,0,448,112,32,16,0,-6,-43,0,0,100,0,128,144,40,32,0,-31,-46,0,0,100,0,248,130,72,46,0,-17,-8,0,0,100,0,128,112,40,16,0,
0,7,-96,-216,0,0,100,0,0,464,104,96,0,-30,-49,0,0,100,0,248,176,72,56,0,-20,-62,0,0,100,0,80,216,40,56,0,7,-43,0,0,100,0,448,112,32,16,0,-6,-44,0,0,100,0,128,144,40,32,0,-30,-46,0,0,100,0,248,130,72,46,0,-17,-8,0,0,100,0,128,112,40,16,0,
0,8,-85,-233,0,0,100,-180,512,112,88,88,0,-73,-230,2,0,100,0,0,272,72,96,0,-30,-52,0,0,100,0,504,544,80,64,0,-12,-64,0,0,100,0,120,216,32,56,0,7,-46,0,0,100,0,448,112,32,16,0,-6,-45,0,0,100,0,128,144,40,32,0,-30,-47,0,0,100,0,320,135,64,49,0,-18,-8,0,0,100,0,128,112,40,16,0,
0,7,-77,-228,0,0,100,0,72,272,80,88,0,-32,-49,0,0,100,0,176,176,72,56,0,-12,-66,0,0,100,0,120,216,32,56,0,7,-48,0,0,100,0,448,112,32,16,0,-8,-48,0,0,100,0,128,144,40,32,0,-31,-41,0,0,100,0,176,135,72,41,0,-18,-8,0,0,100,0,128,112,40,16,0,
0,9,-30,-240,0,0,100,0,480,144,32,32,0,-53,-194,0,0,100,0,448,168,16,24,0,-65,-246,2,0,100,0,0,272,72,96,0,-31,-49,0,0,100,0,248,176,72,56,0,-12,-67,0,0,100,0,120,216,32,56,0,7,-49,0,0,100,0,448,112,32,16,0,-7,-49,0,0,100,0,128,144,40,32,0,-31,-64,0,0,100,0,248,112,72,64,0,-18,-8,0,0,100,0,128,112,40,16,0,
0,7,-61,-262,0,0,100,0,592,464,80,112,0,-26,-52,0,0,100,0,504,544,80,64,0,-26,-69,0,0,100,0,104,368,48,56,0,9,-52,0,0,100,0,448,112,32,16,0,-2,-53,0,0,100,0,128,144,40,32,0,-26,-70,0,0,100,0,320,112,64,72,0,-14,-8,0,0,100,0,128,112,40,16,0,
0,7,-100,-223,0,0,100,0,600,120,96,144,0,-26,-57,0,0,100,0,504,608,80,64,0,-24,-70,0,0,100,0,104,480,48,56,0,10,-52,0,0,100,0,448,152,32,16,0,1,-53,0,0,100,0,128,144,40,32,0,-25,-57,0,0,100,0,384,133,64,59,0,-13,-8,0,0,100,0,128,112,40,16,0,
0,7,-154,-266,0,0,100,0,320,192,168,296,0,-24,-49,0,0,100,0,248,176,72,56,0,-22,-70,0,0,100,0,104,480,48,56,0,12,-53,0,0,100,0,448,112,32,16,0,3,-53,0,0,100,0,128,144,40,32,0,-24,-41,0,0,100,0,248,135,72,41,0,-11,-8,0,0,100,0,128,112,40,16,0,
0,7,-150,-261,0,0,100,0,152,232,168,288,0,-23,-57,0,0,100,0,504,608,80,64,0,-21,-69,0,0,100,0,104,536,48,56,0,12,-52,0,0,100,0,448,152,32,16,0,5,-53,0,0,100,0,128,144,40,32,0,-22,-78,0,0,100,0,384,112,64,80,0,-10,-8,0,0,100,0,128,112,40,16,0,
0,8,-137,-260,0,0,100,0,488,264,224,200,0,-158,-113,0,0,100,0,600,0,88,120,0,-24,-49,0,0,100,0,176,176,72,56,0,-21,-68,0,0,100,0,104,480,48,56,0,13,-51,0,0,100,0,448,112,32,16,0,4,-50,0,0,100,0,128,144,40,32,0,-23,-64,0,0,100,0,176,112,72,64,0,-10,-8,0,0,100,0,128,112,40,16,0,
