0,0,
0,0,
0,0,
0,0,
0,3,-66,-92,0,0,100,0,192,176,104,80,0,-75,-122,0,0,100,0,0,128,144,128,0,-26,-7,0,0,100,0,144,128,48,16,0,
0,5,-133,-61,0,0,100,-90,144,144,48,112,0,-88,-80,0,0,60,0,192,176,104,80,0,-83,-122,0,0,100,0,0,256,144,128,0,-83,-122,0,0,100,0,864,0,144,128,0,-26,-7,0,0,100,0,144,128,48,16,0,
0,6,-136,-111,0,0,100,-90,192,176,104,80,0,-133,-61,0,0,60,-90,144,144,48,112,0,-88,-80,0,0,20,0,192,176,104,80,0,-77,-124,0,0,100,0,0,256,144,128,0,-77,-124,0,0,100,0,296,128,144,128,0,-20,-7,0,0,100,0,144,128,48,16,0,
0,6,-133,-154,0,0,100,-180,144,144,48,112,0,-136,-111,0,0,50,-90,192,176,104,80,0,-133,-61,0,0,20,-90,144,144,48,112,0,-71,-126,0,0,100,0,144,256,144,128,0,-71,-126,0,0,100,0,440,128,144,128,0,-14,-7,0,0,100,0,144,128,48,16,0,
0,6,-154,-157,0,0,100,-180,192,176,104,80,0,-133,-154,0,0,50,-180,144,144,48,112,0,-136,-111,0,0,20,-90,192,176,104,80,0,-66,-130,0,0,100,0,144,256,144,128,0,-66,-130,0,0,100,0,584,128,144,128,0,-9,-7,0,0,100,0,144,128,48,16,0,
0,6,-146,-168,0,0,100,-270,144,144,48,112,0,-154,-157,0,0,50,-180,192,176,104,80,0,-133,-154,0,0,20,-180,144,144,48,112,0,-64,-132,0,0,100,0,288,256,144,128,0,-64,-132,0,0,100,0,864,0,144,128,0,-7,-7,0,0,100,0,144,128,48,16,0,
0,6,-125,-214,0,0,100,-270,192,176,104,80,0,-146,-168,0,0,50,-270,144,144,48,112,0,-154,-157,0,0,20,-180,192,176,104,80,0,-62,-134,0,0,100,0,432,256,144,128,0,-62,-134,0,0,100,0,296,128,144,128,0,-5,-7,0,0,100,0,144,128,48,16,0,
0,7,-88,-215,0,0,50,0,928,128,48,112,0,-88,-215,0,0,100,0,144,144,48,112,0,-125,-214,0,0,50,-270,192,176,104,80,0,-146,-168,0,0,20,-270,144,144,48,112,0,-60,-136,0,0,100,0,432,256,144,128,0,-60,-136,0,0,100,0,440,128,144,128,0,-3,-7,0,0,100,0,144,128,48,16,0,
0,6,-88,-215,0,0,80,0,928,128,48,112,0,-88,-215,0,0,100,0,144,144,48,112,0,-125,-214,0,0,20,-270,192,176,104,80,0,-58,-138,0,0,100,0,432,256,144,128,0,-58,-138,0,0,100,0,584,128,144,128,0,-1,-7,0,0,100,0,144,128,48,16,0,
0,4,-88,-215,0,0,100,0,928,128,48,112,0,-56,-140,0,0,100,0,432,256,144,128,0,-56,-140,0,0,100,0,864,0,144,128,0,1,-7,0,0,100,0,144,128,48,16,0,
0,5,-88,-155,0,0,100,0,976,128,48,168,0,-91,-319,0,0,100,0,580,265,56,253,0,-56,-140,0,0,100,0,0,384,144,128,0,-56,-140,0,0,100,0,296,128,144,128,0,1,-7,0,0,100,0,144,128,48,16,0,
0,4,-88,-155,0,0,100,0,976,128,48,168,0,-56,-140,0,0,100,0,0,512,144,128,0,-56,-140,0,0,100,0,296,128,144,128,0,1,-7,0,0,100,0,144,128,48,16,0,
0,8,-102,-107,0,0,100,0,893,504,65,119,0,-88,-96,0,0,100,0,928,128,48,112,0,-131,-119,0,0,100,0,732,494,125,135,0,-91,-265,1,0,100,0,580,265,56,253,0,-75,-260,0,0,100,0,645,262,126,235,0,-56,-140,0,0,100,0,144,384,144,128,0,-56,-140,0,0,100,0,440,128,144,128,0,1,-7,0,0,100,0,144,128,48,16,0,
0,8,-88,-96,0,0,100,0,144,144,48,112,0,-131,-119,0,0,50,0,732,494,125,135,0,-38,-127,1,0,100,0,658,528,46,88,0,-172,-68,0,0,100,0,584,570,68,56,0,-88,-96,0,0,100,0,928,128,48,112,0,-56,-140,0,0,100,0,144,512,144,128,0,-56,-140,0,0,100,0,440,128,144,128,0,1,-7,0,0,100,0,144,128,48,16,0,
0,10,-102,-107,0,0,100,0,893,504,65,119,0,-88,-96,0,0,100,0,928,128,48,112,0,-131,-119,1,0,100,0,732,494,125,135,0,-59,-194,0,0,100,0,786,265,165,190,0,-192,-282,1,0,100,0,645,262,126,235,0,-91,-265,1,0,30,0,580,265,56,253,0,-75,-260,0,0,30,0,645,262,126,235,0,-56,-140,0,0,100,0,288,384,144,128,0,-56,-140,0,0,100,0,584,128,144,128,0,1,-7,0,0,100,0,144,128,48,16,0,
0,6,-88,-96,0,0,100,0,144,144,48,112,0,-131,-119,1,0,50,0,732,494,125,135,0,-88,-96,0,0,100,0,928,128,48,112,0,-56,-140,0,0,100,0,288,512,144,128,0,-56,-140,0,0,100,0,584,128,144,128,0,1,-7,0,0,100,0,144,128,48,16,0,
0,10,-102,-107,0,0,100,0,893,504,65,119,0,-131,-119,0,0,100,0,732,494,125,135,0,-241,-218,1,0,100,0,786,265,165,190,0,-91,-265,0,0,100,0,580,265,56,253,0,-59,-194,0,0,30,0,786,265,165,190,0,-192,-282,1,0,30,0,645,262,126,235,0,-88,-96,0,0,100,0,928,128,48,112,0,-56,-140,0,0,100,0,432,384,144,128,0,-56,-140,0,0,100,0,864,0,144,128,0,1,-7,0,0,100,0,144,128,48,16,0,
0,8,-88,-96,0,0,100,0,144,144,48,112,0,-131,-119,0,0,50,0,732,494,125,135,0,-104,-144,0,0,100,0,658,528,46,88,0,-55,-58,1,0,100,0,584,570,68,56,0,-88,-96,0,0,100,0,928,128,48,112,0,-56,-140,0,0,100,0,432,512,144,128,0,-56,-140,0,0,100,0,864,0,144,128,0,1,-7,0,0,100,0,144,128,48,16,0,
0,10,-102,-107,0,0,100,0,893,504,65,119,0,-88,-96,0,0,100,0,928,128,48,112,0,-131,-119,1,0,100,0,732,494,125,135,0,-76,-199,0,0,70,0,786,265,165,190,0,-98,-237,0,0,70,0,645,262,126,235,0,-194,-241,1,0,70,0,645,262,126,235,0,-91,-265,0,0,70,0,580,265,56,253,0,-56,-140,0,0,100,0,0,384,144,128,0,-56,-140,0,0,100,0,296,128,144,128,0,1,-7,0,0,100,0,144,128,48,16,0,
