0,4,-19,-63,0,0,100,0,0,0,40,40,1,-49,-71,0,0,100,0,0,128,96,80,0,-21,-63,0,0,100,0,624,32,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,4,-19,-63,0,0,100,0,40,0,40,40,1,-49,-71,0,0,100,0,96,128,96,80,0,-21,-63,0,0,100,0,672,32,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,4,-19,-63,0,0,100,0,80,0,40,40,1,-49,-71,0,0,100,0,192,128,96,80,0,-21,-63,0,0,100,0,720,32,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,4,-19,-63,0,0,100,0,120,0,40,40,1,-49,-71,0,0,100,0,288,128,96,80,0,-21,-63,0,0,100,0,768,32,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,4,-19,-63,0,0,100,0,160,0,40,40,1,-96,-79,0,0,100,0,0,208,144,88,0,-21,-63,0,0,100,0,0,80,48,48,1,-40,-16,0,0,65,0,632,160,80,32,0,
0,4,-31,-61,0,0,100,0,200,0,40,40,1,-96,-79,0,0,100,0,144,208,144,88,0,-33,-61,0,0,100,0,48,80,48,48,1,-45,-16,0,0,65,0,632,160,80,32,0,
0,4,-42,-55,0,0,100,0,240,0,40,40,1,-96,-79,0,0,100,0,288,208,144,88,0,-44,-55,0,0,100,0,96,80,48,48,1,-50,-16,0,0,65,0,632,160,80,32,0,
0,4,-42,-55,0,0,100,0,280,0,40,40,1,-96,-79,0,0,100,0,432,208,144,88,0,-44,-55,0,0,100,0,144,80,48,48,1,-50,-16,0,0,65,0,632,160,80,32,0,
0,4,-42,-55,0,0,100,0,280,0,40,40,1,-96,-79,0,0,100,0,576,208,144,88,0,-44,-55,0,0,100,0,144,80,48,48,1,-50,-16,0,0,65,0,632,160,80,32,0,
0,4,-43,-54,0,0,100,0,320,0,40,40,1,-96,-79,0,0,100,0,720,208,144,88,0,-45,-54,0,0,100,0,192,80,48,48,1,-50,-16,0,0,65,0,632,160,80,32,0,
0,4,-81,-50,0,0,100,0,360,0,40,40,1,-96,-79,0,0,100,0,864,208,144,88,0,-83,-50,0,0,100,0,240,80,48,48,1,-84,-16,0,0,65,0,632,160,80,32,0,
0,5,-123,-79,0,0,100,0,0,560,96,88,0,-93,-55,0,0,100,0,400,0,40,40,1,-96,-79,0,0,100,0,0,296,144,88,0,-95,-55,0,0,100,0,288,80,48,48,1,-94,-16,0,0,65,0,632,160,80,32,0,
0,5,-122,-79,0,0,100,0,96,560,96,88,0,-92,-54,0,0,100,0,440,0,40,40,1,-96,-79,0,0,100,0,144,296,144,88,0,-94,-54,0,0,100,0,336,80,48,48,1,-94,-16,0,0,65,0,632,160,80,32,0,
0,5,-122,-71,0,0,100,0,192,560,64,48,0,-92,-54,0,0,100,0,480,0,40,40,1,-96,-79,0,0,100,0,288,296,144,88,0,-94,-54,0,0,100,0,384,80,48,48,1,-94,-16,0,0,65,0,632,160,80,32,0,
0,4,-92,-54,0,0,100,0,520,0,40,40,1,-96,-79,0,0,100,0,432,296,144,88,0,-94,-54,0,0,100,0,432,80,48,48,1,-94,-16,0,0,65,0,632,160,80,32,0,
