0,4,-52,-31,0,0,100,0,8,400,112,48,0,-88,-95,0,0,100,0,72,8,128,112,0,-59,-61,0,0,100,0,8,312,120,80,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,4,-46,-30,0,0,100,0,144,400,96,56,0,-96,-95,0,0,100,0,200,8,136,112,0,-64,-61,0,0,100,0,128,312,120,72,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,4,-54,-29,0,0,100,0,264,400,112,48,0,-96,-95,0,0,100,0,336,8,136,112,0,-57,-49,0,0,100,0,264,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,4,-46,-29,0,0,100,0,400,400,104,48,0,-88,-95,0,0,100,0,480,8,128,112,0,-57,-49,0,0,100,0,392,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,2,-42,-51,0,0,100,0,512,240,104,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,5,-43,-39,0,0,100,0,544,352,32,32,0,-52,-31,0,0,100,0,8,400,112,48,0,-35,-55,0,0,100,0,16,144,64,64,0,-59,-61,0,0,100,0,8,312,120,80,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,5,-43,-39,0,0,100,0,544,352,32,32,0,-46,-30,0,0,100,0,144,400,96,56,0,-32,-63,0,0,100,0,112,136,64,72,0,-64,-61,0,0,100,0,128,312,120,72,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,6,-43,-39,0,0,100,0,544,352,32,32,0,-54,-29,0,0,100,0,264,400,112,48,0,-190,-64,0,0,100,0,736,8,96,88,0,-31,-63,0,0,100,0,208,136,64,72,0,-57,-49,0,0,100,0,264,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,6,-43,-39,0,0,100,0,544,384,32,32,0,-197,-66,0,0,100,0,848,8,144,96,0,-54,-29,0,0,100,0,264,400,112,48,0,-41,-71,0,0,100,0,296,128,80,80,0,-57,-49,0,0,100,0,264,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,6,-43,-39,0,0,100,0,544,416,32,32,0,-198,-74,0,0,100,0,1008,0,176,104,0,-46,-29,0,0,100,0,400,400,104,48,0,-48,-71,0,0,100,0,384,128,88,80,0,-57,-49,0,0,100,0,392,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,6,-43,-39,0,0,100,0,544,416,32,32,0,-191,-63,0,0,100,0,1208,8,160,88,0,-46,-29,0,0,100,0,400,400,104,48,0,-47,-71,0,0,100,0,480,128,88,80,0,-57,-49,0,0,100,0,392,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,6,-43,-39,0,0,100,0,544,416,32,32,0,-190,-62,0,0,100,0,1400,8,168,88,0,-46,-29,0,0,100,0,400,400,104,48,0,-47,-71,0,0,100,0,480,128,88,80,0,-57,-49,0,0,100,0,392,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,6,-43,-39,0,0,100,0,544,416,32,32,0,-190,-62,0,0,100,0,1400,8,168,88,0,-52,-31,0,0,100,0,8,400,112,48,0,-46,-63,0,0,100,0,576,136,80,72,0,-59,-61,0,0,100,0,8,312,120,80,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,6,-43,-39,0,0,100,0,544,416,32,32,0,-190,-62,0,0,100,0,1400,8,168,88,0,-52,-31,0,0,100,0,8,400,112,48,0,-39,-63,0,0,100,0,8,232,72,72,0,-59,-61,0,0,100,0,8,312,120,80,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,7,-107,-95,0,0,100,0,16,464,128,136,0,-190,-62,0,0,100,0,1400,8,168,88,0,-213,-91,0,0,100,0,728,120,200,144,0,-46,-30,0,0,100,0,144,400,96,56,0,-31,-63,0,0,100,0,112,232,72,72,0,-64,-61,0,0,100,0,128,312,120,72,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,7,-99,-87,0,0,100,0,152,472,128,112,0,-190,-62,0,0,100,0,1400,8,168,88,0,-219,-104,0,0,100,0,1016,104,216,152,0,-46,-30,0,0,100,0,144,400,96,56,0,-40,-63,0,0,100,0,200,232,80,72,0,-64,-61,0,0,100,0,128,312,120,72,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,7,-83,-79,0,0,100,0,296,480,104,104,0,-190,-62,0,0,100,0,1400,8,168,88,0,-216,-96,0,0,100,0,1328,112,216,136,0,-46,-30,0,0,100,0,144,400,96,56,0,-31,-63,0,0,100,0,112,232,72,72,0,-64,-61,0,0,100,0,128,312,120,72,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,7,-83,-79,0,0,100,0,424,480,104,104,0,-190,-62,0,0,100,0,1400,8,168,88,0,-209,-110,0,0,100,0,728,296,208,152,0,-54,-29,0,0,100,0,264,400,112,48,0,-40,-63,0,0,100,0,200,232,80,72,0,-57,-49,0,0,100,0,264,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,7,-83,-79,0,0,100,0,552,480,104,112,0,-190,-62,0,0,100,0,1400,8,168,88,0,-215,-111,0,0,100,0,1024,296,208,152,0,-54,-29,0,0,100,0,264,400,112,48,0,-31,-63,0,0,100,0,112,232,72,72,0,-57,-49,0,0,100,0,264,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,7,-99,-79,0,0,100,0,24,608,128,104,0,-190,-62,0,0,100,0,1400,8,168,88,0,-216,-125,0,0,100,0,1328,280,208,160,0,-54,-29,0,0,100,0,264,400,112,48,0,-40,-63,0,0,100,0,200,232,80,72,0,-57,-49,0,0,100,0,264,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,8,-91,-87,0,0,100,0,160,600,112,120,0,-195,-67,0,0,100,0,1048,688,176,96,0,-190,-62,0,0,100,0,1400,8,168,88,0,-210,-119,0,0,100,0,728,480,200,152,0,-46,-29,0,0,100,0,400,400,104,48,0,-31,-63,0,0,100,0,112,232,72,72,0,-57,-49,0,0,100,0,392,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,7,-91,-95,0,0,100,0,288,592,112,136,0,-195,-67,0,0,100,0,1048,688,176,96,0,-216,-130,0,0,90,0,1024,472,208,176,0,-46,-29,0,0,100,0,400,400,104,48,0,-40,-63,0,0,100,0,200,232,80,72,0,-57,-49,0,0,100,0,392,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,7,-91,-87,0,0,100,0,416,600,120,128,0,-195,-67,0,0,70,0,1048,688,176,96,0,-217,-132,0,0,90,0,1320,472,208,168,0,-46,-29,0,0,100,0,400,400,104,48,0,-31,-63,0,0,100,0,112,232,72,72,0,-57,-49,0,0,100,0,392,320,112,64,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,7,-91,-87,0,0,100,0,544,600,128,128,0,-195,-67,0,0,25,0,1048,688,176,96,0,-204,-137,0,0,100,0,1336,632,264,168,0,-52,-31,0,0,100,0,8,400,112,48,0,-38,-63,0,0,100,0,296,232,80,72,0,-59,-61,0,0,100,0,8,312,120,80,0,-28,-16,0,0,65,0,0,0,48,32,0,
0,5,-52,-31,0,0,100,0,8,400,112,48,0,-43,-39,0,0,100,0,544,352,32,32,0,-39,-63,0,0,100,0,392,232,80,72,0,-59,-61,0,0,100,0,8,312,120,80,0,-28,-16,0,0,65,0,0,0,48,32,0,
