0,2,-71,-76,0,0,100,0,0,0,160,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-72,-77,0,0,100,0,160,0,152,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-72,-75,0,0,100,0,0,104,152,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-74,-77,0,0,100,0,160,104,168,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-70,-78,0,0,100,0,0,208,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-74,-76,0,0,100,0,160,208,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-39,-65,0,0,100,0,304,32,88,80,0,-63,-54,0,0,100,0,16,344,136,80,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-77,-86,0,0,100,0,320,200,160,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-88,-74,0,0,100,0,472,0,176,104,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-91,-77,0,0,100,0,464,104,184,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-78,-94,0,0,100,0,480,214,168,122,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,2,-60,-93,0,0,100,0,656,0,128,101,0,-25,-15,0,0,23,0,328,0,56,32,0,
0,1,-22,-43,0,0,100,0,405,53,48,52,0,
0,1,-21,-58,0,0,100,0,405,53,48,52,0,
0,1,-45,-82,0,0,100,0,376,112,88,88,0,
0,2,-74,-96,0,0,100,0,645,128,139,128,0,-25,-15,0,0,23,0,328,0,56,32,0,
0,3,-67,-101,0,0,100,0,792,0,152,128,0,-78,-69,0,0,100,0,160,558,160,114,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-79,-104,0,0,100,0,800,128,168,128,0,-83,-70,0,0,100,0,0,328,152,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-157,-149,0,0,100,0,976,32,240,176,0,-79,-81,0,0,100,0,160,320,168,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-181,-122,0,0,100,0,984,240,232,136,0,-87,-85,0,0,100,0,0,440,160,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-194,-160,0,0,100,0,976,384,240,192,0,-79,-73,0,0,100,0,155,448,167,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,3,-193,-140,0,0,100,0,667,256,245,168,0,-88,-68,0,0,100,0,0,560,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,4,-171,-124,0,0,100,0,312,440,88,112,0,-194,-179,0,0,100,0,668,416,252,225,0,-78,-69,0,0,100,0,160,558,160,114,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,5,-171,-124,0,0,100,0,312,440,88,112,0,-229,-214,0,0,100,0,224,968,192,312,0,-210,-184,0,0,100,0,656,640,264,280,0,-83,-70,0,0,100,0,0,328,152,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-222,-210,0,0,100,0,416,968,192,312,0,-205,-218,0,0,100,0,435,344,229,304,0,-56,-98,0,0,100,0,920,600,112,104,0,-79,-81,0,0,100,0,160,320,168,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-212,-222,0,0,100,0,608,952,192,328,0,-234,-222,0,0,100,0,8,667,224,301,0,-61,-98,0,0,100,0,1104,264,128,112,0,-87,-85,0,0,100,0,0,440,160,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-215,-206,0,0,100,0,800,944,192,328,0,-244,-221,0,0,100,0,232,664,227,312,0,-50,-104,0,0,100,0,1120,440,104,112,0,-79,-73,0,0,100,0,155,448,167,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-227,-198,0,0,100,0,992,968,200,304,0,-234,-220,0,0,100,0,6,966,226,314,0,-60,-100,0,0,100,0,800,296,120,112,0,-88,-68,0,0,100,0,0,560,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-222,-211,0,0,100,0,460,648,196,320,0,-205,-218,0,0,100,0,435,344,229,304,0,-50,-99,0,0,100,0,812,496,108,112,0,-78,-69,0,0,100,0,160,558,160,114,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-229,-214,0,0,100,0,224,968,192,312,0,-234,-222,0,0,100,0,8,667,224,301,0,-50,-96,0,0,100,0,816,728,96,104,0,-83,-70,0,0,100,0,0,328,152,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-222,-210,0,0,100,0,416,968,192,312,0,-244,-221,0,0,100,0,232,664,227,312,0,-56,-98,0,0,100,0,920,600,112,104,0,-79,-81,0,0,100,0,160,320,168,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-212,-222,0,0,100,0,608,952,192,328,0,-234,-220,0,0,100,0,6,966,226,314,0,-61,-98,0,0,100,0,1104,264,128,112,0,-87,-85,0,0,100,0,0,440,160,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-215,-206,0,0,100,0,800,944,192,328,0,-205,-218,0,0,100,0,435,344,229,304,0,-50,-104,0,0,100,0,1120,440,104,112,0,-79,-73,0,0,100,0,155,448,167,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-227,-198,0,0,100,0,992,968,200,304,0,-234,-222,0,0,100,0,8,667,224,301,0,-60,-100,0,0,100,0,800,296,120,112,0,-88,-68,0,0,100,0,0,560,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-222,-211,0,0,100,0,460,648,196,320,0,-244,-221,0,0,100,0,232,664,227,312,0,-50,-99,0,0,100,0,812,496,108,112,0,-78,-69,0,0,100,0,160,558,160,114,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-229,-214,0,0,100,0,224,968,192,312,0,-234,-220,0,0,100,0,6,966,226,314,0,-50,-96,0,0,100,0,816,728,96,104,0,-83,-70,0,0,100,0,0,328,152,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-222,-210,0,0,100,0,416,968,192,312,0,-205,-218,0,0,100,0,435,344,229,304,0,-56,-98,0,0,100,0,920,600,112,104,0,-79,-81,0,0,100,0,160,320,168,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,6,-171,-124,0,0,100,0,312,440,88,112,0,-212,-222,0,0,100,0,608,952,192,328,0,-234,-222,0,0,100,0,8,667,224,301,0,-61,-98,0,0,100,0,1104,264,128,112,0,-87,-85,0,0,100,0,0,440,160,120,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,4,-178,-157,0,0,100,0,920,712,104,176,0,-50,-104,0,0,100,0,1120,440,104,112,0,-79,-73,0,0,100,0,155,448,167,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,4,-173,-146,0,0,100,0,992,216,96,128,0,-60,-100,0,0,100,0,800,296,120,112,0,-88,-68,0,0,100,0,0,560,160,112,0,-25,-15,0,0,46,0,328,0,56,32,0,
0,4,-165,-149,0,0,100,0,968,32,80,120,0,-50,-99,0,0,100,0,812,496,108,112,0,-78,-69,0,0,100,0,160,558,160,114,0,-25,-15,0,0,46,0,328,0,56,32,0,
