0,248,705,679,0,clip_area,
0,255,670,665,0,scroll_area,
9,237,622,176,0,mission_frame,
54,267,376,58,22,mission_name,
458,266,128,28,20,action_point_cap,
54,312,532,63,18,mission_desc,
628,255,10,665,18,scroll_bar,
0,910,640,59,0,footer_ticker,
370,280,32,28,0,skull_img,
54,243,150,32,0,clear_img,
458,290,128,28,20,battle_cnt_cap,
428,176,188,64,0,refresh_btn,
472,232,128,28,16,leader_cap,
507,232,128,28,16,leader_name,
500,232,256,28,16,summoner_cnt_cap,
564,232,32,28,16,summoner_cnt,
564,232,32,28,16,summoner_cnt_max,
