2,303,640,299,0,scroll_area,
1257,274,328,48,40,dungeon_name,
0,301,644,154,0,mission_unit_frame,
128,343,102,102,18,unit_thum1,
328,343,102,102,18,unit_thum3,
228,343,102,102,18,unit_thum2,
428,343,102,102,18,unit_thum4,
528,343,102,102,18,unit_thum5,
2,538,81,48,40,arrow_left,
561,539,81,48,40,arrow_right,
238,557,169,40,0,page_mark,
7,303,117,32,24,party_name,
0,453,640,86,0,leader_skill_label,
215,458,401,32,24,leader_skill_name,
19,496,599,32,24,leader_skill_desc,
10,349,112,90,0,party_frame_btn,
