230,666,200,80,0,request_btn,
430,125,0,0,0,more_btn,
0,160,640,677,0,mask,
24,264,592,351,0,player_area,
80,291,283,37,28,p_level,
150,291,283,37,28,p_name,
425,342,174,37,25,guild_rank,
0,0,0,0,27,guild_rank_value,
200,375,0,0,0,detail_headers,
360,390,215,33,20,master_name,
360,422,351,37,20,prestige_points,
360,455,351,37,20,guild_member,
360,491,351,37,20,date_created,
48,484,544,102,0,comment_area,
73,493,494,37,22,comment,
97,458,52,35,0,comment_triangle,
76,364,98,98,18,character,
280,666,200,80,0,join_decline_btn,
390,446,0,0,0,hider,
0,527,705,75,0,clip_area,
0,527,670,75,0,scroll_area,
555,527,10,75,30,scroll_bar,

