21,277,280,600,0,navi_char,
0,0,640,960,0,baseImg,
16,239,610,609,0,challengeWindowC,
45,239,629,598,0,scroll_area,
0,808,640,112,0,challengeWindowD,
595,251,10,570,0,scroll_bar,
28,240,586,150,0,info_frame,
67,263,102,102,0,info_thum,
183,267,310,33,24,info_name,
183,301,124,33,24,info_target,
316,299,254,33,24,target_name,
0,222,640,32,0,challengeWindowT,
67,263,102,102,0,target_img,
521,90,105,83,0,home_btn,
60,240,96,40,0,clear_img,
183,334,124,33,24,info_clear_time,
316,334,254,33,24,clear_time,
508,267,32,32,0,difficulty_mark,
542,272,254,33,26,difficulty_num,
