525,120,0,0,0,cp_button,
0,160,0,0,0,window_top,
0,900,0,0,0,window_bottom,
0,220,640,690,0,window_background,
320,270,0,0,0,header_label,
30,300,580,2,0,line,
0,300,705,600,0,clip_area,
0,300,670,600,0,scroll_area,
610,300,10,600,30,scroll_bar,
320,310,560,270,0,skill_frame,
75,345,0,0,0,icon,
115,345,0,0,28,skill_name,
75,365,500,30,23,skill_desc,
65,420,510,0,0,frame_line,
75,425,0,0,23,next_level,
180,440,0,0,0,lock_icon,
230,425,340,30,23,next_level_desc,
75,500,0,0,23,requirement,
230,500,230,30,23,requirement_desc,
480,505,0,0,0,lock_button,
480,505,0,0,0,contribute_button,
