0,0,415,84,0,subheader,
0,90,644,154,0,party_frame1,
0,246,644,154,0,party_frame2,
0,402,644,154,0,party_frame3,
16,132,102,102,0,unit_thum1_1,
118,132,102,102,0,unit_thum1_2,
220,132,102,102,0,unit_thum1_3,
322,132,102,102,0,unit_thum1_4,
424,132,102,102,0,unit_thum1_5,
16,287,102,102,0,unit_thum2_1,
118,287,102,102,0,unit_thum2_2,
220,287,102,102,0,unit_thum2_3,
322,287,102,102,0,unit_thum2_4,
424,287,102,102,0,unit_thum2_5,
16,445,102,102,0,unit_thum3_1,
118,445,102,102,0,unit_thum3_2,
220,445,102,102,0,unit_thum3_3,
322,445,102,102,0,unit_thum3_4,
424,445,102,102,0,unit_thum3_5,
267,98,112,32,0,party_name1,
267,254,112,32,0,party_name2,
267,410,112,32,0,party_name3,
0,558,644,154,0,party_frame4,
16,601,102,102,0,unit_thum4_1,
118,601,102,102,0,unit_thum4_2,
220,601,102,102,0,unit_thum4_3,
322,601,102,102,0,unit_thum4_4,
424,601,102,102,0,unit_thum4_5,
267,566,112,32,0,party_name4,
526,132,102,102,0,unit_thum1_6,
526,286,102,102,0,unit_thum2_6,
526,445,102,102,0,unit_thum3_6,
526,601,102,102,0,unit_thum4_6,
419,0,105,83,0,change_btn1,
530,0,105,83,0,change_btn2,
220,719,204,84,0,compbtn,
