0,146,670,808,0,scroll_area,
0,37,734,100,0,header_mask_area,
0,0,702,974,0,clip_area,
0,146,656,2827,0,option_area,
0,0,640,960,0,detail_frame,
15,144,600,363,0,sound_option_frame_area,
79,271,184,41,32,bgm_volume_cap,
79,377,146,41,32,se_volume_cap,
49,287,543,78,0,bgm_touch_area,
49,393,543,78,0,se_touch_area,
79,313,483,37,0,bgm_slider,
79,418,483,37,0,se_slider,
41,167,184,50,40,sound_option_title,
41,215,574,33,24,sound_option_text,
628,146,10,793,18,scroll_bar,
15,514,600,1144,0,game_option_frame_area,
41,537,222,50,40,game_option_title,
41,585,561,98,24,game_option_text,
79,684,480,41,32,skill_disp_cap,
79,724,200,80,0,skill_disp_on_btn,
362,724,200,80,0,skill_disp_off_btn,
79,819,480,41,32,battle_effect_cap,
79,859,200,80,0,battle_effect_on_btn,
362,859,200,80,0,battle_effect_off_btn,
79,954,480,41,32,bg_effect_cap,
79,994,200,80,0,bg_effect_on_btn,
362,994,200,80,0,bg_effect_off_btn,
73,1266,200,80,0,auto_bb_on_btn,
356,1266,200,80,0,auto_bb_off_btn,
73,1224,480,41,32,auto_bb_cap,
73,1131,200,80,0,auto_on_btn,
356,1131,200,80,0,auto_off_btn,
73,1089,480,41,32,auto_cap,
73,1505,480,41,32,item_drop_cap,
49,1531,543,78,0,item_drop_touch_area,
73,1552,483,37,0,item_drop_slider,
73,1401,200,80,0,auto_sbb_on_btn,
356,1401,200,80,0,auto_sbb_off_btn,
73,1359,480,41,32,auto_sbb_cap,
15,1664,600,244,0,unit_hp_frame_area,
41,1691,306,50,40,unit_hp_title,
41,1741,561,41,24,unit_hp_text,
212,1797,200,80,0,unit_hp_set_btn,
15,1922,600,242,0,bb_gauge_frame_area,
41,1945,306,50,40,bb_gauge_title,
41,1995,561,41,24,bb_gauge_text,
41,2051,163,80,0,bb_gauge_normal_btn,
232,2051,163,80,0,bb_gauge_recovery_btn,
423,2051,163,80,0,bb_gauge_infinity_btn,
15,2181,600,235,0,critical_frame_area,
41,2205,551,50,40,critical_title,
41,2255,561,41,24,critical_text,
49,2311,163,80,0,critical_normal_btn,
232,2311,163,80,0,critical_decision_btn,
423,2311,163,80,0,critical_not_btn,
15,2697,600,248,0,bgm_change_frame_area,
41,2719,306,50,40,bgm_change_title,
41,2776,561,41,24,bgm_change_text,
213,2837,200,80,0,bgm_change_btn,
13,2437,600,235,0,overdrive_frame_area,
356,2566,200,80,0,overdrive_recovery_btn,
73,2566,200,80,0,overdrive_normal_btn,
41,2460,551,50,40,overdrive_title,
41,2514,561,41,24,overdrive_text,
