0,0,640,960,0,baseImg,
16,235,610,540,0,challengeWindowC,
218,813,204,84,0,btn_emptyinfo_selectquest,
0,222,640,32,0,challengeWindowT,
92,875,457,26,18,infoMsg,
33,187,192,48,0,btn_member,
224,187,192,48,0,btn_select,
414,187,192,48,0,btn_editing,
360,82,130,58,0,btn_make,
496,82,130,58,0,btn_make,
0,82,130,58,0,btn_make,
184,357,422,101,24,quest_name_value,
0,738,640,112,0,challengeWindowD,
30,589,582,150,0,navi_window,
41,529,168,200,0,navi_char,
225,608,363,112,0,navi_comment,
225,604,363,121,24,quest_info_empty_explanation,
