482,257,158,48,0,party_name_frame,
1060,16,328,48,40,dungeon_name,
0,301,644,278,0,mission_unit_frame,
150,399,102,102,18,unit_thum1,
272,399,102,102,18,unit_thum2,
395,399,102,102,18,unit_thum3,
322,399,102,102,18,unit_thum4,
420,399,102,102,18,unit_thum5,
526,399,102,102,18,unit_thum6,
26,310,177,32,0,leader_skill_cap_img,
206,313,401,32,24,leader_skill_name,
0,923,640,46,0,footer_ticker,
29,335,589,45,20,leader_skill_desc,
0,641,644,142,0,item_frame,
0,593,210,55,0,item_frame_btn,
273,663,98,98,18,item_thum2,
21,663,98,98,18,item_thum0,
149,663,98,98,18,item_thum1,
526,663,98,98,18,item_thum4,
401,663,98,98,18,item_thum3,
0,250,210,55,0,party_frame_btn,
191,803,258,108,0,start_battle_btn,
191,818,258,108,0,unit_requirement_btn,
391,818,258,108,0,req_unit_btn,
0,852,182,36,28,action_point,
0,520,81,48,40,arrow_left,
559,520,81,48,40,arrow_right,
236,539,169,40,0,page_mark,
0,303,640,320,0,scroll_area,
430,176,188,64,0,home_btn,
356,267,269,32,24,party_name,
444,852,196,36,28,campaign_msg,
