0,0,640,960,0,town_bg,
0,120,0,0,0,subheader,
0,320,705,450,0,clip_area,
0,320,670,450,0,scroll_area,
610,320,10,450,30,scroll_bar,
428,136,0,0,0,past_ranking_btn,
0,190,0,0,0,window_top,
20,320,600,1,0,line,
20,770,600,1,0,line_bottom,
320,775,590,110,0,player_frame,
0,890,0,0,0,window_bottom,
0,265,640,635,0,window_background,
320,295,0,0,0,header_label,
320,330,590,110,0,event_frame,
150,375,375,1,0,event_line,
150,354,0,0,30,event_rank,
150,387,0,0,24,guild_name,
150,420,0,0,20,prestige_points,
35,335,102,102,18,guild_art,
