482,257,158,48,0,party_name_frame,
1060,16,328,48,40,dungeon_name,
0,301,644,278,0,mission_unit_frame,
18,399,102,102,18,unit_thum1,
526,399,102,102,18,unit_thum6,
224,399,102,102,18,unit_thum3,
124,399,102,102,18,unit_thum2,
322,399,102,102,18,unit_thum4,
420,399,102,102,18,unit_thum5,
444,509,177,32,0,friend_skill_cap_img,
43,508,401,32,24,friend_skill_name,
26,310,177,32,0,leader_skill_cap_img,
206,313,401,32,24,leader_skill_name,
0,923,640,46,0,footer_ticker,
0,676,644,142,0,item_frame,
0,628,210,55,0,item_frame_btn,
273,698,98,98,18,item_thum2,
21,698,98,98,18,item_thum0,
149,698,98,98,18,item_thum1,
526,698,98,98,18,item_thum4,
173,250,210,55,0,helper_edit,
401,698,98,98,18,item_thum3,
0,250,210,55,0,party_frame_btn,
191,818,258,108,0,start_battle_btn,
0,852,182,36,28,action_point,
517,373,113,36,28,friend_str,
0,578,81,48,40,arrow_left,
559,578,81,48,40,arrow_right,
236,597,169,40,0,page_mark,
0,303,640,320,0,scroll_area,
18,508,612,67,0,friend_skill_mask,
430,176,188,64,0,home_btn,
356,267,269,32,24,party_name,
444,852,196,36,28,campaign_msg,
29,335,589,45,20,leader_skill_desc,
29,530,589,45,20,friend_skill_desc,
