0,0,640,960,0,baseImg,
-84,152,400,600,0,navi_char,
107,784,188,64,0,btn_entry,
268,208,456,216,0,navi_window,
304,234,300,154,0,navi_comment,
490,84,140,62,0,btn_help,
345,856,188,64,0,btn_config,
528,116,105,83,0,btn_home,
420,116,105,83,0,btn_ranking,
508,840,100,80,0,btn_talk,
12,736,188,64,0,btn_member,
226,736,188,64,0,btn_invite,
440,736,188,64,0,btn_control,
155,794,330,130,0,btn_quest,
210,84,140,62,0,btn_squad_search,
12,406,616,320,0,squad_frame,
1024,328,640,240,0,introduction_frame,
1059,374,208,37,28,introduction_title,
1059,419,256,37,28,introduction_content,
144,440,460,32,26,squad_name,
436,470,32,32,19,squad_rank_icon,
436,470,80,32,19,squad_rank,
520,440,32,32,19,squad_class_icon,
504,440,100,33,19,squad_class,
142,472,464,12,0,under_line,
144,480,460,32,19,squad_id,
144,484,230,32,19,leader_name,
374,484,230,32,19,squad_member,
144,518,230,32,19,squad_conditions,
374,518,230,32,19,squad_policy,
144,552,460,32,19,squad_point,
100,600,188,64,0,btn_applicant,
345,600,188,64,0,btn_modification,
100,664,188,64,0,btn_candidacy,
345,664,188,64,0,btn_dissolution,
100,728,188,64,0,btn_leave,
345,728,188,64,0,btn_devolution,
100,792,188,64,0,btn_vote,
345,792,188,64,0,btn_bonus,
36,440,102,102,0,guild_emblem,
144,586,83,42,0,squad_bonus,
144,632,460,64,19,guild_free_word_base,
144,632,360,64,19,guild_free_word,
500,644,83,42,0,guild_free_word_edit,
12,406,616,320,0,status_window_offset,
