0,210,640,677,0,mask,
24,224,592,351,0,player_area,
0,756,640,50,0,footer_ticker,
81,251,283,36,28,p_name,
203,405,351,36,28,title_name,
205,307,215,32,24,character_name,
478,307,38,32,24,lv,
519,307,63,32,24,lv_value,
205,339,55,32,24,hp,
273,339,106,32,24,hp_value,
205,371,55,32,24,attack,
273,371,106,32,24,attack_value,
399,339,55,32,24,defense,
469,339,106,32,24,defense_value,
399,371,55,32,24,recovery,
469,371,106,32,24,recovery_value,
224,626,200,80,28,edit_btn,
48,444,544,102,0,comment_area,
73,460,494,36,28,comment,
97,418,52,35,0,comment_triangle,
76,324,98,98,18,character,
86,626,200,80,0,btn1,
358,626,200,80,0,btn2,
384,252,174,36,28,friend_id,
420,125,188,64,0,records_btn,
425,176,0,0,0,guild_btn,
