15,353,185,43,28,lv,
330,373,234,183,0,unit_img,
0,630,640,330,0,leader_skill_label,
0,866,640,94,0,brave_burst_label,
217,774,401,29,28,leader_skill_name,
15,806,610,52,24,leader_skill_desc,
217,870,401,29,28,brave_burst_name,
15,902,610,52,24,brave_burst_desc,
15,225,310,45,0,type_frame,
15,276,310,45,0,lv_frame,
15,327,310,45,0,lvup_frame,
15,327,310,45,0,hp_frame,
15,378,310,45,0,atk_frame,
15,429,310,45,0,def_frame,
15,480,310,45,0,hel_frame,
15,506,310,45,0,moves_frame,
495,560,128,64,0,switch_btn,
325,560,169,64,0,change_guardian_btn,
0,772,640,188,0,add_extra_skill_base,
19,833,606,112,24,add_extra_skill_desc,
434,155,184,60,24,simulation_btn,
320,960,0,0,0,skill_bottom_frame,
26,682,420,40,44,skill_name_1_label,
520,682,100,40,44,skill_level_1_label,
20,732,610,38,36,skill_desc_1_label,
20,732,440,38,36,skill_desc_1_label_short,
490,694,140,62,0,skill_set_1_btn,
26,775,420,40,44,skill_name_2_label,
520,775,100,40,44,skill_level_2_label,
20,823,610,38,36,skill_desc_2_label,
20,823,440,38,36,skill_desc_2_label_short,
490,785,140,62,0,skill_set_2_btn,
26,867,420,40,44,skill_name_3_label,
520,867,100,40,44,skill_level_3_label,
20,915,610,38,36,skill_desc_3_label,
20,915,440,38,36,skill_desc_3_label_short,
490,877,140,62,0,skill_set_3_btn,
