0,118,640,842,0,scroll_area,
0,0,705,960,0,clip_area,
29,251,580,644,0,syswindow,
49,566,535,33,24,mission_desc,
58,276,389,50,40,mission_name,
219,403,131,28,20,action_point_cap,
219,444,131,28,20,party_cap,
402,403,131,28,20,cost_cap,
219,335,100,28,20,percent_complete_cap,
0,173,92,70,0,back_btn,
212,793,204,84,0,party_btn,
55,549,525,12,18,bar_buttom,
436,178,184,60,24,help,
396,438,152,40,18,time_limit_cap,
43,334,176,212,0,mission_icon,
219,501,186,33,24,rank_cap,
326,403,53,28,20,action_point_num,
326,444,53,28,20,party_num,
513,403,52,28,20,cost_num,
307,342,72,28,20,percent_complete_num,
412,501,139,33,24,rank_num,
219,378,365,12,18,bar_top,
418,327,154,51,0,btnFlg,
0,530,81,50,40,arrow_left,
559,530,81,50,40,arrow_right,
