0,0,640,990,0,baseImg,
74,116,490,584,0,syswindow,
113,180,416,296,0,campFrame,
172,115,296,56,0,campTitle,
310,170,110,18,16,phase_timer,
200,590,184,88,0,campBtn,
150,585,184,88,0,campBtn2,
270,585,184,88,0,campBtn3,
117,480,190,28,0,unitHp1,
243,271,72,86,0,unitAnim1,
168,316,72,86,0,unitAnim2,
229,357,72,86,0,unitAnim3,
329,271,72,86,0,unitAnim4,
402,316,72,86,0,unitAnim6,
343,357,72,86,0,unitAnim5,
117,520,190,28,0,unitHp2,
117,559,190,28,0,unitHp3,
331,481,190,28,0,unitHp4,
331,521,190,28,0,unitHp6,
331,560,190,28,0,unitHp5,
