120,144,400,60,40,title,
0,267,640,218,0,base_panel,
13,152,95,44,32,back_btn,
18,276,100,100,0,base_unit_thum,
133,272,128,27,20,base_unit_name,
212,307,83,34,20,hp_label,
354,343,83,34,20,def_label,
354,310,83,34,20,heal_label,
298,311,64,27,20,hp_num,
298,347,64,27,20,atk_num,
442,315,64,27,20,heal_num,
441,347,64,27,20,def_num,
133,308,32,30,20,lv_label,
161,308,28,30,20,lv_num,
210,343,83,34,20,hp_label,
476,268,162,41,20,mix_base_label,
28,396,152,31,20,next_level_label,
31,434,352,15,0,exp_bar,
231,394,108,31,20,next_level_num,
