0,140,705,796,0,clip_area,
0,255,670,681,0,scroll_area,
0,243,655,2696,0,option_area,
15,1593,600,1340,0,other_option_frame_area,
0,0,640,960,0,detail_frame,
15,808,600,780,0,use_dia_frame_area,
15,253,600,550,0,quest_repeat_frame_area,
41,695,543,78,0,repeat_count_touch_area,
71,720,483,37,0,repeat_count_slider,
41,276,545,50,40,quest_repeat_title,
41,324,544,66,24,quest_repeat_text,
79,400,200,80,0,quest_repeat_on_btn,
362,400,200,80,0,quest_repeat_off_btn,
628,255,10,664,18,scroll_bar,
0,149,734,100,0,header_mask_area,
28,500,572,10,0,quest_repeat_line1,
41,546,545,50,40,repeat_count_title,
41,594,544,66,24,repeat_count_text,
41,1101,545,50,40,stamina_recover_title,
41,1149,544,66,24,stamina_recover_text,
79,1225,200,80,0,stamina_recover_on_btn,
362,1225,200,80,0,stamina_recover_off_btn,
28,1335,572,10,0,use_dia_line2,
41,831,545,50,40,stamina_use_dia_cap,
41,879,544,66,24,stamina_use_dia_text,
79,1740,200,80,0,unit_detail_on_btn,
362,1740,200,80,0,unit_detail_off_btn,
41,1616,545,50,40,unit_detail_title,
41,1664,544,66,24,unit_detail_text,
41,979,543,78,0,stamina_use_dia_touch_area,
71,1004,483,37,0,stamina_use_dia_slider,
418,166,95,77,0,reset_config_btn,
28,1840,572,10,0,other_option_line1,
28,1085,572,10,0,use_dia_line1,
41,1351,545,50,40,auto_continue_title,
41,1399,544,66,24,auto_continue_text,
79,1475,200,80,0,auto_continue_on_btn,
362,1475,200,80,0,auto_continue_off_btn,
79,2010,200,80,0,auto_restart_on_btn,
362,2010,200,80,0,auto_restart_off_btn,
41,1866,545,50,40,auto_restart_title,
41,1914,544,86,24,auto_restart_text,
28,2110,572,10,0,other_option_line2,
41,2136,545,50,40,reinforcement_set_title,
41,2184,544,86,24,reinforcement_set_text,
79,2280,200,80,0,reinforcement_set_on_btn,
362,2280,200,80,0,reinforcement_set_off_btn,
28,2380,572,10,0,other_option_line3,
41,2406,545,50,40,reinforcement_filter_title,
41,2454,544,86,24,reinforcement_filter_text,
79,2550,200,80,0,reinforcement_filter_on_btn,
362,2550,200,80,0,reinforcement_filter_off_btn,
28,2650,572,10,0,other_option_line4,
41,2676,545,50,40,skip_anime_title,
41,2724,544,86,24,skip_anime_text,
79,2820,200,80,0,skip_anime_on_btn,
362,2820,200,80,0,skip_anime_off_btn,
