0,0,640,960,0,baseImg,
0,350,747,570,0,scroll_area,
9,235,673,678,0,clip_area,
16,235,610,693,0,window_center,
33,187,192,48,0,tab_friend,
224,187,192,48,0,tab_squad,
414,187,192,48,0,tab_all,
0,222,640,32,0,window_top,
205,308,123,24,16,stamp_name,
490,84,140,62,0,btn_help,
350,84,140,62,0,btn_home,
0,905,640,32,0,window_bottom,
40,250,112,90,0,btn_update,
160,250,112,90,0,btn_search,
280,250,112,90,0,btn_sort,
10,350,610,212,0,list_frame,
40,385,553,33,28,text_line1,
40,420,553,33,28,text_line2,
40,455,553,33,28,text_line3,
40,490,553,33,28,text_line4,
600,243,10,670,18,scroll_bar,
