0,0,640,960,0,baseImg,
0,328,400,600,0,navi_char,
420,116,105,83,0,btn_ranking,
528,116,105,83,0,btn_home,
655,732,242,84,0,btn_my_squad,
355,429,242,84,0,btn_form_squad,
355,530,242,84,0,btn_search_unofficial,
353,633,242,84,0,btn_entry_info,
275,202,620,216,0,navi_window,
315,222,290,154,0,navi_comment,
504,834,100,80,0,btn_talk,
490,111,140,62,0,btn_help,
14,468,323,80,0,numbers_title_bg,
43,570,266,92,0,numbers_frame_base,
14,494,323,32,32,numbers_title_text,
43,688,266,92,0,numbers_frame_next,
54,580,70,70,0,numbers_emblem,
126,588,166,32,16,numbers_number,
126,622,166,32,20,numbers_name,
