320,5,0,0,0,header_frame,
0,12,0,0,0,back_button,
373,45,534,60,40,header_label,
320,925,640,100,0,text_frame_bg,
10,915,500,80,0,text_frame,
70,100,500,80,0,text_frame_ascended,
30,790,460,100,30,text_label,
90,125,460,100,30,text_label_ascended,
520,830,0,0,0,post_button,
10,100,491,100,0,message_frame,
115,130,0,0,0,message_frame_arrow,
10,100,0,0,0,unit_icon,
30,130,0,0,23,name_label_self,
150,130,0,0,23,name_label,
475,130,0,0,20,timestamp_label_self,
595,130,0,0,20,timestamp_label,
30,150,400,0,20,message_label_self,
150,150,400,0,20,message_label,
0,90,705,735,0,clip_area,
0,90,670,735,0,scroll_area,
625,90,10,735,30,scroll_bar,
