0,0,640,960,0,baseImg,
0,328,400,600,0,navi_char,
107,847,188,64,0,btn_entry,
178,142,456,216,0,navi_window,
202,162,412,154,0,navi_comment,
490,84,140,62,0,btn_help,
345,847,188,64,0,btn_config,
350,84,140,62,0,btn_home,
107,775,188,64,0,btn_member,
345,775,188,64,0,btn_quest,
210,84,140,62,0,btn_squad_search,
0,543,640,226,0,squad_frame,
1024,328,640,240,0,introduction_frame,
1059,374,208,37,28,introduction_title,
1059,419,256,37,28,introduction_content,
36,590,426,33,24,squad_name,
36,623,223,33,24,leader_name,
36,656,223,33,24,squad_class,
36,689,223,33,24,squad_bonus,
284,623,270,33,24,squad_member,
284,656,270,33,24,squad_point,
