0,248,705,782,0,clip_area,
0,255,670,665,0,scroll_area,
9,237,622,176,0,mission_frame,
54,260,376,58,22,mission_name,
458,266,128,28,20,action_point_cap,
54,315,532,63,18,mission_desc,
628,255,10,655,18,scroll_bar,
0,910,640,59,0,footer_ticker,
54,243,150,32,0,clear_img,
458,290,128,28,20,battle_cnt_cap,
428,176,188,64,0,home_btn,
522,351,33,33,0,unit_thum,
556,350,30,28,20,unit_cnt_cap,
0,853,85,74,0,reward_icon,
530,280,128,28,0,guild_event,
540,900,200,50,0,et_token_bg,
480,900,10,74,0,et_token_icon,
580,900,85,74,22,et_token,
