0,15,415,84,0,subheader,
29,756,582,150,0,navi_window,
41,748,168,200,0,navi_thum,
426,107,196,47,0,cost_area,
193,625,258,108,0,friend_btn,
217,771+13,377,120,24,navi_msg,
522,111,92,36,32,navi_msg,
415,14,105,83,0,change_btn1,
528,14,105,83,0,change_btn2,
0,130,644,154,0,party_frame1,
0,290,644,154,0,party_frame2,
0,450,644,154,0,party_frame3,
8,178,112,90,0,edit_btn1,
126,172,102,102,0,unit_thum1_1,
228,172,102,102,0,unit_thum1_2,
330,172,102,102,0,unit_thum1_3,
432,172,102,102,0,unit_thum1_4,
534,172,102,102,0,unit_thum1_5,
8,337,112,90,0,edit_btn2,
126,331,102,102,0,unit_thum2_1,
228,331,102,102,0,unit_thum2_2,
330,331,102,102,0,unit_thum2_3,
432,331,102,102,0,unit_thum2_4,
534,331,102,102,0,unit_thum2_5,
8,499,112,90,0,edit_btn3,
126,493,102,102,0,unit_thum3_1,
228,493,102,102,0,unit_thum3_2,
330,493,102,102,0,unit_thum3_3,
432,493,102,102,0,unit_thum3_4,
534,493,102,102,0,unit_thum3_5,
9,138,112,32,0,party_name1,
9,298,112,32,0,party_name2,
9,458,112,32,0,party_name3,
