0,770,640,188,0,skill_frame,
15,255,213,26,0,lv_gauge,
215,783,401,29,28,leader_skill_name,
20,822,606,34,24,leader_skill_desc,
215,876,401,29,28,brave_burst_name,
20,915,606,34,24,brave_burst_desc,
15,120,310,45,0,type_frame,
15,165,310,45,0,lv_frame,
15,210,310,45,0,lvup_frame,
15,295,310,45,0,hp_frame,
15,340,310,45,0,atk_frame,
15,385,310,45,0,def_frame,
15,430,310,45,0,hel_frame,
15,571,310,45,0,sphere_frame,
535,0,105,83,0,appearance_change_btn,
15,475,310,45,0,have_sp,
430,0,105,83,0,element_skill_btn,
512,607,128,64,0,status_change_btn,
