0,241,640,505,0,challengeWindowC,
14,344,640,388,0,scroll_area,
0,922,640,38,0,footer_ticker,
192,270,256,48,0,ranking_cap,
165,368,399,36,28,info_ranknum,
0,170,640,96,0,challengeWindowT,
43,334,553,10,0,separate_bar1,
0,718,644,48,0,challengeWindowD,
83,403,102,102,0,info_unitthum,
194,407,210,32,24,info_name,
613,355,10,377,0,scroll_bar,
400,441,196,32,24,info_paramnum1,
400,473,196,32,24,info_paramnum2,
101,358,64,48,0,info_crown,
189,435,148,36,0,info_paramlabel1,
189,469,152,36,0,info_paramlabel2,
29,762,582,150,0,navi_window,
224,781,363,112,0,navi_msg,
40,702,168,200,0,navi_char,
477,102,142,59,0,ranking_btn,
