30,263,755,526,0,scroll_area,
30,263,835,526,0,clip_area,
0,0,640,960,0,detail_frame,
0,255,706,541,0,back_rect,
30,255,580,534,0,item_detail_frame,
0,796,640,50,0,footer_ticker,
75,309,380,71,24,text2,
47,382,541,10,18,separate_bar2,
47,305,541,10,18,separate_bar,
100,264,447,37,20,text,
213,552,204,84,0,btn,
53,402,124,33,20,text4,
182,404,32,32,18,item_thum,
218,408,414,33,18,item_name,
368,290,184,100,0,finish,
466,350,112,27,16,text2_2,
182,441,32,32,18,item_thum,
182,478,32,32,18,item_thum,
182,516,32,32,18,item_thum,
589,274,10,490,0,scroll_bar,
419,177,212,62,0,point_area,
520,345,79,24,0,item_result,
44,333,28,28,0,detail_icon,
27,294,578,100,0,frame_effect,
