0,255,655,1343,0,option_area,
0,0,640,960,0,detail_frame,
0,808,640,38,0,footer_ticker,
15,253,600,363,0,sound_option_frame_area,
79,380,184,40,32,bgm_volume_cap,
79,486,146,40,32,se_volume_cap,
49,396,543,78,0,bgm_touch_area,
49,502,543,78,0,se_touch_area,
79,422,483,37,0,bgm_slider,
79,527,483,37,0,se_slider,
41,276,184,48,40,sound_option_title,
41,324,574,32,24,sound_option_text,
15,623,600,620,0,game_option_frame_area,
41,646,222,48,40,game_option_title,
41,694,561,98,24,game_option_text,
79,793,480,40,32,skill_disp_cap,
79,833,200,80,0,skill_disp_on_btn,
362,833,200,80,0,skill_disp_off_btn,
79,928,480,40,32,battle_effect_cap,
79,968,200,80,0,battle_effect_on_btn,
362,968,200,80,0,battle_effect_off_btn,
79,1063,480,40,32,bg_effect_cap,
79,1103,200,80,0,bg_effect_on_btn,
362,1103,200,80,0,bg_effect_off_btn,
16,1249,600,335,0,transfer_option_frame_area,
41,1276,399,48,40,transfer_option_title,
41,1332,561,71,24,transfer_option_text,
79,1455,200,80,0,issue_btn,
362,1455,200,80,0,transfer_btn,
628,255,10,551,18,scroll_bar,
0,149,734,100,0,header_mask_area,
0,140,705,680,0,clip_area,
0,255,670,551,0,scroll_area,
41,1394,561,31,24,transfer_info_text,
471,1385,121,48,0,transfer_info_btn,
