0,0,640,960,0,baseImg,
0,334,642,81,0,emb_tab_bar,
34,334,182,73,0,emb_tab1,
230,334,182,73,0,emb_tab3,
426,334,182,73,0,emb_tab2,
676,346,140,62,0,emb_tab4,
0,70,642,120,0,emb_list_line_top,
215,142,210,175,0,emb_fix_frame,
25,433,102,102,0,emb_obj_base,
147,433,102,102,0,emb_obj_right,
25,555,102,102,0,emb_obj_down,
233,142,175,175,0,emb_total_fix,
86,811,204,84,0,emb_fix_btn,
0,846,642,120,0,emb_list_line_bottom,
0,732,640,64,0,emb_list_center,
358,811,204,84,0,emb_cancel_btn,
0,412,657,370,0,scroll_area,
630,418,10,359,0,scroll_bar,
0,412,670,370,0,clip_area,
