0,0,655,835,0,clip_area,
0,106,640,729,0,scroll_area,
0,910,640,59,0,footer_ticker,
0,15,415,84,0,subheader,
0,96,640,150,0,friend_frame,
20,121,102,102,18,unit_thum,
516,128,116,29,28,plv_cap,
123,172,42,42,18,sphere_icon1,
169,168,326,44,24,sphere_name1,
129,128,369,29,28,handle_name,
628,114,10,709,18,scroll_bar,
492,166,128,48,0,badge,
430,16,105,83,0,sort_btn,
0,832,640,90,0,ope_info_frame,
218,835,204,84,0,start_btn,
14,845,188,64,0,clear_btn,
14,845,188,64,0,clear_btn_label,
330,172,42,42,18,sphere_icon2,
376,168,326,44,24,sphere_name2,
292,30,95,26,20,sort_cap,
292,56,95,26,20,sort_type,
