0,255,705,399,0,change_unit_area,
0,650,705,290,0,clip_area,
0,663,670,272,0,scroll_area,
0,68,640,640,0,coliseum_base,
270,447,100,100,0,unit_img,
8,588,624,368,0,explanation_frame2,
0,568,640,392,0,explanation_frame1,
604,659,10,280,18,scroll_bar,
37,592,40,40,18,elem_icon,
80,585,218,50,22,unit_name,
344,588,55,28,24,hp_cap,
396,588,78,28,24,hp_val,
396,620,78,28,24,atk_val,
545,588,78,28,24,def_val,
545,620,78,28,24,hel_val,
344,620,55,28,24,atk_cap,
493,588,55,28,24,def_cap,
493,620,55,28,24,hel_cap,
38,663,570,272,28,desc_area,
0,173,92,70,0,back_btn,
528,168,106,82,20,detail_btn,
22,515,94,38,20,frame_num,
417,167,106,82,20,effect_btn,
517,270,125,206,0,motion_base,
534,283,90,91,0,motion_change_btn,
534,374,90,76,0,stop_btn,
530,476,90,75,0,frame_advance_btn,
26,668,454,54,0,attack_frame,
26,737,454,54,0,bb_frame,
26,806,454,54,0,sbb_frame,
26,875,454,54,0,ubb_frame,
482,660,134,70,0,attack_btn,
482,729,134,70,0,bb_btn,
482,798,134,70,0,sbb_btn,
482,867,134,70,0,ubb_btn,
