0,1,-24,-24,0,0,100,0,0,0,48,48,0,
0,1,-24,-24,0,0,100,0,48,0,48,48,0,
0,1,-24,-24,0,0,100,0,96,0,48,48,0,
0,1,-24,-24,0,0,100,0,144,0,48,48,0,
0,1,-24,-24,0,0,100,0,192,0,48,48,0,
0,1,-24,-24,0,0,100,0,240,0,48,48,0,
0,1,-24,-24,0,0,100,0,288,0,48,48,0,
0,1,-24,-24,0,0,100,0,336,0,48,48,0,
0,1,-24,-24,0,0,100,0,384,0,48,48,0,
0,1,-24,-24,0,0,100,0,432,0,48,48,0,
0,1,-24,-24,0,0,100,0,0,48,48,48,0,
0,1,-24,-24,0,0,100,0,48,48,48,48,0,
0,1,-24,-24,0,0,100,0,96,48,48,48,0,
0,1,-24,-24,0,0,100,0,144,48,48,48,0,
0,1,-24,-24,0,0,100,0,192,48,48,48,0,
0,1,-24,-24,0,0,100,0,240,48,48,48,0,
0,1,-24,-24,0,0,100,0,288,48,48,48,0,
0,1,-24,-24,0,0,100,0,336,48,48,48,0,
0,1,-24,-24,0,0,100,0,384,48,48,48,0,
0,1,-24,-24,0,0,100,0,432,48,48,48,0,
0,1,-24,-24,0,0,100,0,0,96,48,48,0,
0,1,-24,-24,0,0,100,0,48,96,48,48,0,
0,1,-24,-24,0,0,100,0,96,96,48,48,0,
0,1,-24,-24,0,0,100,0,144,96,48,48,0,
0,1,-24,-24,0,0,100,0,192,96,48,48,0,
0,1,-24,-24,0,0,100,0,240,96,48,48,0,
0,1,-24,-24,0,0,100,0,288,96,48,48,0,
0,1,-24,-24,0,0,100,0,336,96,48,48,0,
0,1,-24,-24,0,0,100,0,384,96,48,48,0,
0,1,-24,-24,0,0,100,0,432,96,48,48,0,
0,1,-24,-24,0,0,100,0,0,144,48,48,0,
0,1,-24,-24,0,0,100,0,48,144,48,48,0,
0,1,-24,-24,0,0,100,0,96,144,48,48,0,
0,1,-24,-24,0,0,100,0,144,144,48,48,0,
0,1,-24,-24,0,0,100,0,192,144,48,48,0,
0,1,-24,-24,0,0,100,0,240,144,48,48,0,
0,1,-24,-24,0,0,100,0,288,144,48,48,0,
0,1,-24,-24,0,0,100,0,336,144,48,48,0,
0,1,-24,-24,0,0,100,0,384,144,48,48,0,
0,1,-24,-24,0,0,100,0,432,144,48,48,0,
0,1,-24,-24,0,0,100,0,0,192,48,48,0,
0,1,-24,-24,0,0,100,0,48,192,48,48,0,
0,1,-24,-24,0,0,100,0,96,192,48,48,0,
0,1,-24,-24,0,0,100,0,144,192,48,48,0,
0,1,-24,-24,0,0,100,0,192,192,48,48,0,
0,1,-24,-24,0,0,100,0,240,192,48,48,0,
0,1,-24,-24,0,0,100,0,288,192,48,48,0,
0,1,-24,-24,0,0,100,0,336,192,48,48,0,
0,1,-24,-24,0,0,100,0,384,192,48,48,0,
0,1,-24,-24,0,0,100,0,432,192,48,48,0,
0,1,-24,-24,0,0,100,0,0,240,48,48,0,
0,1,-24,-24,0,0,100,0,48,240,48,48,0,
0,1,-24,-24,0,0,100,0,96,240,48,48,0,
0,1,-24,-24,0,0,100,0,144,240,48,48,0,
0,1,-24,-24,0,0,100,0,192,240,48,48,0,
0,1,-24,-24,0,0,100,0,240,240,48,48,0,
0,1,-24,-24,0,0,100,0,288,240,48,48,0,
0,1,-24,-24,0,0,100,0,336,240,48,48,0,
0,1,-24,-24,0,0,100,0,384,240,48,48,0,
0,1,-24,-24,0,0,100,0,432,240,48,48,0,
0,1,-24,-24,0,0,100,0,0,288,48,48,0,
0,1,-24,-24,0,0,100,0,48,288,48,48,0,
0,1,-24,-24,0,0,100,0,96,288,48,48,0,
0,1,-24,-24,0,0,100,0,144,288,48,48,0,
0,1,-24,-24,0,0,100,0,192,288,48,48,0,
0,1,-24,-24,0,0,100,0,240,288,48,48,0,
0,1,-24,-24,0,0,100,0,288,288,48,48,0,
0,1,-24,-24,0,0,100,0,336,288,48,48,0,
0,1,-24,-24,0,0,100,0,384,288,48,48,0,
0,1,-24,-24,0,0,100,0,432,288,48,48,0,
0,1,-24,-24,0,0,100,0,0,336,48,48,0,
0,1,-24,-24,0,0,100,0,48,336,48,48,0,
0,1,-24,-24,0,0,100,0,96,336,48,48,0,
0,1,-24,-24,0,0,100,0,144,336,48,48,0,
0,1,-24,-24,0,0,100,0,192,336,48,48,0,
0,1,-24,-24,0,0,100,0,240,336,48,48,0,
0,1,-24,-24,0,0,100,0,288,336,48,48,0,
0,1,-24,-24,0,0,100,0,336,336,48,48,0,
0,1,-24,-24,0,0,100,0,384,336,48,48,0,
0,1,-24,-24,0,0,100,0,432,336,48,48,0,
0,1,-24,-24,0,0,100,0,0,384,48,48,0,
0,1,-24,-24,0,0,100,0,48,384,48,48,0,
0,1,-24,-24,0,0,100,0,96,384,48,48,0,
0,1,-24,-24,0,0,100,0,144,384,48,48,0,
0,1,-24,-24,0,0,100,0,192,384,48,48,0,
0,1,-24,-24,0,0,100,0,240,384,48,48,0,
0,1,-24,-24,0,0,100,0,288,384,48,48,0,
0,1,-24,-24,0,0,100,0,336,384,48,48,0,
0,1,-24,-24,0,0,100,0,384,384,48,48,0,
