0,2,-67,-101,0,0,100,0,0,0,146,120,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,2,-65,-104,0,0,100,0,145,0,146,120,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,2,-66,-101,0,0,100,0,290,0,140,120,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,2,-65,-104,0,0,100,0,433,0,140,120,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,2,-62,-102,0,0,100,0,578,0,140,120,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,2,-65,-105,0,0,100,0,719,0,156,120,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,2,-63,-101,0,0,100,0,877,0,178,120,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,2,-52,-97,0,0,100,0,0,120,166,110,0,-52,-13,0,0,100,0,869,827,128,28,0,
0,2,-49,-96,0,0,100,0,173,120,166,110,0,-51,-13,0,0,100,0,869,827,128,28,0,
0,2,-49,-95,0,0,100,0,354,120,166,110,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,2,-49,-89,0,0,100,0,524,120,166,110,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,3,-119,-153,0,1,50,0,0,731,174,150,0,-58,-85,0,0,100,0,700,120,178,110,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,3,-119,-153,0,1,100,0,0,731,174,150,0,-61,-85,0,0,100,0,877,120,178,120,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,3,-119,-152,0,1,100,0,960,321,148,170,0,-61,-85,0,0,100,0,877,120,178,120,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,3,-89,-135,0,1,100,0,81,616,104,114,0,-60,-92,0,0,100,0,0,229,178,132,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,3,-65,-127,0,1,100,0,1018,491,90,108,0,-60,-92,0,0,100,0,0,229,178,132,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,3,-65,-132,0,1,100,0,983,731,90,108,0,-64,-93,0,0,100,0,176,229,178,132,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,3,-55,-102,0,1,100,0,1056,153,52,86,0,-64,-93,0,0,100,0,176,229,178,132,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,3,-55,-104,0,1,100,0,1056,88,52,64,0,-59,-93,0,0,100,0,352,229,178,132,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,3,-55,-97,0,1,90,0,1056,39,52,48,0,-59,-93,0,0,100,0,352,229,178,132,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,3,-57,-94,0,1,60,0,1056,0,52,38,0,-64,-93,0,0,100,0,176,229,178,132,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,2,-61,-95,0,0,100,0,528,229,176,132,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,2,-58,-74,0,0,100,0,703,229,178,132,0,-49,-13,0,0,100,0,869,827,128,28,0,
0,2,-76,-54,0,0,100,0,880,242,196,78,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-126,-54,0,1,100,0,0,614,78,46,0,-76,-54,0,0,100,0,880,242,196,78,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-238,-67,0,1,100,0,0,885,184,74,0,-78,-112,0,0,100,0,0,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-258,-89,0,1,100,0,185,599,230,92,0,-78,-112,0,0,100,0,0,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-258,-89,0,1,100,0,185,599,230,92,0,-78,-111,0,0,100,0,197,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-273,-129,0,1,100,0,414,599,230,128,0,-78,-111,0,0,100,0,197,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-273,-129,0,1,100,0,414,599,230,128,0,-78,-112,0,0,100,0,0,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-262,-128,0,1,100,0,649,600,220,128,0,-78,-112,0,0,100,0,0,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-262,-128,0,1,100,0,649,600,220,128,0,-78,-111,0,0,100,0,197,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-272,-127,0,1,100,0,875,600,220,128,0,-78,-111,0,0,100,0,197,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-272,-127,0,1,100,0,875,600,220,128,0,-78,-112,0,0,100,0,0,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-269,-127,0,1,100,0,190,821,220,128,0,-78,-111,0,0,100,0,197,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-269,-127,0,1,100,0,190,821,220,128,0,-78,-112,0,0,100,0,0,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
0,3,-279,-127,0,1,100,0,185,691,230,130,0,-78,-112,0,0,100,0,0,362,196,130,0,-61,-13,0,0,100,0,869,827,128,28,0,
