0,2,-49,-116,0,0,100,0,0,0,92,116,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-45,-111,0,0,100,0,94,0,92,116,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-47,-117,0,0,100,0,188,0,92,116,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-44,-110,0,0,100,0,283,0,92,116,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-47,-118,0,0,100,0,376,0,92,116,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-46,-110,0,0,100,0,469,0,92,116,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-41,-106,0,0,100,0,0,116,92,116,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-44,-120,0,0,100,0,93,116,94,116,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-49,-102,0,0,100,0,187,116,114,84,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-48,-112,0,0,100,0,304,116,114,84,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-40,-135,0,0,100,0,420,115,94,130,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,2,-37,-121,0,0,100,0,0,231,94,116,0,-20,-11,0,0,100,0,375,201,46,24,0,
0,3,-66,-113,0,1,50,0,563,0,136,114,0,-36,-152,0,0,100,0,94,231,94,136,0,-18,-11,0,0,100,0,375,201,46,24,0,
0,3,-52,-104,0,1,100,0,513,116,112,80,0,-35,-138,0,0,100,0,188,201,94,126,0,-18,-11,0,0,100,0,375,201,46,24,0,
0,4,-51,-131,1,1,100,0,563,0,136,114,0,-27,-104,0,1,100,0,714,0,86,60,0,-29,-153,0,0,100,0,281,201,94,126,0,-13,-11,0,0,100,0,375,201,46,24,0,
0,3,-35,-113,1,1,100,0,513,116,112,80,0,-20,-143,0,0,100,0,376,246,94,126,0,-13,-11,0,0,100,0,375,201,46,24,0,
0,4,-24,-108,0,1,100,0,714,0,86,60,0,-18,-99,0,1,100,0,740,61,60,54,0,-21,-158,0,0,100,0,470,246,94,126,0,-10,-11,0,0,100,0,375,201,46,24,0,
0,3,-14,-100,0,1,100,0,625,156,60,40,0,-15,-144,0,0,100,0,0,348,94,116,0,-10,-11,0,0,100,0,375,201,46,24,0,
0,3,-14,-89,0,1,100,0,625,115,60,42,0,-16,-160,0,0,100,0,376,371,94,126,0,-5,-11,0,0,100,0,375,201,46,24,0,
0,3,-21,-78,0,1,100,0,686,115,54,42,0,-20,-150,0,0,100,0,283,326,94,128,0,-5,-11,0,0,100,0,375,201,46,24,0,
0,3,-21,-74,0,1,100,0,685,156,54,42,0,-16,-161,0,0,100,0,376,371,94,126,0,-5,-11,0,0,100,0,375,201,46,24,0,
0,3,-30,-75,0,1,100,0,740,115,54,42,0,-20,-151,0,0,100,0,283,326,94,128,0,-5,-11,0,0,100,0,375,201,46,24,0,
0,3,-30,-70,0,1,100,0,515,197,48,48,0,-16,-163,0,0,100,0,376,371,94,126,0,-5,-11,0,0,100,0,375,201,46,24,0,
0,3,-31,-75,0,1,100,0,561,196,50,48,0,-20,-154,0,0,100,0,283,326,94,128,0,-5,-11,0,0,100,0,375,201,46,24,0,
0,3,-45,-75,0,1,100,0,611,197,68,56,0,-16,-165,0,0,100,0,376,371,94,126,0,-5,-11,0,0,100,0,375,201,46,24,0,
0,3,-59,-91,0,1,100,0,567,253,108,74,0,-11,-156,0,0,100,0,470,371,94,110,0,12,-11,0,0,100,0,375,201,46,24,0,
0,3,-85,-96,0,1,100,0,680,207,118,98,0,14,-182,0,0,100,0,0,463,94,116,0,44,-11,0,0,100,0,375,201,46,24,0,
0,4,-38,-108,0,1,100,0,568,401,108,74,0,-127,-54,0,1,100,0,568,326,108,74,0,20,-167,0,0,100,0,94,492,100,92,0,45,-11,0,0,100,0,375,201,46,24,0,
0,4,-131,-49,0,1,100,0,674,326,108,74,0,-38,-108,0,1,50,0,568,401,108,74,0,22,-178,0,0,100,0,194,452,102,108,0,45,-11,0,0,100,0,375,201,46,24,0,
0,3,-131,-60,0,1,100,0,674,401,108,74,0,22,-167,0,0,100,0,296,496,102,94,0,45,-11,0,0,100,0,375,201,46,24,0,
0,3,-131,-73,0,1,100,0,194,561,104,108,0,24,-180,0,0,100,0,194,452,102,108,0,45,-11,0,0,100,0,375,201,46,24,0,
0,3,-141,-75,0,1,100,0,297,592,114,88,0,29,-160,0,0,100,0,399,496,102,94,0,47,-11,0,0,100,0,375,201,46,24,0,
0,3,-155,-75,0,1,100,0,412,592,144,88,0,32,-171,0,0,100,0,500,482,102,100,0,48,-11,0,0,100,0,375,201,46,24,0,
0,3,-170,-90,0,1,100,0,602,474,180,104,0,30,-153,0,0,100,0,399,496,102,94,0,48,-11,0,0,100,0,375,201,46,24,0,
0,3,-180,-98,0,1,100,0,601,580,194,112,0,31,-183,0,0,100,0,0,463,94,116,0,48,-11,0,0,100,0,375,201,46,24,0,
0,2,29,-162,0,0,100,0,94,493,100,92,0,48,-11,0,0,100,0,375,201,46,24,0,
0,2,36,-181,0,0,100,0,0,581,92,132,0,49,-11,0,0,100,0,375,201,46,24,0,
0,2,24,-159,0,0,100,0,93,584,92,132,0,40,-11,0,0,100,0,375,201,46,24,0,
0,2,-14,-139,0,0,100,0,0,0,92,116,0,13,-11,0,0,100,0,375,201,46,24,0,
0,2,-23,-124,0,0,100,0,94,0,92,116,0,3,-11,0,0,100,0,375,201,46,24,0,
