0,2,-55,-60,0,0,100,0,0,0,106,74,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-56,-59,0,0,100,0,109,0,106,74,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-56,-59,0,0,100,0,219,0,106,74,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-57,-58,0,0,100,0,326,0,106,74,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-60,-58,0,0,100,0,1,75,110,74,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-57,-59,0,0,100,0,111,73,106,74,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-56,-59,0,0,100,0,219,0,106,74,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-53,-59,0,0,100,0,332,73,106,74,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-32,-79,0,0,100,0,0,150,84,92,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-31,-90,0,0,100,0,92,149,98,104,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-35,-97,0,0,100,0,192,145,106,108,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-51,-86,0,0,100,0,308,145,106,108,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,4,-58,-65,0,0,100,0,0,249,108,78,0,-202,-46,0,1,100,0,217,104,27,36,0,-219,-82,0,0,100,0,98,435,204,80,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,5,-60,-66,0,0,100,0,105,249,108,78,0,-205,-43,0,1,80,0,245,101,32,36,0,-197,-65,0,1,100,0,217,104,27,36,0,-233,-62,0,0,100,0,0,518,204,60,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,6,-59,-65,0,0,100,0,214,249,108,78,0,-228,-55,0,1,100,0,217,104,27,36,0,-208,-40,0,1,50,0,280,100,42,44,0,-192,-63,0,1,80,0,245,101,32,36,0,-226,-64,0,0,100,0,202,515,204,70,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,6,-60,-65,0,0,100,0,213,249,108,78,0,-188,-33,0,1,100,0,217,104,27,36,0,-198,-69,0,1,40,0,280,100,42,44,0,-232,-54,0,1,80,0,245,101,32,36,0,-240,-56,0,0,100,0,0,575,204,64,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,5,-60,-65,0,0,100,0,213,249,108,78,0,-203,-43,0,1,100,0,217,104,27,36,0,-237,-60,0,1,40,0,280,100,42,44,0,-225,-65,0,0,100,0,214,588,204,64,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,4,-50,-57,0,0,100,0,0,324,104,70,0,-199,-68,0,1,50,0,280,100,42,44,0,-205,-54,0,0,100,0,0,640,204,50,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,3,-50,-79,0,0,100,0,104,328,104,92,0,-129,-108,0,0,100,0,314,428,124,92,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-36,-105,0,0,100,0,208,323,104,116,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-39,-96,0,0,100,0,321,323,104,116,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-44,-58,0,0,100,0,0,392,104,74,0,-28,-8,0,0,100,0,226,81,64,18,0,
0,2,-56,-59,0,0,100,0,219,0,106,74,0,-28,-8,0,0,100,0,226,81,64,18,0,
