0,2,-71,-72,0,0,100,0,61,8,138,77,0,-18,-6,0,0,100,0,10,15,39,16,0,
0,2,-70,-72,0,0,100,0,203,8,136,74,0,-18,-6,0,0,100,0,10,15,39,16,0,
0,2,-70,-72,0,0,100,0,341,8,139,75,0,-18,-6,0,0,100,0,10,15,39,16,0,
0,2,-71,-72,0,0,100,0,486,8,141,76,0,-18,-6,0,0,100,0,10,15,39,16,0,
0,2,-43,-84,0,0,100,0,648,4,97,86,0,-20,-6,0,0,100,0,10,15,39,16,0,
0,2,-43,-81,0,0,100,0,4,118,102,84,0,-20,-6,0,0,100,0,10,15,39,16,0,
0,2,-43,-83,0,0,100,0,109,115,104,86,0,-20,-6,0,0,100,0,10,15,39,16,0,
0,2,-34,-123,0,0,100,0,226,114,102,122,0,-20,-6,0,0,100,0,10,15,39,16,0,
0,2,-50,-124,0,0,100,0,348,109,151,135,0,-21,-6,0,0,100,0,10,15,39,16,0,
0,2,-95,-125,0,0,100,0,523,109,241,159,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-140,-196,0,0,100,0,13,298,227,207,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-149,-211,0,0,100,0,263,275,255,243,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-151,-228,0,0,100,0,560,272,269,277,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-94,-91,0,0,100,0,790,566,146,119,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-85,-88,0,0,100,0,785,706,147,109,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-91,-98,0,0,100,0,786,822,162,128,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-156,-209,0,0,100,0,21,565,256,255,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-138,-185,0,0,100,0,304,574,221,240,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-98,-173,0,0,100,0,566,577,183,218,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-61,-86,0,0,100,0,810,32,133,90,0,-22,-6,0,0,100,0,10,15,39,16,0,
0,2,-60,-86,0,0,100,0,807,164,132,90,0,-22,-6,0,0,100,0,10,15,39,16,0,
