9,0,0,6,
10,0,0,6,
11,0,0,6,
12,0,0,6,
13,0,0,6,
14,0,0,6,
15,0,0,5,
16,0,0,5,
17,0,0,5,
18,0,0,5,
19,0,0,5,
20,0,0,4,
21,0,0,4,
22,0,0,4,
23,0,0,4,
24,0,0,4,
25,0,0,4,
26,0,0,4,
27,0,0,4,
28,0,0,4,
29,0,0,4,
30,0,0,4,
31,0,0,4,
32,0,0,4,
33,0,0,4,
34,0,0,4,
35,0,0,4,
36,0,0,4,
37,0,0,4,
38,0,0,4,
39,0,0,4,
40,0,0,4,
41,0,0,4,
42,0,0,4,
43,0,0,4,
44,0,0,4,
45,0,0,4,
46,0,0,4,
47,0,0,4,
48,0,0,4,
49,0,0,4,
50,0,0,4,
51,0,0,4,
52,0,0,4,
53,0,0,4,
54,0,0,4,
55,0,0,4,
56,0,0,4,
57,0,0,4,
58,0,0,4,
59,0,0,4,
60,0,0,4,
