14,0,0,2,
15,0,0,2,
16,0,0,2,
17,0,0,2,
18,0,0,3,
19,0,0,3,
20,0,0,4,
21,0,0,5,
22,0,0,4,
23,0,0,5,
24,0,0,6,
25,0,0,6,
26,0,0,2,
27,10,0,3,
28,8,0,3,
29,6,0,3,
30,4,0,3,
31,2,0,2,
32,0,0,2,
33,0,0,2,
31,0,0,2,
32,0,0,2,
33,0,0,2,
31,0,0,2,
32,0,0,2,
33,0,0,2,
31,0,0,2,
32,0,0,2,
33,0,0,2,
31,0,0,2,
32,0,0,2,
33,0,0,2,
31,0,0,2,
32,0,0,2,
33,0,0,2,
31,0,0,2,
32,0,0,2,
33,0,0,2,
31,0,0,2,
32,0,0,2,
33,0,0,2,
31,0,0,2,
32,0,0,3,
33,0,0,3,
34,0,0,3,
35,0,0,3,
36,0,0,3,
37,0,0,4,
38,0,0,5,
39,0,0,5,
