8,0,0,2,
48,0,0,6,
49,0,0,3,
50,0,0,2,
51,0,0,2,
52,0,0,6,
53,0,0,2,
54,0,0,2,
55,0,0,4,
56,0,0,2,
57,0,0,6,
58,0,0,2,
59,0,0,2,
60,0,0,4,
61,0,0,2,
62,0,0,2,
63,0,0,4,
64,0,0,3,
65,0,0,2,
66,0,0,2,
67,0,0,2,
68,0,0,3,
69,0,0,2,
70,0,0,4,
71,0,0,2,
72,0,0,2,
73,0,0,4,
87,0,0,4,
88,0,0,2,
89,0,0,2,
90,0,0,4,
91,0,0,2,
92,0,0,2,
93,0,0,2,
94,0,0,4,
95,0,0,3,
96,0,0,2,
26,0,0,1,
27,0,0,1,
98,0,0,2,
99,0,0,2,
100,0,0,4,
101,0,0,1,
102,0,0,1,
103,0,0,4,
74,0,0,4,
75,0,0,2,
76,0,0,2,
77,0,0,3,
78,0,0,3,
80,0,0,16,
85,0,0,4,
86,0,0,3,
8,0,0,20,
