10,0,0,2,
11,0,0,2,
12,0,0,2,
13,0,0,2,
16,0,0,2,
17,0,0,1,
18,0,0,1,
19,0,0,1,
20,0,0,1,
21,0,0,1,
22,0,0,1,
23,0,0,2,
24,1,0,2,
25,0,0,2,
26,0,0,2,
27,0,0,3,
28,0,0,2,
29,0,0,3,
30,0,0,2,
31,0,0,3,
32,0,0,2,
33,0,0,2,
34,0,0,2,
35,0,0,3,
36,0,0,3,
37,0,0,3,
38,0,0,3,
39,0,1,2,
40,0,1,3,
41,0,1,3,
42,0,1,3,
43,0,1,3,
44,0,1,3,
39,0,1,3,
40,0,1,4,
41,0,1,3,
42,0,1,3,
43,0,1,3,
44,0,1,3,
39,0,1,4,
40,0,1,3,
41,0,1,3,
42,0,1,3,
43,0,1,3,
44,0,1,3,
25,0,1,2,
24,0,1,2,
23,0,0,2,
22,0,0,2,
17,0,0,2,
16,0,0,2,
15,0,0,2,
14,0,0,2,
12,0,0,2,
12,0,0,2,
7,0,0,1,
