4,0,0,8,
5,0,0,5,
6,0,0,7,
7,0,0,6,
8,0,0,7,
9,0,0,2,
10,0,0,2,
11,0,0,6,
12,0,0,4,
13,0,0,3,
14,0,0,3,
15,0,0,5,
16,0,0,3,
17,0,0,2,
18,0,0,2,
19,0,0,2,
20,0,0,1,
21,0,0,1,
22,0,0,5,
11,0,0,6,
12,0,0,4,
13,0,0,3,
14,0,0,3,
15,0,0,5,
16,0,0,3,
17,0,0,2,
18,0,0,2,
19,0,0,2,
20,0,0,1,
21,0,0,1,
22,0,0,5,
11,0,0,7,
12,0,0,4,
13,0,0,3,
14,0,0,3,
15,0,0,6,
16,0,0,4,
17,0,0,3,
18,0,0,3,
19,0,0,3,
20,0,0,3,
21,0,0,5,
22,0,0,4,
23,0,0,3,
24,0,0,8,
25,0,0,5,
26,0,0,4,
27,0,0,12,
28,0,0,7,
29,0,0,4,
30,0,0,4,
31,0,0,7,
